bill_number,bill_id,title
HB231,435163,"Gas pipeline safety; information disclosures."
HB237,435164,"Criminal history record information checks upon handgun purchases; dissemination of information."
HB248,435165,"Income tax, corporate; eliminates tax for taxable years beginning on and after January 1, 2013."
HB259,435167,"House of Delegates Districts; technical adjustments in boundaries."
HB264,435169,"Interstate Health Care Compact; established."
HB267,435170,"Dental laboratories; register with Board of Dentistry."
HB274,435172,"Circuit court judges; increases number in Fifteenth Judicial Circuit, decreases in Seventeenth."
HB280,435173,"Deeds; affidavit by an attorney involved in transaction may be used in correcting errors."
HB334,435174,"Public Procurement Act; bid match preference for State businesses."
HB342,435175,"Deer or bear; person whose property may be damaged are authorized to kill."
HB345,435179,"Dietitians; requires Board of Medicine to promulgate regulations for licensure."
HB365,435181,"Student suspension or expulsion from school; requires superintendent to ensure continued education."
HB366,435182,"Suspension and expulsion; prohibits instances of disorderly or disruptive behavior offenses."
HB396,435184,"Invasive plants; Board of Agriculture and Consumer Services to adopt regulations to control."
HB398,435185,"Radiology benefits managers; decision to deny physician's order for diagnostic radiology test."
HB407,435186,"Prince William County Metrorail Improvement District; created."
HB426,435188,"Planning districts; requires preparation of regional strategic plans for guidance of district."
HB428,435189,"Virginia Retirement System; benefits for certain local employees."
HB429,435190,"Telephone bills; blocking third-party charges."
HB450,435192,"Parental rights; procedure for restoration, child and parent to consent to restoration of rights."
HB456,435193,"Riparian forest tax credit; refund."
HB459,435194,"Pawnbrokers and precious metals dealers; photograph required of person pawning, selling, etc."
HB463,435196,"Juveniles; legal custody transferred to Department of Juvenile Justice."
HB469,435198,"Algebra readiness assessment; Board of Education to develop or approve for students."
HB483,435199,"Real property tax; concerning validity of valuation of property, etc."
HB486,435201,"VRS; certain higher educational institution employees in optional retirement plan."
HB487,435202,"Prisoners; allows localities to charge persons for costs of transporting them to jail."
HB505,435203,"Income tax, state; increases long-term care insurance credit."
HB514,435204,"Tax credits; for costs to comply with excessive state regulations."
HB517,435208,"Income tax, state; creates deductions for life, medical, and dental insurance premiums."
HB518,435209,"Income tax, state; deductions for life, medical, and dental insurance premiums for certain people."
HB534,435210,"Certificate of public need; exemption from Request for Applications (RFAs) process."
HB544,435212,"Suspension and expulsion; prohibits instances of disorderly or disruptive behavior offenses."
HB549,435213,"Child support arrearages; publication of names."
HB576,435214,"Public schools; teacher contract and evaluation policies."
HB586,435216,"Corrections, Department of; confinement of local inmates in State correctional facilities."
HB592,435217,"Concealed handgun permittees; criminal history record information check exemption for some firearms."
HB593,435219,"VEDP; required provisions in economic development agreements."
HB604,435221,"License plates, special; issuance of those bearing legend: IN REMEMBRANCE, APRIL 16, 2007."
HB631,435222,"Application of foreign law; court decisions and contracts will be void as violation of policy."
HB643,435223,"Virginia Telephone Privacy Protection Act; telephone call includes any text message sent."
HB651,435225,"License plates, special; issuance of those bearing legend: I SUPPORT ANIMAL RESCUE."
HB660,435226,"Solar photovoltaic power production projects; VDOT to lease space within highway rights-of-way."
HB679,435227,"Criminal history information; prohibits sale of person's conviction when record is expunged."
HB697,435228,"Higher educational institutions; mental health policies."
HB705,435230,"Health insurance; diagnostic procedures resulting from preventive care or screening."
HB707,435231,"Funeral protests; penalty."
HB709,435232,"Motor vehicle insurance; medical expense benefits, assignments."
HB720,435236,"Worker retraining tax credit; increase in credit amount for tax years beginning January 1, 2012."
HB724,435237,"False advertising; exempts real estate brokers and salespersons from criminal and civil liability."
HB727,435238,"Statewide uniform grading policy; requires Board of Education to establish."
HB741,435241,"Public-Private Partnership Advisory Commission; powers."
HB781,435242,"Minority Business Enterprises, Department of; changes definition of small business."
HB787,435243,"Retail Sales and Use Tax; exemption on renewable energy equipment."
HB798,435245,"Salvage vehicles; consumer awareness of issues that may occur from purchasing at auction."
HB799,435246,"Wetlands and streams; water protection permits, conditions for contribution to Board-approved fund."
HB807,435247,"Electronic tracking devices; person who uses without consent to track location of another, penalty."
HB814,435249,"Virginia Public Health Foundation; established, report."
HB815,435250,"University of Virginia; university-related foundation funds used in relation to FOIA."
HB816,435251,"Freedom of Information Act; university-related foundation funds."
HB817,435253,"FOIA; use of general fund appropriations by colleges or universities."
HB818,435254,"Freedom of Information Act; use of general fund appropriations."
HB819,435255,"Virginia College Savings Plan; acceptance of commemorative coins minted by State Treasurer."
HB825,435256,"Application of foreign law; court decisions will be void as violation of public policy of State."
HB832,435258,"Retail Sales and Use Tax; distribution of revenue to localities based on school-age population."
HB835,435259,"Shared work programs; established, report."
HB843,435260,"License plates, special; issuance to supporters of Trees Virginia."
HB850,435264,"General registrars; shall serve on a full-time basis."
HB859,435265,"Concealed handgun permittees; criminal history record information check exemption for some firearms."
HB862,435266,"Income tax, state; deduction for tolls."
HB864,435269,"Transportation Board; changes composition, Governor shall appoint or remove members, etc."
HB866,435270,"Fairfax County School Board; staggered elections."
HB883,435271,"Income tax, state; credit for solar energy equipment systems."
HB887,435273,"Student suspension or expulsion from school; requires superintendent to ensure continued education."
HB890,435275,"Mortgage foreclosure; right to reinstatement."
HB891,435276,"Mobile infrared transmitters; violation of prohibition on operation of nonemergency vehicles."
HB908,435278,"Land preservation tax credit; application for credits prior to any donation."
HB918,435279,"Medicaid; appeals of agency determinations. Regarding overpayments."
HB923,435280,"Concealed handgun permits and carrying concealed weapons; reorganizing and recodifying law."
HB930,435282,"Uniform Military and Overseas Voters Act; administration of election laws for military voters."
HB966,435283,"Guardian ad litem; shall not be appointed to represent child, etc. if committed delinquent act."
HB980,435284,"Health insurance; time limit on submitting claims."
HB992,435285,"Assault and battery; Class 1 misdemeanor against a family or household member."
HB999,435287,"Telework tax credit; creates income tax credit for certain employees."
HB1000,435288,"Telework expenses tax credit; extended for employers through December 31, 2015."
HB1001,435289,"Immigration laws; agreement with United States Immigration and Customs Enforcement."
HB1006,435293,"Home school instruction tax credit; includes amount paid for materials and correspondence courses."
HB1008,435294,"Condominium and Property Owners' Association Acts; rights of owners."
HB1012,435295,"Criminal history record information check; elimination of fees."
HB1036,435297,"Primary elections expenses; local electoral boards authorized to establish procedures."
HB1040,435298,"License plates, special; issuance of those commemorating America's buffalo soldiers."
HB1041,435299,"Income tax, state and corporate; tax credit for hiring veterans."
HB1044,435302,"Minority Business Enterprises, Department of; changes definition of small business."
HB1049,435303,"Income tax, state; tax credit for taxpayers employing persons in STEM internship positions."
HB1050,435304,"Income tax, state; tax credit for hiring military persons as STEM interns."
HB1052,435306,"Firearms and other weapons; removing prohibition against carrying in air carrier airport terminals."
HB1055,435307,"Voter registration; military and overseas voters to return application by fax."
HB1057,435308,"Absentee voting; procedures for military and overseas voters."
HB1070,435309,"All-terrain and utility vehicles; expands definition."
HB1077,435311,"Day labor centers; use of E-Verify program."
HB1078,435312,"Deferred Retirement Option Program; Fairfax County to exclude elected officials from participating."
HB1079,435313,"Cigarette tax; prohibits locality from restricting owner from transferring stamped cigarettes."
HB1080,435315,"Student discipline; parental notification."
HB1081,435317,"Cigarettes; repeals statute authorizing localities in administering and enforcing local taxes."
HB1087,435318,"Nursing home patients; notice of discharge or transfer to State Long-Term Care Ombudsman."
HB1112,435322,"Human papillomavirus vaccine; eliminates requirement of vaccination for female children."
HB1125,435323,"Dead bodies; requires court authorization for locality to pay reasonable expenses for disposition."
HB1132,435324,"Primary elections; allows write-in votes, etc."
HB1135,435326,"Concealed handgun permit; removes certain requirements for out-of-state permits."
HB1138,435327,"Civil remedies; use of depositions."
HB1150,435328,"Cash proffers; removes provision allowing court to award attorney fees in certain cases."
HB1155,435330,"Income tax, state; taxation of trusts established for disabled individuals."
HB1165,435331,"Richmond Metropolitan Authority; may establish and maintain police department, etc."
HB1170,435332,"Income tax, state and corporate; credit for service renewable energy property."
HB1172,435334,"Human Rights Council; authority to act."
HB1180,435335,"Wastewater treatment facilities; Virginia Public Building Authority to issue an additional bond."
HB1190,435336,"Workers' compensation; injured employee's choice of pharmacy providers shall not be restricted."
HB1194,435337,"Farm wineries and vineyards tax credit; raises credit beginning on or after January 1, 2012."
HB1195,435339,"Vehicle weight limits; increases tandem axle weight limit."
HB1207,435340,"Higher education; right of students to assert objection to requirement of academic degree program."
HB1209,435341,"Virginia Real Estate Time-Share Act; developer control period."
HB1225,435343,"State parks; Department of Conservation and Recreation to set camping fees annually, etc."
HB1234,435344,"Virginia Economic Development Partnership Authority; appointment of executive director."
HB1236,435345,"License plates, special; issuance to members and former members of U.S. Army Rangers."
HB1242,435349,"Dangerous wild animals; Class 1 misdemeanor to privately possess, sell, transfer, etc."
HB1246,435350,"Dulles Greenway; allowed to lease property for outdoor advertising, SCC to approve toll rates."
HB1249,435352,"Duck blinds license; renewal date changed."
HB1254,435354,"Unemployment benefits; symphony orchestra performers."
HB1255,435355,"Cable franchise; right of cable operator to renew its authority by means of an ordinance."
HB1256,435356,"Condominium and Property Owners' Association Acts; foreclosure on lien for unpaid assessments."
HB1265,435358,"Mechanics' lien' notice; claimant must send to property owner 30 days before filing."
HB1267,435359,"Income tax, corporate; combined reporting requirements."
HB1268,435360,"Land preservation tax credit; reduces amount that may be claimed for taxable years 2012 and 2013."
HB1279,435363,"Felonies by prisoners; penalties."
HB1283,435364,"Child custody or visitation; person with a legitimate interest."
HB1285,435365,"Virginia Pain-Capable Unborn Child Protection Act; created, penalty."
HB1289,435367,"Impaired health care providers; amends definition of impairment."
HB1302,435369,"Tolling fees; prevents VDOT from charging monthly fees for payment program and its transponders."
HB1303,435370,"Small businesses; tax credit for hiring graduates of Virginia's public colleges and universities."
HB1304,435371,"Income tax, corporate; credit for contracting with small or minority-owned, etc., businesses."
HB1305,435373,"Workers' compensation; injuries presumed to be in course of employment, unless evidence to contrary."
HB1306,435374,"Federal Oversight, Commission on; established, report."
HB1307,435375,"Temporary Assistance for Needy Families (TANF); restrictions on use of cash assistance."
HB1308,435379,"Writ of actual innocence; petition by juvenile adjudicated delinquent upon felony charge."
HB1309,435380,"School calendar; local school boards responsible for setting and determining opening of school year."
HB1310,435381,"School calendar; local school boards responsible for setting and determining opening of school year."
HB1311,435383,"Appeal of bond decision; court may stay execution of order for so long as reasonably practicable."
HB1312,435384,"Standards of Learning; Board of Education to adopt regulations for an additional testing period."
HB1313,435385,"Income tax, state; deconforms State laws from provision of Patient Protection & Affordable Care Act."
HB1314,435387,"Health insurance; contraception coverage."
HB1315,435388,"Health insurance; contraception coverage."
HB1316,435389,"Sex-selective abortions; penalty."
HB1317,435390,"Standards of Learning; Board of Education to adopt regulations establishing additional testing."
HB1318,435392,"Boiler and Pressure Vessel Safety Act; certain liquefied propane gas containers exempt from Act."
HB1319,435393,"School calendar; opening of school year in certain school divisions."
HB1320,435394,"Peanuts; extends excise tax on those grown in and sold in Virginia."
HB1321,437860,"Public schools; possession and administration of epinephrine by local health department employee."
HB1322,437864,"Application of foreign law in Virginia courts; decisions concerning domestic relations."
HB1323,437866,"Scrap metal processors; reports of purchases."
HB1324,437868,"Efficiency Evaluation Fund; established, grants to localities."
HB1325,437871,"Juveniles; deferral and dismissal of serious offenses."
HB1326,437875,"Concealed handgun permits; firearms safety courses."
HB1327,437880,"Port of Va. Economic & Infrastructure Development Zone Grant Fund; certain businesses eligible."
HB1328,437884,"Highways, Commissioner of; agreements with localities."
HB1329,437885,"Local taxes; interest on refunds and delinquent taxes."
HB1330,437888,"Admissions tax; adds Loudoun County to list of counties that are authorized to levy."
HB1331,437892,"Local employees; retirement benefits."
HB1332,437894,"Local government audit; allowed to request audit from Auditor of Public Accounts upon majority vote."
HB1333,437899,"Service district boundaries; allows localities to amend after notice and public hearing."
HB1334,437900,"Virginia ports; change in ownership."
HB1335,437904,"Local officers; senior judge may appoint temporary member to electoral board."
HB1336,438660,"Telework tax credit; creates income tax credit for certain employees."
HB1337,437907,"Polling place procedures; voter identification to be current, valid, and contain photograph."
HB1338,437912,"Circuit court judges; restricts appointment to office if General Assembly fails to elect."
HB1339,437914,"Election districts & redistricting; locality permitted to exclude from census correctional facility."
HB1340,437920,"Electoral boards and general registrars; reimbursement of costs of compensation and expenses."
HB1341,437922,"Presidential primaries; localities shall be reimbursed by State for all costs incurred."
HB1342,437926,"Elections; costs of primaries."
HB1343,437928,"Service district boundaries; allows localities to amend after notice and public hearing."
HB1344,437933,"Deaf or hard-of-hearing children; special education."
HB1345,437934,"Rappahannock River Basin Commission; reduces number of members."
HB1346,437939,"Presidential electors; candidate petitions, required signatures, etc."
HB1347,437944,"Workers' compensation; weather as risk of public safety officer's employment,injuries incurred."
HB1348,437947,"House of Delegates Districts; technical adjustments in boundaries."
HB1349,437952,"Dental hygiene and dental hygienist; definitions and licensure."
HB1350,437953,"Standards of Learning; local school divisions shall provide math remediation, etc., for grades 6-8."
HB1351,437956,"Credit unions, federal; those operating within State to comply with Virginia Small Estate Act."
HB1352,437959,"Health care records; increases maximum copying fee that a health care provider may charge."
HB1353,437963,"Absentee voting; persons eligible to vote by absentee ballot."
HB1354,437968,"Retail Sales and Use Tax; exemption includes service charges of photographers and videographers."
HB1355,437970,"Writs of actual innocence; petitions."
HB1356,437974,"Health insurance; local government employees eligibile to participate in state employee plan."
HB1357,437977,"Handheld personal communications devices; texting while driving a primary offense."
HB1358,437980,"Law-enforcement officer; impersonating local, etc., law-enforcement officer is Class 1 misdemeanor."
HB1359,437983,"Consumer finance companies; rate of interest."
HB1360,437985,"Reckless driving; using a handheld personal communications device, penalty."
HB1361,437991,"Absentee voting; persons eligible to vote by absentee ballot."
HB1362,437994,"Election Day; designating as a state holiday."
HB1363,437998,"Private security services businesses; exempts certain employees and representatives from training."
HB1364,438003,"Court-appointed experts; compensation in criminal cases."
HB1365,438004,"Mental health experts; appointment in criminal cases not involving insanity defense or competency."
HB1366,438009,"Smoking; unlawful for person to smoke in motor vehicle with minor present, civil penalty."
HB1367,438011,"Cigarettes; deemed litter for purposes of criminal punishment for improper disposal of trash."
HB1368,438016,"Jury duty; requires employer to excuse an employee for each day of service that exceeds three hours."
HB1369,438018,"School bus stops; school boards shall develop policy for stops located near sex offender residence."
HB1370,438021,"Small business; creates an individual and corporate tax credit for those creating new jobs."
HB1371,438024,"Reckless driving; removes driving in excess of 80 mph, etc."
HB1372,438029,"Unemployment compensation; disqualification from benefits due to loss of license or certification."
HB1373,438031,"Legal notices; advertisement by locality."
HB1374,438038,"Summary judgment; use of depositions."
HB1375,438039,"Customer access to restrooms; retail establishment required to allow customer to use, penalty."
HB1376,438043,"Controlled substances; law-enforcement officer's testimony regarding field-test identification."
HB1377,438045,"Students; care of those who have been diagnosed with diabetes."
HB1378,438050,"Legal notices; locality to publish on its website instead of advertising in newspaper."
HB1379,438053,"Law-Enforcement Assistance Program; DCJS to develop a peer-counseling program."
HB1380,438056,"Assault and battery; includes campus police officers within enhanced penalty provision."
HB1381,438059,"Plastic bags; imposes $0.05 tax beginning 7/1/14 on those used by purchasers to carry certain goods."
HB1382,438065,"Unemployment compensation; disqualification from benefits due to loss of license or certification."
HB1383,438068,"Criminal history record information; emergency medical services providers."
HB1384,438072,"Transportation Accountability, Joint Commission on; removes obsolete provision."
HB1385,438075,"Labor organization representation; right to vote by secret ballot."
HB1386,438079,"Overweight vehicle permits; allows court to invalidate standard permit in certain circumstances."
HB1387,438082,"License plates, special; issuance for supporters of Washington Nationals baseball team."
HB1388,438086,"Teaching positions; notice to principals, assistant principals, or supervisors of reassignment."
HB1389,438090,"Higher educational institutions; allocation of in-state undergraduate tuition and state funds."
HB1390,438091,"Charter; Town of Kilmarnock."
HB1391,438095,"State legislative buildings; prohibits possession of weapons in Capitol of Va., exception."
HB1392,438098,"Higher educational institutions; modifications to prior revenue bond bills, emergency."
HB1393,438102,"Fleet management; DGS to issue guidance documents to govern use of vehicles in State fleet."
HB1394,438107,"Absentee voting; persons age 65 and older on day of an election are entitled to vote absentee."
HB1395,438109,"Abandoned vehicles; public auction conducted by locality shall include an Internet sale by auction."
HB1396,438111,"Portable electronics insurance; eliminates provision that caps incidental compensation, etc."
HB1397,438115,"Dan River; designates 15-mile segment as component of Virginia Scenic Rivers System."
HB1398,438121,"Land preservation tax credits; Budget Bill to include an appropriation for land preservation, etc."
HB1399,438123,"RS&UT; deletes portion of tax exemption for pollution control equipment and facilities."
HB1400,438124,"Oyster replenishment tax; penalties."
HB1401,438128,"Real property tax; collection of delinquent taxes, notice to taxpayer regarding payment agreement."
HB1402,438136,"Income tax, state; adjusts elements of Virginia's individual income tax to account for inflation."
HB1403,438138,"Retail Sales and Use Tax; increases amount of revenue dedicated to Transportation Trust Fund."
HB1404,438142,"Residential development; impact fees to defray costs of public facilities."
HB1405,438143,"Private road easements; maintenance and repairs."
HB1406,438148,"Eating disorders; school board shall provide parent educational information for grades 5 through 12."
HB1407,438150,"Inmates; eligibility for medical assistance."
HB1408,438663,"Planning commissioners, local; removes requirement that members own real property."
HB1409,438666,"Motor fuels tax; converts rate of taxation from cents per gallon to a percentage rate."
HB1410,438733,"Firearms; possession of weapons following conviction of certain crimes, penalty."
HB1411,438732,"Hoax explosive devices; imitation weapons of terrorism, increased penalties."
HB1412,438730,"VIEW Program; substance abuse screening and assessment of public assistance recipients."
HB1413,438727,"Nonresident freshwater fishing license; establishes one-day license to fish inland waters of State."
HB1414,438723,"Local jails; compensation for cost of incarceration."
HB1415,438720,"Self-defense and defense of others; encodes version of ""castle doctrine."""
HB1416,438716,"School buses; exempted weight limits for certain traffic on U.S. Route 52 on Fancy Gap Mountain."
HB1417,438832,"Health insurance; contraception coverage."
HB1418,438836,"Charter; City of Falls Church."
HB1419,438841,"Family health care structures, temporary; zoning provisions, extends time structure must be removed."
HB1420,438846,"Intervener; purposes of regulations promulgated by Board of Education."
HB1421,438850,"U.S. Constitution; delegates to attend convention to amend."
HB1422,438855,"Interchangeable biosimilar biological products; permits pharmacists to dispense, etc."
HB1423,438860,"Mandatory outpatient treatment; who may file petition."
HB1424,438866,"Jails; court can adopt regional jail until it can obtain adequate facility."
HB1425,438870,"Tenant's remedies; interrupted utility service."
HB1426,438875,"Legal notices; advertisement on websites by Towns of Damascus and Glade Spring."
HB1427,438880,"Bristol Virginia Utilities Authority; grants Authority ""quick take"" condemnation powers."
HB1428,438884,"General registrars; shall serve on a full-time basis beginning July 1, 2013."
HB1429,440246,"Zoning; attorney fees."
HB1430,440247,"Right to Farm Act; expands definition of agricultural operations, etc."
HB1431,440248,"Murder; increases penalty for conspiracy to commit."
HB1432,440249,"Writ of actual innocence; revises one of allegations necessary to petition."
HB1433,439731,"Infants; cause of action for expenses for injury, statute of limitations."
HB1434,439745,"Wrongful death and personal injury actions; future wages presumption."
HB1435,439758,"Senior judge system; to study feasibility & effect of implementing for circuit & district courts."
HB1436,440251,"Mechanics' lien notice; claimant must send to property owner 30 days before filing."
HB1437,440252,"Intangible personal property tax; classification of certain machinery and tools."
HB1438,440253,"Motor fuels tax; indexed."
HB1439,440255,"Background checks; children's residential facilities regulated by Department of Juvenile Justice."
HB1440,439773,"Charter; Town of Monterey."
HB1441,439784,"Certified nutrient management planners; DCR to adopt certain regulations."
HB1442,440256,"Public school interscholastic programs; participation of students receiving home instruction."
HB1443,440257,"Social Serices, Commissioner of; submission of financial information by applicant, licensure."
HB1444,439798,"Medications; administration by certain employees or contract service providers."
HB1445,440259,"Home care organizations; clarifies liability insurance coverage requirements."
HB1446,439811,"License plates, special; issuance to supporters of Rosewell Foundation."
HB1447,440260,"Littering; increased specificity as to what constitutes and provides an alternative penalty."
HB1448,440261,"Septic systems, failed; contracts with property owners to provide loans for repairs."
HB1449,440263,"Alcoholic beverage control; mixed beverage licenses for certain properties."
HB1450,440264,"Hampton Roads Planning District; additional 1% sales & use tax in counties in District."
HB1451,440265,"Retention of case records; general district court."
HB1452,439826,"Charter; Town of Chase City."
HB1453,440267,"Public utility company vehicles; extension of loads beyond front of vehicles."
HB1454,440268,"Safe deposit boxes; bank or other entity to permit limited access by deceased lessee's spouse, etc."
HB1455,440269,"Elderly or incapacitated adults; financial exploitation, penalty is a Class 3 felony."
HB1456,440270,"House of Delegates Districts; technical adjustments in Fairfax County."
HB1457,440272,"Estate tax; reinstates for persons dying on or after July 1, 2013."
HB1458,440273,"TANF; assistance when convicted of drug-related felony."
HB1459,439838,"Law-Enforcement Officers Procedural Guarantee Act; definition of law-enforcement officer."
HB1460,440274,"Tolls; prohibits on Interstate 95 without approval of General Assembly."
HB1461,440276,"Tuition, in-state; veterans residing within State shall be eligibile for in-state tuition charges."
HB1462,440277,"Land preservation tax credit; assessments of additional tax."
HB1463,440278,"Tramadol; adds to list of Schedule IV controlled substances."
HB1464,439850,"Coal miners; designating April 13 of each year as day of recognition."
HB1465,440280,"Prostitution, forced; expungement of charges."
HB1466,440281,"Unemployment compensation; benefit ratio."
HB1467,440282,"School calendar; local school boards responsible for setting opening of school year, etc."
HB1468,439864,"Public schools; possession & administration of epinephrine by employees of local governing bodies."
HB1469,440284,"Higher educational institutions; State Inspector General to conduct a comprehensive financial audit."
HB1470,440286,"Public charter schools; costs and applications."
HB1471,440287,"Assisted living facilities; residents permitted to vote absentee."
HB1472,454437,"Transportation; funding and administration."
HB1473,440289,"Concession stands at youth athletic activities; exempt from regulations applicable to restaurants."
HB1474,440290,"Grass & weeds; adds Town of Orange to list of localities authorized to require cutting on property."
HB1475,440291,"Motorcycle titling; purchase of new motorcycles for parts."
HB1476,440293,"Motorcycle rider safety training centers; requires motorcycles supplied to meet certain criteria."
HB1477,439877,"Deadman's Statute; corroboration of testimony by business records, authentication of records."
HB1478,440294,"State Inspector General; powers and duties."
HB1479,440295,"Condominium and Property Owners' Association Acts; agenda to be included in meeting notices, etc."
HB1480,440299,"Real Estate Board; authority to hear fair housing violations by real estate licensees."
HB1481,440301,"Scrap metal purchasers; purchase of secondhand articles, reports, penalty."
HB1482,440302,"Wastewater works operator; must sit for conventional onsite sewage system operator examination."
HB1483,440303,"District court; record on appeal."
HB1484,440305,"Farm vehicles; extends travel distance limitation on unregistered vehicles used on seasonal basis."
HB1485,440306,"DMV registration; expiration and renewal."
HB1486,440307,"Insurance agents; requirements for continuing education."
HB1487,440309,"Computer Crimes Act; civil action for violation of Act, limitations period."
HB1488,439890,"Stormwater management program; delays date local governments will have to for administering."
HB1489,440310,"State employees; State Comptroller to process payroll on weekly basis."
HB1490,454438,"Tuition, in-state; eligibility of student, approval for Deferred Action for Childhood Arrivals."
HB1491,440311,"School calendar; local school boards responsible for setting opening of school year, etc."
HB1492,440313,"Fraud; court may vacate judgment of criminal conviction."
HB1493,440314,"Charter; City of Hampton."
HB1494,440316,"Sheriffs; expands authority to deputize persons to direct traffic, training required."
HB1495,440318,"Handheld personal communications devices; prohibits use while operating motor vehicle, etc."
HB1496,440319,"Senior citizens; reduced tuition for attendance at higher educational institutions in State."
HB1497,440320,"Public school interscholastic programs; participation by students in military families."
HB1498,440322,"School expulsions; removes provision prohibiting reversal of decision."
HB1499,440323,"Emergency medical services personnel; administration of medications."
HB1500,438154,"Budget Bill."
HB1501,454439,"Pharmacy; collaborative agreements."
HB1502,440324,"Index of Performance incentive program; raising achievement of students in proficiency gap groups."
HB1503,440325,"Standards of Accreditation; adds high school graduation rates, college readiness of graduates, etc."
HB1504,440327,"Commonwealth Teaching Fellows Program; established."
HB1505,440328,"Sewage systems; betterment loans."
HB1506,445045,"Service firearms; minimum years of service."
HB1507,445196,"Deeds; circuit court clerk has authority to reject any deed or recordation for filing, etc."
HB1508,440330,"Congressman William Wampler, Sr., Memorial Highway; designating portion of Interstate Route 81."
HB1509,445222,"Failed electronic payments; civil action, unlawful detainer remedies."
HB1510,440332,"Dental or optometric services plans; requirement for nonstock corporation that offer or administer."
HB1511,445249,"Assisted living facilities, licensed; access to temporary emergency electrical power source."
HB1512,440333,"Income tax, state and corporate; subtraction for income from space leased to public schools."
HB1513,440334,"Medical assistance; smoking cessation."
HB1514,440336,"Golf carts and utility vehicles; adds Town of Wachapreague to list that may authorize."
HB1515,440337,"Widgeon, Randy Marshall; transfers his service pistol to his widow, Pamela Turlington Widgeon."
HB1516,440338,"Pharmacies; access to the Prescription Monitoring Program."
HB1517,445276,"Involuntary intoxication offense; notice by defendant to State of intention to present evidence."
HB1518,445047,"Sexual abuse of child; increases penalty for any adult who commits abuse with child under 15."
HB1519,445048,"Community Integration Advisory Commission; extends sunset provision."
HB1520,440340,"Absentee voting; qualified voters may vote absentee in person without providing an excuse or reason."
HB1521,445049,"Virginia Residential Property Disclosure Act; designation of tourism activity zones, etc."
HB1522,445050,"Personal property tax; classification of motor vehicles leased by locality/constitutional officer."
HB1523,440341,"Retail Sales and Use Tax; exemption includes hurricane preparedness equipment."
HB1524,445051,"Virginia Freedom of Information Act; records of minors participating in park and recreation program."
HB1525,440342,"Tuition, in-state; undocumented persons."
HB1526,440344,"HOT lanes; emergency vehicles and law-enforcement vehicles cannot use when commuting to work place."
HB1527,445053,"Fire insurance; clarifies that excess insurance may be written on an endorsement, etc."
HB1528,445303,"Commercial insurance policies; only first named insured required to be given notice of cancellation."
HB1529,445330,"Justice for Victims of Sterilization Act; established, Fund created."
HB1530,440345,"Charter; City of Manassas Park."
HB1531,440346,"Public beaches; sand dredging and beach replenishment."
HB1532,440348,"Virginia Retirement System; benefits for certain local employees."
HB1533,440349,"Charter; City of Fairfax."
HB1534,445358,"Local taxes; interest on refunds and delinquent taxes."
HB1535,445383,"Town and county; joint powers."
HB1536,445408,"Grass and weeds; adds Dinwiddie County to list of localities authorized to require cutting."
HB1537,445436,"Student teachers & student teacher supervisors; fingerprinting, criminal history records check, etc."
HB1538,445462,"Virginia Code Commission; periodic review of Code of Virginia."
HB1539,445489,"Motor vehicles; certain vehicle dealers not required to display license at wholesale auction."
HB1540,445516,"Handheld personal communications devices; unlawful to use in specified school property or crossing."
HB1541,445543,"Prostitution, forced; expungement of charges."
HB1542,445569,"Online case management system; removal of defendant's name."
