bill_number,bill_id,title
HB69,213435,"Sales tax and use tax; exempt finance charges from."
HB70,213436,"Income tax; authorize an adjustment to gross income for portion of self-employment taxes paid by self-employed individuals."
HB71,213437,"Sales tax, liability; limit liability if previous Department of Revenue audits determined taxpayer to be in compliance with law."
HB72,213438,"Workers' compensation; increase benefits for disfigurement, vocational rehab and death, allow employer to request autopsy."
HB73,213439,"Workers' compensation; results of drug and alcohol test, employer-administered or otherwise, are admissible for certain purposes."
HB74,213440,"Office of Homeland Security; create within Department of Public Safety."
HB75,213441,"Workers' compensation; clarify the exclusiveness of liability and provide penalties for bad faith claims."
HB76,213442,"Traffic-control devices; require that placement of shall be based on factors relevant to public safety."
HB77,213443,"Mississippi Civil Rights Museum; construct in Leflore County and place under jurisdiction of Department of Archives and History."
HB78,213444,"All-terrain vehicles; establish ownership registration network for."
HB79,213445,"Mississippi Civil Rights Museum; create under Department of Archives and History and issue bonds to construct."
HB80,213446,"Appropriation; IHL for Special Task Force for Revitalization of the Mississippi Delta Region."
HB81,213447,"Medicaid; require testing of applicants and recipients for illegal drugs."
HB82,213448,"Election commissioners; provide that they will be members of the Public Employees' Retirement System."
HB83,213449,"Sales tax; exempt sales of tangible personal property and services to certain organizations providing food to needy persons."
HB84,213450,"Bonds; mandate election on issuing county or municipal bonds."
HB85,213451,"Distinctive license tag; authorize for Silver Star recipient, exempt from privilege taxes, ad valorem taxes and fees."
HB86,213452,"Immunizations; allow parents with bona fide belief that such will harm children to be exempt from requirements."
HB87,213453,"Homestead exemption; increase for persons 65 years of age or older or totally disabled."
HB88,213454,"Water rates for consumers who are within one mile of municipal corporate boundaries; limit."
HB89,213455,"Water rates for consumers who are within one mile of a certain municipal corporate boundary; limit."
HB90,213456,"Water rates for consumers within one mile of municipal corporate boundary and who are not subsidized by municipal ad valorem taxes; limit."
HB91,213457,"Mississippi Dairy Industry Stabilization Act; create."
HB92,213458,"Trusty status; prohibit individual convicted of murder or capital murder from becoming eligible for."
HB93,213459,"State Parole Board; require recommendation be made to Governor either in support or nonsupport of requested pardon."
HB94,213460,"Water, sewer, garbage disposal and fire protection districts; authorize penalties for violations of regulations created by commissioners of."
HB95,213461,"Homestead exemption; increase for persons 65 years of age or older or totally disabled."
HB96,213462,"Income tax; provide a credit for certain energy efficiency improvements to homestead property."
HB97,213463,"Youth taken into custody by law enforcement, certain; require presence of parent before interrogation of youth occurs."
HB98,213464,"Public improvement districts; revise newspaper notice when issuing certificates of public convenience &amp; necessity in certain areas."
HB99,213465,"Economic development financial incentives; require repayment if recipient convicted of certain crimes."
HB100,213466,"Trusty status offenders; revise crimes that make offenders ineligible for additional earned time."
HB101,213467,"Gaming; clarify that wagering on certain athletic events is unlawful."
HB102,213468,"County superintendent of education; change from elected to appointed by school board in certain counties."
HB103,213469,"Totally bedridden nonviolent offenders; authorize placement on conditional medical release by DOC commissioner and medical director."
HB104,213470,"Distinctive motor vehicle license tags; authorize for various purposes."
HB105,213471,"Mississippi Individual On-site Wastewater Disposal System Law; extend repealer on."
HB106,213472,"Livestock facilities; expand organization that may use certain for livestock shows."
HB107,213473,"State agencies; require certain to be open for extended office hours and to assign employees to flexible working hours."
HB108,213474,"Graduate degree teacher incentive loans; establish for teachers agreeing to teach in public schools or IHLs."
HB109,213475,"Bill of Rights for patients and residents of health care facilities; provide."
HB110,213476,"Medicaid and CHIP; redetermination of eligibility for shall be available by mail in hardship cases."
HB111,213477,"Mississippi Code; provide set to each public defender."
HB112,213478,"Sales taxation; exempt retail sales of school supplies during the last weekend in July."
HB113,213479,"Insurance companies; require to offer property and casualty insurance if offered in another state."
HB114,213480,"Tobacco; increase excise tax on all products except cigarettes."
HB115,213481,"Left-hand lane traffic; require to move over when overtaken by vehicle traveling at higher rate of speed."
HB116,213482,"Child endangerment; provide for DUI violations."
HB117,213483,"Radar; authorize sheriffs, deputies and constables to use on county roads to enforce speed limits."
HB118,213484,"Income tax; authorize establishment of catastrophe savings accounts and exempt contributions and distributions from tax."
HB119,213485,"Rest areas, highway; provide that transportation commission shall adopt and enforce parking duration restrictions."
HB120,213486,"Driver's license; provide that retired law enforcement officer may request identifying symbol, character or endorsement."
HB121,213487,"Retirement; allow retired county/city elected officials to receive salary of up to 50% of average compensation."
HB122,213488,"Sales tax; reduce on retail sales of certain food."
HB123,213489,"Youth adjudicated to perform community service, certain; authorize judges to order parents to participate in the service."
HB124,213490,"Automobile insurance; provide that payment of a total loss claim includes payment for certain taxes and fees."
HB125,213491,"Crimes; create offense of using cell phone without hands-free accessories while driving."
HB126,213492,"DUI; revise minimum penalty for death and maiming."
HB127,213493,"Death penalty; provide moratorium for purpose of completing study on impact."
HB128,213494,"Tobacco use by minors; provide penalty for possession."
HB129,213495,"Homestead exemption; increase for totally disabled veterans."
HB130,213496,"Motor vehicle; provide it is unlawful for person under age 18 to ride in portion not designed for passengers."
HB131,213497,"Smoke-Free Air Act of 2011; enact."
HB132,213498,"Death penalty; revise written finding requirements by a jury to impose."
HB133,213499,"Assistant teachers; include under the Education Employment Procedures Law."
HB134,213500,"Gasoline excise tax; increase and use additional revenues for city, county and state highways purposes."
HB135,213501,"Death penalty; require notice of state's intention to seek or reject."
HB136,213502,"Medicaid; provide reimbursement for breast prosthesis and bra after cancer surgery."
HB137,213503,"Forensic evidence; require review of certain cases."
HB138,213504,"Health insurance; require coverage for pregnancy."
HB139,213505,"Income tax; authorize transfer of credit received for rehabilitation of certain historic structures, extend repealer on credit."
HB140,213506,"Sales tax; exempt retail sales of fruits and vegetables."
HB141,213507,"Sales tax; exempt retail sales of exercise equipment to individuals for home use."
HB142,213508,"County road construction and repair; create state funding program to assist."
HB143,213509,"Income tax; provide credit for contributions to school tuition organizations or public schools."
HB144,213510,"Health care providers; provide for a lien on certain third-party payment for services to patient or policyholder."
HB145,213511,"Health insurance; prohibit issuance of policy restricting insurer from assigning benefits to provider."
HB146,213512,"Reappraisal; local taxing units must publish certain information regarding to receive homestead exemption reimbursement."
HB147,213513,"State agency purchases and contracts; require percentage of total expenditures for to be made with disabled veterans."
HB148,213514,"Pharmacy Benefit Prompt Pay Act; transfer Insurance Commissioner's duties to Pharmacy Board."
HB149,213515,"Distinctive license tag; reauthorize issuance to supporters of Rotary International."
HB150,213516,"Internal audit law; remove condition for specific appropriations to fund, and delay implementation date."
HB151,213517,"Mississippi Motor Vehicle Safety Inspection Law; repeal."
HB152,213518,"Distinctive license tag; reauthorize issuance to supporters of the Mississippi Wing of the Civil Air Patrol."
HB153,213519,"Public defenders; create pilot project."
HB154,213520,"Implied consent; refusal appeal to toll suspension for reasonable time to contest."
HB155,213521,"Mississippi Minimum Wage Law; enact."
HB156,213522,"Fair Pay Act of 2011; create to require equivalent pay for equivalent jobs."
HB157,213523,"Internet in schools; require State Board of Education to adopt safety and acceptable usage policy."
HB158,213524,"""Mississippi Postsecondary Textbook Pricing and Access Act of 2011""; create."
HB159,213525,"Employment-at-will doctrine; abolish and create ""Good Faith in Employment Act""."
HB160,213526,"DNA testing; prohibit use of test results for discriminatory purpose."
HB161,213527,"Grandparents' visitation rights; expand availability of."
HB162,213528,"Irreconcilable differences; additional ground for divorce."
HB163,213529,"Mineral rights; revert to surface owner after certain period of time."
HB164,213530,"DUI; repeal provision that refusal to take breath test is evidence of."
HB165,213531,"Nursing homes; require to purchase and maintain a minimum amount of liability insurance."
HB166,213532,"Eminent domain; restrict to direct public use."
HB167,213533,"Criminal penalties; sentence for accessory before the fact cannot be more severe than sentence for the principal."
HB168,213534,"Law enforcement officers, fire fighters and conservation officers; legal to videotape while on duty."
HB169,213535,"Children's products; ban phthalates and other ingredients from."
HB170,213536,"Child support; delinquent payments are still property of custodial parent after child is age 21 or emancipated."
HB171,213537,"""Mississippi Renewable Energy Development Act of 2011""; create."
HB172,213538,"Execution or attachment; revise property exempt from seizure under."
HB173,213539,"Alcohol; increase excise tax and markup on alcoholic beverages, increase excise tax on light wine and beer."
HB174,213540,"Cigarettes; increase excise tax on."
HB175,213541,"Income tax; increase rate of."
HB176,213542,"Budget; State Fiscal Officer shall not reduce funds of Department of Education when state revenues fall below estimate."
HB177,213543,"Controlled Substances Law; revise forfeiture proceedings."
HB178,213544,"DUI; revise license suspension for test refusal if licensee pleads guilty."
HB179,213545,"Elected official; prohibit from changing political party affiliation during term of office."
HB180,213546,"Irrigation wells; require meters to be placed on."
HB181,213547,"Compensation for appointed counsel for indigents; revise."
HB182,213548,"Mississippi Delta Region Revitalization Act of 2006; reenact sections repealed on July 1, 2009, and extend repealer."
HB183,213549,"District attorney; provide additional assistant for the Fourth Circuit Court District."
HB184,213550,"Annexed territory; prohibit municipality from levying ad valorem taxes until services are provided."
HB185,213551,"Municipal annexation; require election on question of."
HB186,213552,"Constables; authorize to be paid after diligent search and inquiry upon unsuccessful service of process."
HB187,213553,"Municipal annexation; require approval by majority of electors in territory to be annexed."
HB188,213554,"""Mississippi Renewable Energy Development Act of 2011""; create."
HB189,213555,"Income tax; exclude active duty military compensation received by a resident while stationed out of state."
HB190,213556,"Mississippi Highway 42; require MDOT to reconstruct a portion in Forrest and Perry Counties to four lanes."
HB191,213557,"Public hearing; require when Governor exercises to grant a pardon for a felony crime."
HB192,213558,"Health insurance; require coverage for treatment of infertility in certain policies."
HB193,213559,"Cities and counties; authorize to donate to court appointed special advocates."
HB194,213560,"College tuition; waive the cost of for individuals age 65 or older."
HB195,213561,"Crimes; create offense of lewd and lascivious acts or obscene electronic communication regarding minors under 16."
HB196,213562,"Domestic violence; allow use of global positioning monitoring system as condition of bond."
HB197,213563,"Murderer; clarify that murderer cannot inherit property of victim."
HB198,213564,"""Comprehensive Election Reform Act of 2011""; create."
HB199,213565,"Criminal records; require permanent storage."
HB200,213566,"Unfair ins. practices; prohibit requirement of mandatory electronic funds transfers for certain payment, as condition to acquiring."
HB201,213567,"Liquefied petroleum gas; allow only owner to fill container."
HB202,213568,"Law enforcement officer; create crime of public intimidation of."
HB203,213569,"Civil actions; provide that P&amp;C insurers have burden of proof for exclusions in ""all perils"" coverage policy."
HB204,213570,"Counties; authorize to work on natural and man-made drainage structures."
HB205,213571,"Ballots in primary elections; require names of all party nominees to appear in each county."
HB206,213572,"Income tax, refund; authorize setoff for unpaid fines and fees owed counties and municipalities."
HB207,213573,"Midwives; provide for licensure of practice of midwifery."
HB208,213574,"Mississippi False Claims Act; create."
HB209,213575,"Distinctive license tag; authorize issuance to supporters of the Mississippi Music Educators Association."
HB210,213576,"I.B. Diploma Program; require IHL to grant minimum credit to certain graduates of."
HB211,213577,"General inmate authority of Department of Corrections; extend repealer on."
HB212,213578,"Prison Industries; extend repealer on prohibition of procurement of certain prison made goods from other states."
HB213,213579,"Public Service Commission; extend repealer on."
HB214,213580,"Expunction; allow for certain felony convictions by first-time offenders."
HB215,213581,"DUI; revise license suspension for test refusal if licensee pleads guilty."
HB216,213582,"Pawnbrokers, title pledge lenders and check cashers; reduce maximum rate of interest that they may charge for their services."
HB217,213583,"House arrest; authorize use as a condition for nonadjudicated sentences."
HB218,213584,"Jurors; revise competency requirements."
HB219,213585,"Bonds; authorize issuance of general obligation bonds for construction of a lake in Alcorn County."
HB220,213586,"Open primaries; establish and abolish partisan primaries."
HB221,213587,"State and local governmental agencies; require to post details of expenditures on website."
HB222,213588,"MS Highway 382; designate certain segment in Monroe County as ""The Gulf Ordinance Plant Memorial Highway""."
HB223,213589,"Drug courts; revise participation requirements."
HB224,213590,"Drug court; court having jurisdiction has final determination about participation in."
HB225,213591,"Workers' compensation; prohibit discharge of employee filing claim in good faith."
HB226,213592,"Homeowners; remove any liability when contractor fails to pay subcontractor."
HB227,213593,"Sexual offenses against children; revise certain provisions."
HB228,213594,"Elections; make various revisions to the state election law."
HB229,213595,"Appellate judges; provide for appointed judges of Supreme Court and Court of Appeals."
HB230,213596,"Elected officials; indictment results in suspension without pay and conviction results in removal."
HB231,213597,"Attempted murder; create criminal offense."
HB232,213598,"Municipal employees; prohibit governing authorities from requiring to reside inside municipal boundaries."
HB233,213599,"Voter identification; require before voting in person or by absentee."
HB234,213600,"School districts; require administrative consolidation into one district per county."
HB235,213601,"Open Lawyer Fees Act; create."
HB236,213602,"Tuition; waive at universities and colleges for children of certain deceased veterans."
HB237,213603,"Photo voter identification; require when a person appears to vote at registrar's office or polling place."
HB238,213604,"Educator sexual misconduct; revise reporting requirements and criminal penalty for such with a student."
HB239,213605,"Limited liability companies; revise fees."
HB240,213606,"Campaign contributions; restrict use by candidate for purposes unrelated to election campaign."
HB241,213607,"Income tax; partially exclude active duty military compensation received by nonresident while stationed in this state."
HB242,213608,"Fishing privileges; authorize reciprocity with adjacent states for persons aged 65 or older."
HB243,213609,"Income tax; exclude active duty military compensation received by a resident while stationed out of state."
HB244,213610,"Ad valorem taxes; school district not required to advertise revenue increase when district proposes no millage increase."
HB245,213611,"Public benefits; deny to any person not lawfully present in the United States."
HB246,213612,"Homestead exemption; increase for totally disabled veterans and extend to unremarried surviving spouses of such veterans."
HB247,213613,"Blood tests; authorize EMTs to administer under Implied Consent Law."
HB248,213614,"Uniform laws; enact Uniform Emergency Volunteer Health Practitioners Act."
HB249,213615,"Homestead exemption; increase for totally disabled veterans and extend to unremarried surviving spouses of such veterans."
HB250,213616,"Bonds; authorize issuance to provide funds for the Mississippi Community Heritage Preservation Grant Fund."
HB251,213617,"MS Highway 370; designate a certain segment of in Lee County as the ""Trooper Steve Hood Memorial Highway""."
HB252,213618,"Early Voting Act; require voting systems only."
HB253,213619,"Distinctive motorcycle license tag; authorize for Purple Heart recipients."
HB254,213620,"First Circuit Court District; provide additional legal assistant."
HB255,213621,"Income tax; authorize a job credit for employers that hire certain unemployed persons."
HB256,213622,"Municipalities; extend repealer on provision authorizing to provide extra police protection to housing authority."
HB257,213623,"Sales tax; extend repealer on tax imposed on sales of machinery and performance of construction services at certain refineries."
HB258,213624,"School classrooms; extend date of repeal on authority of parents to choose if twins or other multiples attend the same or separate classes."
HB259,213625,"Italian language pilot program; extend date of repeal on."
HB260,213626,"Textbooks on the state surplus inventory list; extend date of repeal on the requirement that local school boards make available to parents."
HB261,213627,"MS Gulf Coast Region Utility Board; extend repealer on."
HB262,213628,"MS Forestry Commission; extend date of repeal on authority to hire law enforcement officers to investigate woods arson."
HB263,213629,"State Board of Chiropractic Examiners; extend the date of repeal on."
HB264,213630,"Social workers and marriage and family therapists licensing law; extend repealer on."
HB265,213631,"Driver's licenses; allow a licensee to not list his physical home address on."
HB266,213632,"National board certified school employees; remove requirement that annual salary supplement be subject to legislative appropriation."
HB267,213633,"School district funds; prohibit receipt of by certain schools or school districts having an established minimum grading policy."
HB268,213634,"""Truth in Grading Act""; create to require school districts to adopt a uniform grading policy."
HB269,213635,"""Truth in Grading Act""; create to require the State Board of Education to adopt a uniform grading policy for the state."
HB270,213636,"Subject area testing &amp; graduation requirements; award diploma to certain students who failed by two points or less."
HB271,213637,"Teachers; extend years for annual incremental increases from 35 to 40 years."
HB272,213638,"Public employee; prohibit from using a public resource for a candidate's campaign or ballot issue."
HB273,213639,"Civil Rights Education Commission; repeal provisions creating."
HB274,213640,"Sales tax; no diversion to municipality of revenue derived from sale of tobacco if municipality prohibits/restricts tobacco use."
HB275,213641,"Vote fraud; revise penalty."
HB276,213642,"Crimes; use of taser in commission of a crime or resisting arrest to be a felony."
HB277,213643,"Gaming; distances from U.S. Highway 90 applying to legal gaming in Harrison County limited to highway location on August 28, 2005."
HB278,213644,"Auto theft; revise penalties."
HB279,213645,"Municipal annexation; require approval by majority of electors in municipality and in territory to be annexed."
HB280,213646,"Homestead exemption; extend to unremarried surviving spouses of totally disabled veterans."
HB281,213647,"State license or benefits; must be U.S. citizen or permanent resident and show ability in English to receive."
HB282,213648,"Schools; establish opening and closing dates of the scholastic year."
HB283,213649,"State Superintendent of Education; elect at general state election."
HB284,213650,"Elected school boards; elect all members at time of presidential election."
HB285,213651,"County school board members; require to declare party affiliation and be elected by a majority vote."
HB286,213652,"Ad valorem taxes; delete school boards' authority to increase without referendum approval."
HB287,213653,"Partisan Judicial Elections; authorize."
HB288,213654,"Income tax; phase out for corporations."
HB289,213655,"Agency rules and regulations; require legislative approval before becoming effective."
HB290,213656,"Radar; authorize sheriffs in certain counties to use."
HB291,213657,"Capital murder; provide death penalty for murder of two or more persons."
HB292,213658,"Capital murder; apply to multiple murders."
HB293,213659,"English language; require all state documents to be produced in."
HB294,213660,"Ad valorem tax; require cities/counties to reduce millage rate for purposes of proposed increase where assessed value increases."
HB295,213661,"Ad valorem taxation; revise manner of determining true value of homestead property."
HB296,213662,"Lobbying; prohibit state agencies, community and junior colleges from expending public funds to hire lobbyists."
HB297,213663,"Elected officials; prohibit from being a member of private lobbying group or group engaging in lobbying."
HB298,213664,"Crimes; revise penalties for fraudulent use of identity of another."
HB299,213665,"State Board of Cosmetology; extend repealer on."
HB300,213666,"Distinctive motorcycle license tag; reauthorize issuance to veterans."
HB301,213667,"Mississippi judicial system; prohibit from using international or Sharia law."
HB302,213668,"Medicaid; recipients shall be subject to random drug tests for eligibility to continue receiving benefits."
HB303,213669,"Livestock facilities; expand organizations that may use for livestock shows."
HB304,213670,"School district graduation rates; require local districts to receive education credit for resident students obtaining GED."
HB305,213671,"CON; issue for add'l ICF-MR beds at community living program for developmentally disabled adults in Madison County."
HB306,213672,"Mississippi Eminent Scholars Program; eliminate GPA requirement for eligibility."
HB307,213673,"Radar; authorize patrol officers of Pearl River Valley Water Supply District to use."
HB308,213674,"Driver's license; require passage of vision screening exam upon renewal."
HB309,213675,"Liability insurance for certain vessels; require and provide for uninsured vessel coverage."
HB310,213676,"Marijuana; conform possession, possession in a motor vehicle."
HB311,213677,"Motorcycles; create safety and operator training program."
HB312,213678,"Motor vehicle liability insurance; require insurers to notify Department of Public Safety in event of lapse."
HB313,213679,"Professional development; eliminate during the first week of the school year."
HB314,213680,"Open Meetings and Public Records Acts; revise imposition of penalties for violation of."
HB315,213681,"Wills; revocation upon divorce or annulment."
HB316,213682,"""Mississippi Song""; designate as the official state song for the State of Mississippi."
HB317,213683,"Mayor, city council and boards of supervisors; clarify that governing body may reduce salaries or compensation of."
HB318,213684,"Child support guidelines; presumption of reasonableness for adjusted gross income over $50,000."
HB319,213685,"Candy; prohibit sale of that mimics tobacco."
HB320,213686,"Court reporters; authorize to be paid from judge's office operating allowance."
HB321,213687,"Justice court judges; require to set separate traffic court term."
HB322,213688,"Mortgages; establish foreclosure procedures giving borrowers a chance to modify their loans first."
HB323,213689,"Gaming license fees; redistribute portion of state's share to local system road and bridge programs."
HB324,213690,"Regulation of inattentive driving and cell phone use; state law preempts local ordinance."
HB325,213691,"County veteran service officers; allow to attend training sessions conducted by national service organizations."
HB326,213692,"Rape; death penalty for conviction if victim is age 13 or under."
HB327,213693,"English language; must show ability in to get state license or public assistance."
HB328,213694,"Sales tax; reduce on retail sales of motorcycles."
HB329,213695,"Tax levy to support school districts; authorize levying authority to veto school board request for increase up to seven percent."
HB330,213696,"Capital Improvements Preplanning Fund; extend repealer on."
HB331,213697,"State Grand Jury Act; extend repealer on."
HB332,213698,"Mississippi Public Defender Task Force; extend repealer on."
HB333,213699,"Income tax; extend repeal date on credit for certain charges incurred at ports for import of cargo and on annual impact report."
HB334,213700,"Income tax; extend repealer on credit for costs incurred for rehabilitation of certain historic structures."
HB335,213701,"Public purchasing; extend repealer on authority of purchasing entity to designate bid receiving methods."
HB336,213702,"Building Fund for the Arts; extend repealer on Arts Commission's authority to use bond proceeds for certain project costs."
HB337,213703,"Emergency medical services and statewide trauma care system; extend repealer on certain provisions, levy fee on out-of-state motorcycle/ATV purchases."
HB338,213704,"Medical examiners and pathologists; extend repealer on fees for death investigations and autopsies and increase amount of fee."
HB339,213705,"Mississippi Individual On-Site Wastewater Disposal System Law; extend repealer on."
HB340,213706,"Hospice licensure; extend repealer on moratorium on processing new applications for licensure."
HB341,213707,"Personal care homes; extend repealer on certain provisions relating to."
HB342,213708,"Hospitals; extend repealer on enhanced DSH payments to certain whose operations were affected by Hurricane Katrina."
HB343,213709,"Health Care Trust Fund; extend repealer on."
HB344,213710,"Judgment for overdue child support and enforcement by DHS; delete reverters and repealer relating to."
HB345,213711,"Water wells; extend repealer on licensing exemption for wells constructed for irrigation on driller's farm."
HB346,213712,"Mississippi Business Finance Corporation; extend repealer on authority to issue bonds to finance economic development projects."
HB347,213713,"Mississippi Delta Area Workforce Training Project; reenact provisions which create and extend date of repeal for."
HB348,213714,"""High economic benefit project""; extend repealer on exemption of certain highway construction projects from definition of."
HB349,213715,"Mississippi Rice Promotion Fund; delete the repealer on."
HB350,213716,"State Board of Barber Examiners; extend repealer on."
HB351,213717,"Pharmacy Practice Act; extend repealer on."
HB352,213718,"Pharmacies; extend repealer on requirement that drug manufactures provide for return of outdated drugs from."
HB353,213719,"Board of Psychology and practice of psychology; extend repealer on various provisions relating to."
HB354,213720,"Income tax; authorize an adjustment to gross income for employers that hire certain unemployed persons."
HB355,213721,"Municipal annexations; prohibit use of municipal funds to obtain annexations."
HB356,213722,"Municipal annexation; require approval by majority of electors in territory to be annexed."
HB357,213723,"Crimes; revise attempt to commit an offense."
HB358,213724,"Open Meetings &amp; Public Records Acts; revise imposition of penalties for violation of."
HB359,213725,"Mississippi Development Authority; require to conduct review of infrastructures in counties with high rates of poverty."
HB360,213726,"Commission and Department of Health, Human Services and Economic Security; create."
HB361,213727,"Child care facilities; require to call child's contact person if child hasn't arrived within 30 minutes of usual time."
HB362,213728,"Process servers; provide for licensing and regulation."
HB363,213729,"Use tax; provide that person soliciting remote sales through representatives in this state is subject to use tax."
HB364,213730,"Child custody; require court to order equal parenting time unless court makes certain finding."
HB365,213731,"Liability; create duty of train crew to lookout for persons and property on railroad tracks."
HB366,213732,"Interrogations; require that all conducted by law enforcement must be video taped in entirety."
HB367,213733,"Rural Fire Truck Acquisition Assistance Program; authorize an additional round for counties and municipalities."
HB368,213734,"Sextortion; criminalize."
HB369,213735,"State Superintendent of Education; State Board of Education shall set salary of."
HB370,213736,"Municipal Historical Hamlet Act; specify entity that may act on behalf of hamlet."
HB371,213737,"Ad valorem taxes; delete school boards' authority to increase without referendum approval."
HB372,213738,"Sentences; provide that fines from failure to have insurance card in vehicle shall not be suspended."
HB373,213739,"Crimes; revise crime of animal cruelty and exempt certain activities from constituting the crime."
HB374,213740,"Crimes; revise prohibition against conducting certain animal fights."
HB375,213741,"Residential builders and remodelers and State Board of Contractors; extend repealer."
HB376,213742,"MS Dept. of Employment Security; reenact and extend date of repeal."
HB377,213743,"Health Insurance Exchange Study Committee; extend repealer on."
