Row,id10580,id10581,id10583,id14060,id15697,id5541,id5579,id5580,id5581,id5584,id5585,id5590,id5592,id5594,id5595,id5597,id5598,id5599,id5601,id5602,id5604,id5605,id5606,id5608,id5609,id5610,id5612,id5614,id5619,id5620,id5621,id5622
id5594,0.95,0.6,0.6,0.6,0.933333333333333,0.857142857142857,0.8,0.95,0.842105263157895,0.55,0.75,0.95,0.95,1,0.85,0.7,0.7,0.6,0.588235294117647,0.95,0.9,0.8,0.7,0.5,0.75,0.588235294117647,0.8,0.65,0.555555555555556,0.611111111111111,1,0.555555555555556
id5595,0.896551724137931,0.793103448275862,0.5,0.619047619047619,0.80952380952381,0.545454545454545,0.857142857142857,0.862068965517241,0.84,0.482758620689655,0.724137931034483,0.862068965517241,0.896551724137931,0.931034482758621,1,0.689655172413793,0.642857142857143,0.413793103448276,0.32,0.896551724137931,0.793103448275862,0.862068965517241,0.689655172413793,0.586206896551724,0.793103448275862,0.55,0.827586206896552,0.620689655172414,0.892857142857143,0.538461538461538,0.964285714285714,0.444444444444444
id5597,0.821428571428571,0.892857142857143,0.888888888888889,0.32,0.84,0.941176470588235,0.740740740740741,0.821428571428571,0.962962962962963,0.357142857142857,0.5,0.892857142857143,0.928571428571429,0.928571428571429,0.964285714285714,1,0.923076923076923,0.357142857142857,0.304347826086957,0.964285714285714,0.964285714285714,0.928571428571429,0.892857142857143,0.785714285714286,0.964285714285714,0.75,0.928571428571429,0.678571428571429,0.592592592592593,0.346153846153846,0.928571428571429,0.269230769230769
id5598,0.909090909090909,0.636363636363636,0.923076923076923,0.352941176470588,0.823529411764706,0.909090909090909,0.842105263157895,0.818181818181818,0.909090909090909,0.380952380952381,0.454545454545455,0.818181818181818,0.954545454545455,0.954545454545455,0.909090909090909,0.727272727272727,1,0.318181818181818,0.333333333333333,0.863636363636364,0.909090909090909,0.954545454545455,0.772727272727273,0.818181818181818,0.727272727272727,0.5625,0.909090909090909,0.818181818181818,0.545454545454545,0.454545454545455,0.863636363636364,0.523809523809524
id5599,0.916666666666667,0.416666666666667,0.333333333333333,1,0.7,1,0.916666666666667,1,0.636363636363636,1,1,1,0.5,1,0.583333333333333,0.25,0.583333333333333,1,0.916666666666667,0.916666666666667,0.916666666666667,0.833333333333333,0.333333333333333,0.25,0.75,0.3,0.833333333333333,0.75,0.916666666666667,1,1,0.916666666666667
id5601,0.897058823529412,0.602941176470588,0.45,0.754098360655738,0.655737704918033,0.674418604651163,0.746031746031746,0.911764705882353,0.703125,0.656716417910448,0.911764705882353,0.735294117647059,0.779411764705882,0.925373134328358,0.794117647058823,0.558823529411765,0.735294117647059,0.746268656716418,0.903225806451613,0.882352941176471,0.823529411764706,0.823529411764706,0.537313432835821,0.455882352941176,0.647058823529412,0.444444444444444,0.882352941176471,0.588235294117647,0.808823529411765,0.765625,0.882352941176471,0.776119402985075
id5602,0.962962962962963,0.62962962962963,0.736842105263158,0.35,0.9,0.888888888888889,0.769230769230769,0.888888888888889,0.884615384615385,0.333333333333333,0.592592592592593,0.851851851851852,0.925925925925926,1,0.962962962962963,0.814814814814815,0.851851851851852,0.296296296296296,0.36,1,0.851851851851852,0.925925925925926,0.769230769230769,0.777777777777778,0.777777777777778,0.636363636363636,0.851851851851852,0.851851851851852,0.692307692307692,0.36,0.884615384615385,0.48
id5604,0.864864864864865,0.810810810810811,0.884615384615385,0.3,0.6,0.894736842105263,0.611111111111111,0.756756756756757,0.833333333333333,0.297297297297297,0.540540540540541,0.756756756756757,0.783783783783784,0.810810810810811,0.783783783783784,0.864864864864865,0.916666666666667,0.351351351351351,0.470588235294118,0.861111111111111,1,0.864864864864865,0.756756756756757,0.756756756756757,0.756756756756757,0.625,0.810810810810811,0.72972972972973,0.722222222222222,0.428571428571429,0.783783783783784,0.333333333333333
id5605,0.863636363636364,0.772727272727273,0.928571428571429,0.266666666666667,0.8,0.818181818181818,0.761904761904762,0.909090909090909,0.909090909090909,0.272727272727273,0.590909090909091,0.772727272727273,1,1,0.954545454545455,0.909090909090909,0.954545454545455,0.227272727272727,0.454545454545455,0.818181818181818,0.909090909090909,1,0.954545454545455,0.818181818181818,0.863636363636364,0.705882352941177,0.909090909090909,0.727272727272727,0.761904761904762,0.272727272727273,0.904761904761905,0.3
id5606,0.904761904761905,0.761904761904762,0.888888888888889,0.142857142857143,1,1,0.7,0.857142857142857,0.947368421052632,0.2,0.333333333333333,0.904761904761905,0.952380952380952,0.952380952380952,0.904761904761905,0.904761904761905,0.888888888888889,0.142857142857143,0.166666666666667,0.952380952380952,0.904761904761905,0.952380952380952,1,0.80952380952381,0.952380952380952,0.823529411764706,1,0.714285714285714,0.428571428571429,0.157894736842105,0.904761904761905,0.25
id5608,0.75,0.75,0.8,0,0.875,0.875,1,0.916666666666667,1,0,0.416666666666667,0.916666666666667,1,0.916666666666667,0.833333333333333,0.833333333333333,0.916666666666667,0.0909090909090909,0.166666666666667,1,1,0.916666666666667,0.916666666666667,1,0.916666666666667,0.555555555555556,0.75,1,0.833333333333333,0.272727272727273,0.833333333333333,0
id5609,0.8125,0.875,0.769230769230769,0.181818181818182,0.909090909090909,1,0.733333333333333,0.9375,1,0.125,0.375,0.9375,1,1,0.9375,0.9375,0.866666666666667,0.1875,0.153846153846154,1,0.9375,1,0.9375,0.8125,1,0.833333333333333,0.875,0.6875,0.6,0.266666666666667,0.875,0.133333333333333
id5610,0.833333333333333,1,0.666666666666667,0.5,0.714285714285714,0.666666666666667,0.764705882352941,0.777777777777778,0.764705882352941,0.333333333333333,0.444444444444444,0.722222222222222,0.944444444444444,0.833333333333333,0.944444444444444,1,0.5,0.277777777777778,0.428571428571429,0.833333333333333,1,0.944444444444444,0.944444444444444,0.611111111111111,0.833333333333333,1,0.888888888888889,0.666666666666667,0.647058823529412,0.176470588235294,0.888888888888889,0.352941176470588
id5612,0.904761904761905,0.714285714285714,0.6,0.7,0.45,0.777777777777778,0.75,0.80952380952381,0.619047619047619,0.666666666666667,0.761904761904762,0.714285714285714,0.761904761904762,0.857142857142857,0.714285714285714,0.476190476190476,0.666666666666667,0.619047619047619,0.631578947368421,0.857142857142857,0.952380952380952,0.85,0.619047619047619,0.380952380952381,0.619047619047619,0.5,1,0.714285714285714,0.7,0.523809523809524,0.75,0.6
id5614,1,0.421052631578947,0.833333333333333,0.538461538461538,0.846153846153846,0.75,0.777777777777778,0.842105263157895,0.833333333333333,0.315789473684211,0.526315789473684,1,0.789473684210526,0.947368421052632,0.842105263157895,0.578947368421053,0.777777777777778,0.421052631578947,0.277777777777778,0.894736842105263,0.842105263157895,0.947368421052632,0.684210526315789,0.789473684210526,0.789473684210526,0.416666666666667,0.894736842105263,1,0.631578947368421,0.368421052631579,0.894736842105263,0.368421052631579
id5616,1,0.5,1,0,1,NaN,1,1,0.833333333333333,0.166666666666667,0.5,1,0.833333333333333,1,0.833333333333333,0.833333333333333,1,0.166666666666667,0.166666666666667,1,1,1,0.833333333333333,0.833333333333333,1,0.6,1,1,0.5,0.166666666666667,1,0.166666666666667
id5619,0.916666666666667,0.75,0.571428571428571,0.5,0.6,0.5,0.833333333333333,0.833333333333333,0.909090909090909,0.333333333333333,0.833333333333333,0.666666666666667,0.916666666666667,0.916666666666667,1,0.583333333333333,0.75,0.333333333333333,0.4,0.916666666666667,0.833333333333333,0.916666666666667,0.75,0.583333333333333,0.666666666666667,0.6,0.833333333333333,0.75,1,0.5,1,0.333333333333333
id5620,0.933333333333333,0.4,0.181818181818182,0.9,0.8,0.666666666666667,0.6,0.866666666666667,0.6,0.866666666666667,1,0.933333333333333,0.8,0.933333333333333,0.8,0.333333333333333,0.466666666666667,0.933333333333333,1,1,0.666666666666667,0.533333333333333,0.4,0.2,0.466666666666667,0.166666666666667,0.666666666666667,0.533333333333333,0.866666666666667,1,0.8,0.933333333333333
id5621,0.96551724137931,0.448275862068966,0.65,0.833333333333333,0.625,0.866666666666667,0.821428571428571,0.96551724137931,0.551724137931034,0.862068965517241,0.931034482758621,0.793103448275862,0.482758620689655,1,0.482758620689655,0.241379310344828,0.827586206896552,0.827586206896552,0.807692307692308,1,0.931034482758621,0.827586206896552,0.517241379310345,0.413793103448276,0.827586206896552,0.185185185185185,0.96551724137931,0.724137931034483,0.758620689655172,0.857142857142857,1,0.862068965517241
id5622,1,0.461538461538462,0.5,0.818181818181818,0.545454545454545,0.5,0.769230769230769,0.923076923076923,0.769230769230769,0.846153846153846,0.846153846153846,0.461538461538462,0.769230769230769,0.923076923076923,0.846153846153846,0.769230769230769,0.923076923076923,0.692307692307692,0.818181818181818,0.923076923076923,0.846153846153846,0.692307692307692,0.615384615384615,0.615384615384615,0.615384615384615,0.545454545454545,0.923076923076923,0.538461538461538,0.692307692307692,0.615384615384615,0.923076923076923,0.923076923076923
id5623,1,0.4,0.25,0.666666666666667,1,1,0.6,0.8,0.6,0.8,0.8,0.6,0.8,0.8,1,0.4,0.4,0.8,0.25,0.8,0.6,1,0.4,0.6,0.2,0.25,1,0.6,0.8,0.8,0.8,0.8
id5627,1,1,0.5,0.666666666666667,0.666666666666667,0.6,1,0.833333333333333,1,0.833333333333333,0.833333333333333,1,1,1,1,0.666666666666667,0.833333333333333,0.5,0.833333333333333,1,1,1,0.5,0.833333333333333,0.666666666666667,0.6,1,0.666666666666667,0.833333333333333,0.666666666666667,1,0.833333333333333
