Row,id10417,id10421,id12208,id14348,id16272,id16674,id7853,id7872,id7884,id7885,id7887,id7893,id7917,id7923,id7927,id7968,id7984,id7990,id7991,id7994,id8000
id7887,0.847100175746924,0.869947275922671,0.902527075812274,0.882352941176471,0.899253731343284,0.91449814126394,0.901581722319859,0.895306859205776,0.851301115241636,0.889733840304182,1,0.884007029876977,0.885662431941924,0.847670250896057,0.851851851851852,0.869947275922671,0.846846846846847,0.766256590509666,0.898214285714286,0.796733212341198,0.864674868189807
id7893,0.821799307958478,0.904844290657439,0.912587412587413,0.900355871886121,0.906137184115523,0.906474820143885,0.854671280276817,0.916083916083916,0.899280575539568,0.919117647058823,0.884007029876977,1,0.914285714285714,0.840425531914894,0.899305555555556,0.932525951557093,0.796099290780142,0.721453287197232,0.852372583479789,0.796428571428571,0.884083044982699
id7917,0.828571428571429,0.9125,0.89247311827957,0.872262773722628,0.892592592592593,0.905454545454545,0.860714285714286,0.885304659498208,0.892988929889299,0.915129151291513,0.885662431941924,0.914285714285714,1,0.829710144927536,0.885304659498208,0.894642857142857,0.804029304029304,0.732142857142857,0.862068965517241,0.77859778597786,0.858928571428571
id7923,0.78125,0.829924650161464,0.819852941176471,0.805243445692884,0.809885931558935,0.865168539325843,0.843971631205674,0.816176470588235,0.810606060606061,0.837121212121212,0.847670250896057,0.840425531914894,0.829710144927536,1,0.816725978647687,0.841765339074273,0.790163934426229,0.743810548977395,0.834056399132321,0.777167947310648,0.8125
id7927,0.803819444444444,0.880208333333333,0.877622377622378,0.911032028469751,0.870036101083033,0.888489208633094,0.847222222222222,0.895104895104895,0.910071942446043,0.893382352941177,0.851851851851852,0.899305555555556,0.885304659498208,0.816725978647687,1,0.904513888888889,0.793594306049822,0.720486111111111,0.834215167548501,0.774193548387097,0.838541666666667
id7968,0.790870488322718,0.879109225874867,0.870629370629371,0.889679715302491,0.877256317689531,0.884892086330935,0.852941176470588,0.895104895104895,0.935251798561151,0.897058823529412,0.869947275922671,0.932525951557093,0.894642857142857,0.841765339074273,0.904513888888889,1,0.777179763186222,0.688229056203606,0.842443729903537,0.778378378378378,0.853503184713376
id7984,0.835129310344828,0.780409041980624,0.793706293706294,0.814946619217082,0.787003610108303,0.841726618705036,0.890070921985816,0.811188811188811,0.79136690647482,0.783088235294118,0.846846846846847,0.796099290780142,0.804029304029304,0.790163934426229,0.793594306049822,0.777179763186222,1,0.785791173304629,0.827027027027027,0.778265642151482,0.802801724137931
id7990,0.791932059447983,0.745493107104984,0.776223776223776,0.736654804270463,0.772563176895307,0.784172661870504,0.762975778546713,0.758741258741259,0.705035971223022,0.761029411764706,0.766256590509666,0.721453287197232,0.732142857142857,0.743810548977395,0.720486111111111,0.688229056203606,0.785791173304629,1,0.772775991425509,0.72,0.738853503184713
id7991,0.820815450643777,0.860664523043944,0.886925795053004,0.830935251798561,0.864963503649635,0.869090909090909,0.901581722319859,0.848056537102474,0.814545454545455,0.866171003717472,0.898214285714286,0.852372583479789,0.862068965517241,0.834056399132321,0.834215167548501,0.842443729903537,0.827027027027027,0.772775991425509,1,0.790163934426229,0.844420600858369
id7994,0.796536796536797,0.79027027027027,0.791970802919708,0.840148698884758,0.778195488721805,0.814814814814815,0.7875,0.802919708029197,0.763157894736842,0.784615384615385,0.796733212341198,0.796428571428571,0.77859778597786,0.777167947310648,0.774193548387097,0.778378378378378,0.778265642151482,0.72,0.790163934426229,1,0.83982683982684
id8000,0.829968119022317,0.849256900212314,0.86013986013986,0.914590747330961,0.844765342960289,0.863309352517986,0.842560553633218,0.870629370629371,0.834532374100719,0.863970588235294,0.864674868189807,0.884083044982699,0.858928571428571,0.8125,0.838541666666667,0.853503184713376,0.802801724137931,0.738853503184713,0.844420600858369,0.83982683982684,1
