bill_number,bill_id,title
HB67,145030,"Election commissioners; provide that they will be members of the Public Employees' Retirement System."
HB68,145031,"Medicaid; provide reimbursement for breast prosthesis and bra after cancer surgery."
HB69,145032,"Retirement; allow retired county/city elected officials to receive salary of up to 50% of average compensation."
HB70,145033,"Youth adjudicated to perform community service, certain; authorize judges to order parents to participate in the service."
HB71,145034,"Ad valorem tax; remove provisions that prescribe the manner of determining true value of affordable rental housing."
HB72,145035,"Internal audit law; remove condition for specific appropriations to fund, and delay implementation date."
HB73,145036,"Uniform laws; create uniform unclaimed property act."
HB74,145037,"Uniform laws; create uniform premarital agreement act."
HB75,145038,"Uniform laws; create uniform prudent management of institutional funds act."
HB76,145039,"Implied Consent Law; clarify who may administer blood tests."
HB77,145040,"Homeowners; remove any liability when contractor fails to pay subcontractor."
HB78,145041,"Motor vehicle; provide it is unlawful for person under age 18 to ride in portion not designed for passengers."
HB79,145042,"Homestead exemption; provide for certain owners of manufactured homes or mobile homes."
HB80,145043,"Task force to study and report on the funding and implementation of universal pre-kindergarten programs; create."
HB81,145044,"Rest areas, highway; provide that transportation commission shall adopt and enforce parking duration restrictions."
HB82,145045,"Mississippi Dairy Industry Stabilization Act; create."
HB83,145046,"Municipalities, certain; extend time to borrow funds from date of incorporation in anticipation of collection of ad valorem taxes."
HB84,145047,"Open Container Law; enact."
HB85,145048,"Child support; obligations begin at conception."
HB86,145049,"Lien; allow for hospitals against damages recovered by patient."
HB87,145050,"Independent candidates; require to file qualifying petition with the Secretary of State."
HB88,145051,"Universities and colleges; create task force to study graduation rates at."
HB89,145052,"Income tax refund checkoff; authorize for Mississippi Council for Economic Education."
HB90,145053,"Income tax; authorize a deduction for contributions to qualified tuition programs."
HB91,145054,"Budget; prohibit certain actions by state agencies during current and next fiscal years."
HB92,145055,"Elections for state officers; change day of week to Saturday."
HB93,145056,"Local planning commission members; revise the maximum per diem amount to the federal per diem rate."
HB94,145057,"Homestead exemption; increase."
HB95,145058,"Uniform laws; create uniform interstate deposition and discovery act."
HB96,145059,"Constables; authorize to be paid after diligent search and inquiry upon unsuccessful service of process."
HB97,145060,"Municipal annexation; require election on question of."
HB98,145061,"Open primaries; establish and abolish partisan primaries."
HB99,145062,"Automobile liability insurance; require Department of Public Safety to implement database program on uninsured motorists."
HB100,145063,"Mississippi Motor Vehicle Safety Inspection Law; repeal."
HB101,145064,"Bonds; mandate election on issuing county or municipal bonds."
HB102,145065,"Public Swimming Pool Act; create."
HB103,145066,"Lobbyists; prohibit agencies, universities and colleges from hiring contract lobbyists with public funds."
HB104,145067,"Distinctive license tag; authorize for Silver Star recipient, exempt from additional fee, privilege taxes and ad valorem taxes."
HB105,145068,"Radar; authorize sheriffs, deputies and constables to use on county roads to enforce speed limits."
HB106,145069,"Department of Archives and History; provide for appeals of board decisions."
HB107,145070,"Group property and workers' compensation insurance program; require DFA to establish for all school districts."
HB108,145071,"Workers' Compensation Commission; provide that appeals from commission go directly to Supreme Court."
HB109,145072,"Sales tax; exempt sales of tangible personal property and services to certain organizations providing food to needy persons."
HB110,145073,"Workers' compensation; reduce amount an employer may receive from third party for damages by employer's percentage of fault."
HB111,145074,"Four-lane highway program; add segments of Highways 7 and 8 to high priority list."
HB112,145075,"Gaming license fees; redistribute portion of state's share to local system road and bridge programs."
HB113,145076,"Open records; revise time period available to a public body for response and allowable costs."
HB114,145077,"Early voting pilot program; create in Alcorn County."
HB115,145078,"Medicaid; require participation in medical home concept and require obese persons to participate in online program on obesity."
HB116,145079,"Appropriation; Health Department for additional funds for Office of Health Disparity Elimination."
HB117,145080,"Health Disparities Council; create."
HB118,145081,"Nursing education; unspent TANF funds may be spent to pay expenses of persons enrolled as part of workforce training."
HB119,145082,"Body mass index (BMI); require schools to collect for certain students and provide to parents with an explanation."
HB120,145083,"Mental health; create pilot program in Hinds County for single point of entry for persons detained by law enforcement."
HB121,145084,"Mental health commitment laws; authorize certain trained law enforcement officers to hold mentally ill persons for treatment."
HB122,145085,"TANF recipients; authorize DHS to require recipients to submit to drug test to determine eligibility for benefits."
HB123,145086,"Child custody; active military duty not a change in circumstance."
HB124,145087,"Voter identification; require."
HB125,145088,"Elementary school counselors; allocate funds under the Mississippi Adequate Education Program for."
HB126,145089,"Task force to address the disparity of African-American males in the judicial system; create."
HB127,145090,"Pre-kindergarten program; require Department of Education to create ""ABC Program"" to provide instruction via Internet."
HB128,145091,"Appropriation; Recreational Facilities Activity Program Fund administered by the State Department of Education."
HB129,145092,"Healthcare Coordinating Council; require to make report on specific health goals for the state."
HB130,145093,"School curriculum; require students to receive additional instruction in healthy living."
HB131,145094,"School nutrition; require school districts to serve low-fat meals and snacks to students diagnosed as overweight."
HB132,145095,"Minority set-aside; revise qualifications of eligibility for obtaining purchasing contracts under."
HB133,145096,"Outdoor advertising; prohibit promoting or marketing alcoholic beverages, tobacco products and fast food in certain areas."
HB134,145097,"Random drug tests; require of all public school students in Grades 6 through 12."
HB135,145098,"Mississippi Save Our Children Act; create to require the implementation of certain programs in certain school districts."
HB136,145099,"Teacher scholarship; authorize for college graduates for costs of courses required for teacher licensure."
HB137,145100,"Appropriation; Health Department to provide funding to federally qualified health centers."
HB138,145101,"Early Voting Act; require voting systems only."
HB139,145102,"Crimes; create for using cell phone without hands-free accessories while driving."
HB140,145103,"Sex Education Pilot Program; State Boards of Education and Health to jointly establish for public schools."
HB141,145104,"Medicaid; art therapy services shall be reimbursable under."
HB142,145105,"School districts; require policies if accredited at the 3 lowest levels as defined by the State Bd. of Edu. and alternate curriculum."
HB143,145106,"Medicaid; provide for a database of electronic medical records of Medicaid recipients, with access by Medicaid providers."
HB144,145107,"Broadcasting stations; require certain stations to provide fair opportunity to all candidates when used for campaigns."
HB145,145108,"Health screening; require annually for Medicaid, CHIP and State Health Plan recipients and participants."
HB146,145109,"TANF and Medicaid; require teenage recipients of to participate in programs about birth control, abstinence and parenting."
HB147,145110,"Comprehensive sex education; require teaching of in Grades K-12."
HB148,145111,"Mississippi Comprehensive Communities of Color Teen Pregnancy Prevention Act of 2010; create."
HB149,145112,"Motivating Parents and Children (M.P.A.C.) pilot program; establish within the State Department of Education."
HB150,145113,"Social workers; provide in schools having high incidences of crime and via video conferencing means."
HB151,145114,"Sales tax; reduce rate on certain sales of recycling equipment to commercial recycling facilities."
HB152,145115,"Retirement; prohibit PERS from holding equity investments in companies with business ties in certain countries."
HB153,145116,"Left-hand lane traffic; require to move over when overtaken by vehicle traveling at higher rate of speed."
HB154,145117,"Retirement; compensation paid to special masters in chancery included as earned compensation for PERS purposes."
HB155,145118,"State Parole Board; require recommendation be made to Governor either in support or nonsupport of requested pardon."
HB156,145119,"Bicycles; prescribe certain rights and duties of bicyclist in traffic."
HB157,145120,"Uniform laws; create uniform international wills act."
HB158,145121,"Workers' compensation; allow interlocutory appeal to circuit court of commission's denial of employee's right to medical benefits."
HB159,145122,"Health insurance; require coverage for treatment of infertility in certain policies."
HB160,145123,"Crimes; revise expunction of certain convictions."
HB161,145124,"Delinquent, abused or neglected youth; require county or city where charge arose to pay cost of certain conveyance."
HB162,145125,"Public office; allow board of supervisors to close in the event of death of elected or appointed official."
HB163,145126,"Weapons; authorize certain prosecutors to carry."
HB164,145127,"Homestead exemption; increase for totally disabled veterans and extend to unremarried surviving spouses of such veterans."
HB165,145128,"Medicaid; extend repealer on coverage for certain services provided by dentists under."
HB166,145129,"Local Governments Capital Improvements Revolving Loan Fund; extend repealer on MDA's authority to use for certain expenses."
HB167,145130,"Child Death Review Panel; extend the date of the repealer on."
HB168,145131,"Emergency telephone service (911) and enhanced wireless emergency telephone service (E911); extend repealer on (RP)."
HB169,145132,"Medicaid; require testing of applicants and recipients for illegal drugs."
HB170,145133,"Strip clubs; authorize boards of supervisors to regulate."
HB171,145134,"Public hearing; require when Governor exercises power to grant a pardon for a felony crime."
HB172,145135,"Mississippi Debt Management Service Act; extend the date of the repealer on."
HB173,145136,"MS Windstorm Underwriting Assoc. Reinsur. Assistance Fund; extend repealer on req. that certain tax revenues be deposited into."
HB174,145137,"State employee parking arrangements; extend repealer on authority of DFA to contract for."
HB175,145138,"Income tax; exclude from gross income amounts received as national service educational awards from the National Service Trust."
HB176,145139,"Medical records; revise photocopying charges."
HB177,145140,"State Board of Public Accountancy; revise regulatory laws."
HB178,145141,"Public Swimming Pool Act; enact."
HB179,145142,"Voting machines special fund; extend repealer on provision requiring certain large counties to create."
HB180,145143,"Counties; expand jurisdictional authority and police powers."
HB181,145144,"Mississippi Telephone Solicitation Act; extend repealer on."
HB182,145145,"Housing Development Revolving Loan Fund; extend repealer on MDA's authority to use bond proceeds for."
HB183,145146,"Group purchasing programs by certain public hospitals and regional mental health centers; extend repealer on authority to create."
HB184,145147,"Income tax; extend repeal date on tax credit for certain charges incurred at ports for import of cargo."
HB185,145148,"Emergency telecommunications; extend repealer on training requirements/funding."
HB186,145149,"State Port Authority; extend repealer on authority to use design-build method of contracting."
HB187,145150,"Mississippi Tourism Advisory Board; extend repealer on."
HB188,145151,"Mississippi Catfish Marketing Law; extend the date of the repealer on."
HB189,145152,"MS Veterans Monument Commission; extend repealer on."
HB190,145153,"Interagency Coordinating Council for Children and Youth; extend repealer on."
HB191,145154,"Child support payments; extend repealer on statutes relating to modification and judgments for nonpayment of."
HB192,145155,"Bolivar County Regional Facility; extend repealer on drug and alcohol program."
HB193,145156,"Public water systems; extend repealer on requirement to maintain optimum corrosion inhibitor levels."
HB194,145157,"Contraband tobacco; extend repealer on authority of law enforcement officers to seize."
HB195,145158,"Chancery clerks; authorize to exclude certain identifying and confidential information from public records."
HB196,145159,"Fire protection districts; revise voting requirement of board of commissioners for reducing certain district boundaries."
HB197,145160,"Cities and counties; authorize to donate to court appointed special advocates."
HB198,145161,"Mississippi Auctioneers License Act; extend repealer on."
HB199,145162,"Burial lots; require cemeteries providing for compensation to make filing of with Secretary of State."
HB200,145163,"Public utilities; create ""Mississippi Renewable Energy Development Act of 2010."""
HB201,145164,"Crimes; create felony offense of child endangerment."
HB202,145165,"Motor vehicle inspection fees; increase."
HB203,145166,"Deer hunting; delete the repealer on commission's authority to allow baiting and to establish deer management zones."
HB204,145167,"Paddlefish; delete repealer on penalties for unlawful possession of."
HB205,145168,"State Board of Mental Health; extend repealer on mental health services and protocol for providers of."
HB206,145169,"Medical radiation technologists; extend repealer on registration of."
HB207,145170,"Family protection specialists and workers; extend repealers on duty of DHS to establish employment standards for."
HB208,145171,"Dialysis transportation program; extend repealer on the Division of Medicaid's duty to implement."
HB209,145172,"School districts and State Department of Education; extend automatic repealers on certain programs."
HB210,145173,"Physician assistants; extend repealer on authority to grant temporary licenses to."
HB211,145174,"State Department of Health and reconstituted State Board of Health; extend repealer on."
HB212,145175,"Advanced practice registered nurses; extend repealer on licensing provisions of."
HB213,145176,"State Board of Cosmetology; extend repealer on."
HB214,145177,"Distinctive license tag; authorize issuance for supporters of Amory High School."
HB215,145178,"Distinctive license tag; authorize issuance to supporters of Lake Cormorant High School."
HB216,145179,"School district graduation rates; require local districts to receive education credit for resident students obtaining GED."
HB217,145180,"Hunting; create spring squirrel hunting season."
HB218,145181,"Distinctive license tag; authorize issuance to supporters of the African American Heritage Rodeo Association."
HB219,145182,"Intensive supervision program; revise eligibility requirements for offenders who may participate in."
HB220,145183,"Bonds; authorize issuance to provide funds for the Mississippi Community Heritage Preservation Grant Fund."
HB221,145184,"Auto club memberships; extend repealer on authority of small loan licensees to sell to borrowers."
HB222,145185,"Bank accounts; require bank to provide certain information to and obtain written acknowledgement from account holder before adding other persons to."
HB223,145186,"MS S.A.F.E. Mortgage Licensing Act of 2009; extend repealer on."
HB224,145187,"Health discount plans; extend repealer on requirements for."
HB225,145188,"Unauthorized insurance agents; extend repealer on prohibition against paying commission to."
HB226,145189,"Chickasawhay Natural Gas District; delete repealer on statute creating board of directors for."
HB227,145190,"Petroleum Products Inspection Law of MS; extend repealer on definitions and specifications under."
HB228,145191,"Municipal annexation; require approval by majority of electors in territory to be annexed."
HB229,145192,"Department of Employment Security and Workforce Training and Education Laws; extend repealer on."
HB230,145193,"Circuit clerks; require to file sentencing orders within 3 days of receipt from judge."
HB231,145194,"Drinking water quality reports; revise public notification requirements."
HB232,145195,"Sale or distribution of novelty lighters; prohibit and provide criminal penalties for."
HB233,145196,"Health insurance; require coverage for domestic abuse injuries."
HB234,145197,"Forensic evidence; require review of certain cases."
HB235,145198,"Distinctive license tag; authorize for supporters of Mississippi College School of Law."
HB236,145199,"Sales tax; exempt sales of personal property and services to Mississippi affiliates of Habitat for Humanity International, Inc."
HB237,145200,"Bonds; authorize issuance to provide funds for upgrades to State Tax Commission information technology systems."
HB238,145201,"Alcoholic beverages; allow certain direct shipments of wine from out of state."
HB239,145202,"Trusty status; prohibit individual convicted of murder or capital murder from becoming eligible for."
HB240,145203,"Wine tasting; create special permit for package retailer to conduct."
HB241,145204,"Distinctive license tag; authorize issuance to the supporters of the Aberdeen Main Street Association."
HB242,145205,"Sales tax; exempt sales of firearms, ammunition and hunting supplies during Second Amendment Weekend Holiday."
HB243,145206,"Mississippi University for Women; change name of the university to Mississippi University for Women and Men."
HB244,145207,"Sales tax; exempt retail sales of hearing aids."
HB245,145208,"Income tax; provide credit for contributions to school tuition organizations or public schools."
HB246,145209,"Sales taxation; exempt Central Mississippi Prevention Service, Inc."
HB247,145210,"Distinctive license tag; authorize issuance to supporters of Lewisburg High School."
HB248,145211,"Appropriation; Department of Insurance for windstorm reinsurance expenses."
HB249,145212,"Distinctive license tags; authorize issuance to supporters of Center Hill High School."
HB250,145213,"State employees; may not be reemployed with same state entity for one year after termination from employment."
HB251,145214,"Motor vehicle dealers; prohibit from charging document preparation fees."
HB252,145215,"Crimes; make it unlawful for motor vehicle dealers to charge certain document-related fees."
HB253,145216,"Abortion; felony to transport minor to another state to receive without parental consent."
HB254,145217,"Contracts; prohibit use of automatic renewal clauses."
HB255,145218,"Justice court judges; increase jurisdiction amount to $10,000.00."
HB256,145219,"Election courts; create with three-judge panel."
HB257,145220,"Chancery courts; allow to hear Tort Claims Act suits remanded by appellate courts."
HB258,145221,"State buildings; increase number of women's restrooms and include limited diaper changing areas."
HB259,145222,"Dairy show; hold in Brookhaven in Lincoln County."
HB260,145223,"Notaries public; increase maximum fee to $7.00."
HB261,145224,"Appropriation; Department of Corrections to provide funding for additional field officers."
HB262,145225,"Whistleblower Law; provide for damages."
HB263,145226,"Court reporters; additional compensation for court administrator duties to be paid from judge's support staff allowance."
HB264,145227,"Gaming Commission; authorize certain expenditures without appropriation bill, only to fund essential operations."
HB265,145228,"Abortions; physicians performing in clinics must be board certified in OB/GYN."
HB266,145229,"Hunting; allow special youth season on open public lands."
HB267,145230,"Mental Health, Department of; employees who are provided housing on facility grounds must pay rent."
HB268,145231,"Mental Health, Department of; revise qualifications for executive director of."
HB269,145232,"Sales tax; require sales receipts to differentiate between food sales and other sales if tax is reduced on sales of certain food."
HB270,145233,"Pharmacy benefit managers; require to inform plan sponsors of any rebates received from drug manufacturers."
HB271,145234,"Capital cases; allow change of venue under certain circumstances if requested by prosecutor."
HB272,145235,"Distinctive license tag; authorize issuance to supporters of Camp Bratton-Green."
HB273,145236,"Attempted murder; create criminal offense."
HB274,145237,"Municipal employees; prohibit governing authorities from requiring to reside inside municipal boundaries."
HB275,145238,"Cellular phone use in automobiles; state law regulating preempts local ordinances."
HB276,145239,"Open Lawyer Fees Act; create."
HB277,145240,"Statutes of limitations; revise limitation on actions founded on domestic judgments or decrees."
HB278,145241,"Photo voter identification; require when a person appears to vote at registrar's office or polling place."
HB279,145242,"Religious Viewpoints Antidiscrimination Act/Schoolchildren's Religious Liberties Act; create."
HB280,145243,"Workers' compensation; revise criteria for drug and alcohol testing, increase benefits for disfigurement, vocational rehab and death."
HB281,145244,"School start date; restrict local school boards from starting before Labor Day."
HB282,145245,"Workers' Compensation Law; define purpose to be impartially construed."
HB283,145246,"Uninsured motorist coverage; revise number of vehicles necessary to purchase nonstacking coverage."
HB284,145247,"Controlled substances; felony to bring into state, county or municipal facility."
HB285,145248,"Sales tax and use tax; exempt finance charges from."
HB286,145249,"Workers' compensation; results of drug and alcohol test, employer-administered or otherwise, are admissible for certain purposes."
HB287,145250,"Workers' Compensation Law; define purpose to be impartially construed."
HB288,145251,"Workers' compensation; clarify the exclusiveness of liability and provide penalties for bad faith claims."
HB289,145252,"Income tax; provide credit for taxpayer paying home security expenses for primary residence."
HB290,145253,"Ad valorem taxation; revise definition of ""head of a family"" and ""home"" or ""homestead"" under the homestead exemption law."
HB291,145254,"School districts; require administrative consolidation into one district per county."
HB292,145255,"Fax solicitations, certain; prohibit under Mississippi Telephone Solicitation Act."
HB293,145256,"Tuition; waive at universities and colleges for children of certain deceased veterans."
HB294,145257,"Homestead exemption; increase."
HB295,145258,"Ad valorem tax; revise date and amount for which cities/counties may allow partial payments, revise interest rate on unpaid taxes."
HB296,145259,"Highway Patrol; revise minimum requirements for officers."
HB297,145260,"Justice court; required to set separate court term."
HB298,145261,"Highway patrol; allow beneficiary of officers killed in line of duty to receive weapon and revise minimum requirements."
HB299,145262,"State agency purchases and contracts; require percentage of total expenditures for to be made with disabled veterans."
HB300,145263,"Child custody; create rebuttable presumption of shared custody."
HB301,145264,"Ad valorem tax; revise manner of determining true value of affordable rental housing and exempt portion of true value."
HB302,145265,"Voter identification; require before voting in person or by absentee."
HB303,145266,"First Circuit Court District; provide additional legal assistant."
HB304,145267,"Nonpartisan county elections; authorize for all county offices."
HB305,145268,"Ad valorem taxes; delete school boards' authority to increase without referendum approval."
HB306,145269,"Elected officials; indictment results in suspension without pay and conviction results in removal."
HB307,145270,"Elections; make various revisions to the state election law."
HB308,145271,"State and local governmental agencies; require to post details of expenditures on Web site."
HB309,145272,"Statutes of limitation; clarify in wrongful death and Tort Claims Act cases."
HB310,145273,"Water, sewer, garbage disposal and fire protection districts; require publication of budgets."
HB311,145274,"College tuition; waive the cost of for individuals age 65 or older."
HB312,145275,"Delinquent county debts; county may pay debt collector up to 50% of amount collected."
HB313,145276,"Pain Relief Act; create."
HB314,145277,"Uniform laws; create uniform real property electronic recording act."
HB315,145278,"Sales tax; exempt sales of property to sdchools for use in fundraising activities."
HB316,145279,"Athletic and extracurricular organizations; prohibit traveling more than 25 miles in radius outside local school district."
HB317,145280,"Ethics violation; revise enforcement provisions for charges against a public body."
HB318,145281,"Gasoline; require suppliers to offer unblended gasoline to distributors and retailers."
HB319,145282,"Municipal annexation; require approval by majority of electors in territory to be annexed."
HB320,145283,"Municipal annexations; prohibit use of municipal funds to obtain annexations."
HB321,145284,"Health insurance; require coverage for pregnancy."
HB322,145285,"Sales tax; revise exemption for transfers of motor vehicles between certain family members."
HB323,145286,"Computer crimes; clarify offense against computer equipment."
HB324,145287,"Public improvement districts; revise newspaper notice when issuing certificates of public convenience &amp; necessity in certain areas."
HB325,145288,"Extracurricular and athletic activities; require students to maintain a 2.0 weekly grade point average for participation in."
HB326,145289,"State Superintendent of Education; State Board of Education shall set salary of."
HB327,145290,"Medicare Advantage plans &amp; Prescription Drug plans; provide civil &amp; criminal penalties for violating federal marketing restrictions on."
HB328,145291,"State Board of Mental Health; reconstitute membership of."
HB329,145292,"Universities and colleges; prohibit granting of tenure to professors, instructors or other teaching personnel."
HB330,145293,"Retirement; exclude value of noncash maintenance furnished to PERS members for retirement purposes."
HB331,145294,"District attorney; provide additional assistant for the Fourth Circuit Court District."
HB332,145295,"Jackson County; authorize sheriff to use radar on county roads."
HB333,145296,"Reappraisal; local taxing units must publish certain information regarding to receive homestead exemption reimbursement."
HB334,145297,"Public officials; require reimbursement of remuneration upon removal."
HB335,145298,"Homestead exemption; increase for totally disabled veterans and extend to unremarried surviving spouses of such veterans."
HB336,145299,"Domestic abuse; clarify recording of proceedings in justice and municipal court."
HB337,145300,"Gaming; hold statewide election on issue of state lottery to fund higher education."
HB338,145301,"Mississippi Major Economic Impact Act; revise the definition of the term ""project"" and authorize the issuance of bonds for a project."
HB339,145302,"Trusty status offenders; revise crimes that make such offenders ineligible for additional earned time."
HB340,145303,"Election crimes; increase fines and jail time for violation of."
HB341,145304,"Security freeze statutes; strengthen provisions of."
HB342,145305,"Retirement; require counties to pay PERS employer contributions on net fee income of constables."
HB343,145306,"Mississippi Community and Junior College Transfer Grant Program; create."
HB344,145307,"Justice court; provide jurisdiction over property seized for game and fish violations."
HB345,145308,"Uniform laws; adopt UCC, Article 1 uniform revisions."
HB346,145309,"Motor vehicles; require notice to buyer that vehicle may be salvaged or rebuilt and provide penalties for violations."
HB347,145310,"Municipal utilities; limit approved water rates within one mile of certain cities."
HB348,145311,"Domestic violence; report convictions to DPS for enhancement and officer protection purposes."
HB349,145312,"Poverty; create task force to study impact of immigrants on poverty in Mississippi."
HB350,145313,"Poverty; create ""Mississippi Higher Education Service Corps Act of 2010."""
HB351,145314,"Department of Corrections; require to develop pilot programs to ban smoking in state correctional facilities."
HB352,145315,"Law enforcement officers and personnel; prohibit active or retired from serving on grand or petit jury."
HB353,145316,"Joint state-county work programs; authorize certain nonviolent offenders to work as volunteer fire fighters."
HB354,145317,"Joint Permanent Legislative Oversight Committee on Crime and Corrections; create."
HB355,145318,"Mississippi Foundation for Early Childhood Development; create."
HB356,145319,"Undocumented students; allow to attend college at in-state tuition rates subject to certain conditions."
HB357,145320,"Economic development financial incentives; require repayment under certain circumstances."
HB358,145321,"Salvage certificate of title; revise manner by which title is obtained."
HB359,145322,"Insurance fraud; provide immunity to certain persons who disclose information regarding."
HB360,145323,"Institutions of higher learning; authorize certain senior citizens to attend free."
HB361,145324,"Mississippi Consumer Insurance Policyholder Bill of Rights; enact."
HB362,145325,"Health insurance policies; require coverage for colorectal cancer examinations."
HB363,145326,"Local government self-insurance plans; remove certain restrictions on employee group insurance."
HB364,145327,"Workers' Compensation Commission; require members to be attorneys, grandfather in certain members."
HB365,145328,"State Board of Public Accountancy; revise certain provisions of regulatory laws."
HB366,145329,"Failure of public schools to notify youth court when youth are expelled from schools; provide penalties for."
HB367,145330,"Mental health screenings for youth in juvenile detention centers; require Department of Mental Health personnel to administer."
HB368,145331,"Juvenile detention center staff; require background checks on."
HB369,145332,"Juvenile detention centers; require procedure to have staff submit to physical exam to prevent spread of communicable diseases."
HB370,145333,"Juvenile detention centers; require staff to attend yearly state-sponsored training concerning delinquency."
HB371,145334,"Motor vehicle liability insurance; require insurers to notify the Commissioner of Insurance if a policy lapses."
HB372,145335,"Low-speed vehicles/golf carts; authorize use of on certain public highways, roads and streets."
HB373,145336,"Crimes; create criminal offense for law enforcement to provide false evidence."
HB374,145337,"Rest areas; require MDOT to study the efficiency of operations and feasibility of leasing to private entities."
HB375,145338,"Early Graduation Achievement Act of 2010; create to provide scholarship incentive for early high school graduates."
HB376,145339,"Elections; revise laws relating to voter assistance and crimes."
HB377,145340,"Security freeze; authorize consumers to place on their credit reports."
HB378,145341,"Genetic information; prohibit discrimination by health benefit plans on basis of."
HB379,145342,"Radar; prohibit use within 1,000 feet of posted point where speed limit is reduced."
HB380,145343,"Constables; increase the lost cause fee that may be charged by."
HB381,145344,"Sexual offenses against children; revise certain provisions."
