bill_number,bill_id,title
HB39,577877,"MDOT; provide that Governor shall appoint executive director."
HB40,577825,"Counties and municipalities; revise how rates for electronic payments are assessed."
HB41,577872,"Medicaid; expand eligibility under federal health care reform law."
HB42,577887,"Bonds; authorize issuance to provide funds for improvements at state parks."
HB43,577848,"Human cloning; prohibit."
HB44,577811,"Courts; prohibit from applying foreign law under certain circumstances."
HB45,577790,"Bad check law; include electronic fund transfers."
HB46,577814,"Mississippi Eminent Scholars Grant; allow transfer to a Mississippi College or University to receive."
HB47,577771,"Ad valorem tax; authorize partial exemption for agricultural land that is converted to a residential use."
HB48,577830,"Youth Concussion Law; create."
HB49,577859,"TANF recipients; require drug testing for certain who have been screened."
HB50,577844,"Controlled substances; additions to Schedule I."
HB51,577820,"School districts; revise provisions regarding the hiring of certain persons."
HB52,577809,"Prison lands; transfer authority to manage agricultural leases from DFA to Secretary of State."
HB53,577873,"Capital murder; include killing of utility worker in definition."
HB54,577749,"Ad valorem taxes; delete school board's authority to increase more than 2% without referendum approval."
HB55,577804,"Open primaries elections; authorize for state, county and municipal offices."
HB56,577845,"Beneficiaries in will; include in allowable payment without administration for small amounts."
HB57,577770,"Alcohol beverages; create exception for cultural and educational centers from distance restrictions on sale or storage of."
HB58,577832,"Mississippi False Claims Act; create."
HB59,577881,"Appropriation; from WC-SRF to Medical Care Fund to compensate hospitals for reduction in federal DSH payments."
HB60,577818,"Homestead exemption; increase for persons 70 years of age or older."
HB61,577812,"Crimes; clarify that burglary is a violent crime."
HB62,577828,"Parole; require offender serve at least 1/3 of sentence and that commissioner recommend parole before offender is eligible for."
HB63,577853,"Earned time allowances; prohibit certain inmates from obtaining."
HB64,577838,"School property; authorize district superintendents to select certain employees to carry concealed weapons on campus."
HB65,577761,"Ad Valorem taxes; delete school board's authority to increase without referendum approval."
HB66,577760,"Medical record copies; revise how fees are charged for electronic and imaging media."
HB67,577827,"Special judges; revise compensation cap."
HB68,577775,"Violent crimes; require DNA testing for arrests."
HB69,577875,"Restitution; revise for crime victims."
HB70,577773,"Personal and professional services contracts; Personnel Board shall finally approve or disapprove certain."
HB71,577890,"Payment of teacher salaries; standard contract shall fix monthly installment."
HB72,577835,"School buses; require school districts to have identifying signage placed upon all buses."
HB73,577787,"Textbooks; authorize flexibility in use of alternative electronic forms of."
HB74,577861,"School board members; revise qualifications of to be eligible for selection as."
HB75,577851,"School term; reduces number of days in scholastic year to 175."
HB76,577817,"MAEP; clarify to remove strict interpretation of MDE to request full funding of at budget hearing."
HB77,577805,"Student grades; enhance penalty imposed on school districts for individuals who influence falsification of."
HB78,577841,"Student transfer; prohibit school boards in failing school districts from denying requests to better performing district."
HB79,577833,"School revenue; provide levying authority with veto power relating to request for increase in tax measure for."
HB80,577856,"Sales tax; exempt retail sales of school supplies during the last weekend in July."
HB81,577754,"Teacher Classroom and Disciplinary Control Act; create."
HB82,577803,"Income tax; authorize deduction for private school tuition, expenses for home schooled students and certain public school expenses."
HB83,577840,"MAEP; bring forward sections relating to for purpose of possible revisions."
HB84,577779,"Burglary; enhanced penalties for repeat offenders."
HB85,577883,"Adequate education program funds; withhold from districts failing to properly display flags or recite pledge of allegiance."
HB86,577889,"TANF recipients; require drug testing for certain who have been screened."
HB87,577767,"DUI; revise penalty for second or subsequent offense of driving with suspended license."
HB88,577868,"Expunction; revise."
HB89,577797,"Medicaid; recipients shall be subject to random drug tests for eligibility to continue receiving benefits."
HB90,577865,"Crimes; revise penalties for fraudulent use of identity of another."
HB91,577843,"Tax levy to support school districts; authorize levying authority to veto school board request for increase up to seven percent."
HB92,577839,"Rape; death penalty for conviction if victim is age 13 or under."
HB93,577879,"Capital murder; apply to multiple murders."
HB94,577852,"County school board members; require to declare party affiliation."
HB95,577895,"Name reservation and registration for corporations; revise."
HB96,577891,"UCC; revise waiver of implied warranties for sales between merchants and ""as is"" sales."
HB97,577864,"Protective covenants; allow revival and modification after expiration."
HB98,577885,"Drug forfeiture laws; remove repealer on administrative forfeiture."
HB99,577863,"Distinctive license tag; authorize issuance to supporters of the National Law Enforcement Officers Memorial Fund."
HB100,577777,"Sales tax; revise provisions regarding erroneous diversions to certain municipalities."
HB101,577815,"Department of Corrections; revise administrative review appeals procedure."
HB102,577750,"Domestic violence; clarify determination of third or subsequent offenses."
HB103,577874,"Bonds; mandate election on issuing county or municipal bonds."
HB104,577842,"Mississippi Motor Vehicle Safety Inspection Law; repeal."
HB105,577869,"Annexed territory; prohibit municipality from levying ad valorem taxes until services are provided."
HB106,577788,"Constables; authorize to be paid after diligent search and inquiry upon unsuccessful service of process."
HB107,577755,"Homestead exemption; increase for persons 65 years of age or older or totally disabled."
HB108,577862,"Victims assistance coordinator; additional for 14th Circuit Court District."
HB109,577894,"Appropriation; Mississippi Rural Dentists Scholarship Program."
HB110,577810,"Appropriations; Medical Care Fund to compensate hospitals for reduction in federal DSH payments."
HB111,577776,"Corrections; require inmate fund to be a special fund and require RFPs for administration of canteen services."
HB112,577780,"Districts of Innovation; authorize State Board of Education to approve creation of in local school districts."
HB113,577870,"Higher Education Legislative Plan Grant Program; revise and clarify requirements related to income, residency and documentation."
HB114,577854,"Law enforcement officers and firefighters scholarship; change requirements related to GPA and proof of disability."
HB115,577837,"MS Eminent Scholars Grant; revise eligibility requirements and limit awards to cost of attendance."
HB116,577871,"Mississippi Public Records Act of 1983; exempt certain academic records from."
HB117,577884,"County regional correctional facilities, certain; require certain auditing of."
HB118,578443,"Crimes; prohibit impersonating a fire fighter."
HB119,578463,"Corrections; require Inmate Fund to be special fund, require RFP's for canteen services and revise contract amount to be reviewed by Procurement Review Board."
HB120,578387,"State-assisted Local Road Construction and Maintenance Program; create for counties and municipalities under certain populations."
HB121,578304,"Retirement; PERS members convicted of job-related felonies shall be terminated from system."
HB122,578408,"Bail reform; enact."
HB123,578319,"Grandparents' visitation rights; include great-grandparents."
HB124,578374,"District Attorneys; provide additional legal assistants."
HB125,578331,"Attorney General; require approval by Outside Counsel Oversight Commission to bring certain suits."
HB126,578414,"Protection from domestic abuse; clarify record."
HB127,578310,"Mississippi Main Street Investment Act; create."
HB128,578457,"Habitual offender law; revise."
HB129,578324,"Domestic violence; prohibit eligibility for parole when death results from."
HB130,578342,"Courts; create circuit court district for Madison County."
HB131,578451,"Distinctive license tag; reauthorize issuance for public junior colleges and community colleges."
HB132,578430,"Persons with disabilities; require state agencies to enhance employment opportunities for."
HB133,578369,"Distinctive license tag; revise persons eligible to receive Grand Lodge of Mississippi, Free and Accepted Masons tag."
HB134,578398,"Appropriation; Rural Fire Truck Fund for additional round of trucks under Acquisition Assistance Program."
HB135,578362,"Appropriation; Bridge Replacement and Rehabilitation Fund for funding bridge program."
HB136,578420,"Rural Fire Truck Acquisition Assistance Program; authorize an additional round for counties and municipalities."
HB137,578468,"Appropriation; IHL for funding Mississippi Dyslexia Education Scholarship Program."
HB138,578393,"School board members; revise manner of compensation of for work done in furtherance of regular board meetings."
HB139,578353,"Gun buy-back programs; prohibit."
HB140,578436,"Unemployment benefits; prohibit charging experience rating of employers for payment of employees who leave to accept other work."
HB141,583080,"Children's Resource Commission; create to coordinate and streamline the state's efforts to provide services to children."
HB142,583275,"Inmate collect phone calls; require rates to be set at a certain flat rate."
HB143,583344,"Commission on Local Government Efficiency and Reform; create."
HB144,583237,"Children's products; ban phthalates and other ingredients from."
HB145,583443,"Budget; State Fiscal Officer shall not reduce funds of Department of Education when state revenues fall below estimate."
HB146,583220,"Health Disparities Council; create."
HB147,583104,"Body mass index (BMI); require schools to collect for certain students and provide to parents with an explanation."
HB148,583293,"Crimes; revise expunction of certain convictions."
HB149,583322,"School tax; authorize exemption for retail sales of certain electronic devices, educational software, textbooks and other school-related supplies."
HB150,583401,"School districts; require certain policies if accredited at three lowest levels and alternative curriculum."
HB151,583422,"Hope Program; establish and develop system to re-enroll high school dropouts in programs leading to a high school diploma."
HB152,583197,"Homework; require teachers to incorporate daily and weekly assignments into their curriculum."
HB153,583328,"""Dream Makers Program""; create as an after-school program for students in Grades 7 and 8."
HB154,583295,"Economically Distressed Municipalities Development Act; create."
HB155,583316,"Autopsy; consent must be obtained from deceased's relative before being performed."
HB156,583270,"State Medical Examiner; require to be a resident of Mississippi."
HB157,583127,"Manslaughter; require case to be tried on individual merits."
HB158,583238,"Crime victims; authorize to employ private attorney to prosecute case as alternative to DA's office."
HB159,583139,"Plea deals; prohibit district attorneys from entering into."
HB160,583387,"Law enforcement officers; require universal background check for applicants for employment."
HB161,583376,"Controlled Substances Law; revise forfeiture proceedings."
HB162,583391,"DUI; revise license suspension for test refusal if licensee pleads guilty."
HB163,583246,"Candy; prohibit sale of that mimics tobacco."
HB164,583202,"House arrest; authorize use as a condition for nonadjudicated sentences."
HB165,583417,"Interrogations; require that all conducted by law enforcement be recorded on video."
HB166,583332,"Distinctive license tag; authorize issuance to supporters of the Lawrence County School District."
HB167,583264,"Firearms; allow parole &amp; probation officers to keep upon retirement."
HB168,583282,"Implied consent; refusal appeal to toll suspension for reasonable time to contest."
HB169,583447,"Fair Pay Act of 2014; enact to require equivalent pay for equivalent jobs."
HB170,583435,"""Mississippi Postsecondary Textbook Pricing and Access Act of 2014""; enact."
HB171,583248,"Employment-at-will doctrine; abolish and create ""Good Faith in Employment Act""."
HB172,583290,"DNA testing; prohibit use of test results for discriminatory purposes."
HB173,583364,"Law enforcement officers; require psychological evaluation every two years."
HB174,583420,"Municipal tort claims; revise immunity for damage to vehicle."
HB175,583446,"MS Bureau of Investigation; authorize to investigate law enforcement personnel placed on administrative leave."
HB176,583098,"Drug testing; require when law enforcement officer kills a person."
HB177,583213,"Homicide; require persons convicted of to be registered as offenders."
HB178,583388,"Expunction; automatically granted for first-time offenders."
HB179,583165,"Castle doctrine; remove immunity provided to homeowners for a killing that occurs outside the dwelling."
HB180,583445,"Broderick Rashad Danti Dixon Act; revise."
HB181,583090,"Municipal special sales tax; remove requirement that expenditure of revenue comply with a commission master plan."
HB182,583173,"DUI; repeal provision that refusal to take breath test is evidence of."
HB183,583172,"Alcohol; increase excise tax and markup on alcoholic beverages, increase excise tax on beer."
HB184,583186,"Nursing education; unspent TANF funds shall be spent to pay expenses of persons enrolled as part of workforce training."
HB185,583143,"Elementary school counselors; allocate funds under the Mississippi Adequate Education Program for."
HB186,583137,"Prekindergarten; require State Department of Education to create ""ABC Program"" to provide instruction via the Internet."
HB187,583079,"School buses; require use of seat belts on."
HB188,583218,"Universities; require to place 33% of bowl game revenue in escrow account to distribute to graduating athletes."
HB189,583273,"School textbooks; require school district to use portion of MAEP allocation for purchase of."
HB190,583207,"Child support; establish paternity by blood testing before requiring payment of."
HB191,583174,"Chancery clerk; revise salary inclusions."
HB192,583271,"Unfair Claims Settlement Practices Act; create under authority of Insurance Commissioner."
HB193,583131,"The Evelyn Gandy Fair Pay Act; create."
HB194,583306,"Headlights; require to be used whenever windshield wipers necessitated."
HB195,583097,"MS Criminal Justice Commission; create."
HB196,583073,"Mississippi False Claims Act; create."
HB197,583247,"The Evelyn Gandy Family Forward Act; enact."
HB198,583304,"Oil severance tax; revise distribution between state and counties."
HB199,583187,"Health screening; require annually for Medicaid, CHIP and State Health Plan recipients and participants."
HB200,583345,"TANF and Medicaid; require teenage recipients of to participate in programs about birth control, abstinence and parenting."
HB201,583154,"Medicaid; require participation in a medical home and require obese persons to participate in online program on obesity."
HB202,583126,"Mississippi Comprehensive Communities of Color Teen Pregnancy Prevention Act; create."
HB203,583105,"CON; issue for nursing home in Jones County."
HB204,583301,"Nursing schools and programs; make eligible for funding to increase faculty if increase enrollment proportionately."
HB205,583118,"Nursing education; require community colleges to offer online program for LPNs to obtain associate degree in."
HB206,583119,"Medicaid; provide for a database of electronic medical records of Medicaid recipients, with access by Medicaid providers."
HB207,583333,"Comprehensive School Health Education Program; include additional components in and require school nurse to teach."
HB208,583310,"Mississippi Development Authority; require to conduct review of infrastructures in counties with high rates of poverty."
HB209,583327,"Undocumented students; allow to attend college at in-state tuition rates subject to certain conditions."
HB210,583085,"Mississippi Foundation for Early Childhood Development; create."
HB211,583192,"Mississippi B-On-Time Student Loan Program; create."
HB212,583307,"Income tax; authorize a credit for taxpayers pursuing associate degree or baccalaureate degree."
HB213,583368,"Task force to study the impact of immigrants on poverty in Mississippi; create."
HB214,583075,"Individual development accounts; authorize for certain low-income individuals."
HB215,583319,"Expunction; allow for certain felony convictions by first-time offenders."
HB216,583346,"Law enforcement officers, firefighters and conservation officers; legal to videotape while on duty."
HB217,583331,"Early Graduation Achievement Act of 2014; create to provide scholarship incentive for early high school graduates."
HB218,583436,"Uniform laws; create Uniform Adult Guardianship and Protective Proceedings Jurisdiction Act."
HB219,583299,"Motor vehicles; abolish inspection sticker and increase fees for reinstatement of driver's license after first reinstatement."
HB220,583317,"Public Service Commission; repeal authority to use alternate method of cost recovery on certain power generation."
HB221,583211,"Mississippi College Tuition Rebate Incentive Act; create."
HB222,583254,"Municipal judges; revise qualification requirements for certain."
HB223,583225,"All-terrain vehicles; establish ownership registration network for."
HB224,583296,"State Bond Commission; revise authority regarding bonds authorized to be issued by an act of the Legislature."
HB225,583380,"Mineral rights; revert to surface owner after certain period of time."
HB226,583336,"Medicaid; expand eligibility under federal health care reform law and under CHIP."
HB227,583107,"Appropriation; Mississippi Development Authority to fund minority disparity study."
HB228,583083,"Socially and economically disadvantaged small business concerns; establish program to encourage participation in state contracts."
HB229,583241,"Medicaid; redetermination of eligibility for shall be available by mail, and prohibit face-to-face requirement."
HB230,583354,"Elected official; prohibit from changing political party affiliation during term of office."
HB231,583292,"Ammunition; require record-keeping of sales."
HB232,583191,"Health and human services agencies; require to prepare videos with certain information for benefit recipients and others."
HB233,583122,"Small business health insurance pool; create."
HB234,583245,"Vision 2020: An Education Blueprint for Two Thousand Twenty; create."
HB235,583110,"""Health Careers Academy""; create for students in Grades 9 through 12."
HB236,583089,"Nonviolent offenders; authorize reduction of sentences for passage of end-of-course subject area tests by the offenders."
HB237,583431,"Juries; prohibit friends and family of victim or defendant from serving."
HB238,583114,"Criminal prosecutions; victim or relative may hire own attorney to participate in."
HB239,583159,"Law enforcement officers and legal professionals; prohibit from certain acts of indiscretion and provide penalty for violations."
HB240,583234,"Cell phone; prohibit search of without a search warrant."
HB241,583151,"Hate crimes law; revise application."
HB242,583152,"Child support; provide credit toward payment upon presentation of receipts to DHS and the court."
HB243,583095,"Commercial driver's license; provide that certain drivers with visual impairment in one eye may obtain."
HB244,583352,"School start date; revise for the 2014-2015 school year to begin no earlier than Aug. 15 and not later than the Monday immediately following."
HB245,583428,"The Mississippi Recall Act; enact."
HB246,583115,"Commercial driver's license; authorize driver with diabetes to be examined by board certified advanced diabetes management nurse practitioner."
HB247,583132,"Justice court judges; revise the amount charged to perform marriage ceremony."
HB248,583399,"Alcoholic beverages; create exception for cultural and educational centers from distance restrictions on sale or storage of."
HB249,583377,"Riding bailiffs; revise how much such bailiffs are compensated."
HB250,583072,"La Bauve Scholarship Trust Fund; create and require restoration of original corpus of."
HB251,583402,"Appropriation; University of MS for restoring original corpus of the La Bauve Scholarship Trust Fund."
HB252,583414,"Excise taxes; exempt counties on sales of gasoline, special fuel and compressed gas for county owned vehicles."
HB253,583232,"Employee Appeals Board; require hearing officers to be residents of Supreme Court Districts from which they are appointed."
HB254,583167,"Capital Expense Fund; increase maximum amounts for use for any single emergency, and for all emergencies."
HB255,583215,"Performance bond; revise time to bring action."
HB256,583393,"Contractors bond; extend time that subcontractors have to file on."
HB257,583281,"Taxing entities; require to file annual report providing amount of tax revenues received."
HB258,583175,"Home schooled students; authorize participation in public school extracurricular activities."
HB259,583351,"Income tax; authorize an adjustment to gross income for portion of self-employment taxes paid by self-employed individuals."
HB260,583178,"Sales tax and use tax; exempt finance charges from."
HB261,583129,"Habitual offender; no plea bargaining for violent offenders."
HB262,583409,"Ad valorem tax; exempt business inventories from."
HB263,583116,"Real property owners; revise standard of care owed to guests and invitees."
HB264,583315,"Sales tax; create diversion to counties, divert additional revenue to Motor Vehicle Ad Valorem Tax Reduction Fund."
HB265,583146,"Sales tax; increase diversion to municipalities."
HB266,583166,"Sales tax; create diversion to counties."
HB267,583263,"Expunction; delete requirement that judge make specific findings for denying."
HB268,583199,"Left-hand lane; allow driving only if passing, turning or in an emergency."
HB269,583144,"Death sentence; revise time for appeals."
HB270,583427,"Judiciary; require judicial candidate to be a qualified elector of the district in which he runs."
HB271,583223,"Gaming; revise salary of chair of athletic commission so that salary of secretary may not exceed that of chair."
HB272,583101,"Department of Corrections; revise the contract amount that must be approved by the Public Procurement Review Board."
HB273,583253,"Public defenders; clarify authority over employees of the office."
HB274,583272,"Task force to address the disparity of African-American males in the judicial system; create."
HB275,583082,"Appropriation; Health Department for additional funds for Office of Health Disparity Elimination."
HB276,583182,"Appropriation; Health Department to provide funding to federally qualified health centers."
HB277,583226,"School curriculum; require voter education as a component of the United States government course."
HB278,583381,"HIV/AID testing; require for offenders in state custody upon release."
HB279,583390,"""Mississippi Save Our Children Act""; create."
HB280,583421,"Appropriation; Department of Health for a grant to the Southern Health Commission in Washington County."
HB281,583087,"Youth and Community Safety Act; create."
HB282,583342,"Compulsory-school-age child; increase to age 18 years."
HB283,583444,"Medical records; persons seeking disability benefits may obtain at no charge until final determination of disability."
HB284,583311,"Appropriation; Department of Health to establish and operate two STD/HIV specialty clinics."
HB285,583355,"Dating violence; require school districts to adopt policy and educate students on."
HB286,583437,"Comprehensive eye examination; require for certain students upon enrollment in public school or private school approved by the SBE."
HB287,583365,"Health; State Health Officer shall develop program to close the gap in health status of gender and racial groups."
HB288,583286,"Mississippi Youthbuild Act; create."
HB289,583405,"Public school students; authorize community service as an alternative to suspension or expulsion."
HB290,583439,"Hotel renovation projects sales tax incentive; authorize for certain projects."
HB291,583321,"Inmate canteen services; require Department of Corrections to submit RFP for."
HB292,583134,"Drug or alcohol overdose; immunity for reporting and when seeking health care treatment for."
HB293,583360,"Youth court; authorize electronic monitoring as disposition alternative in delinquency cases."
HB294,583383,"Medicaid; expand eligibility under federal health care reform law."
HB295,583209,"Health and human services agencies; require to prepare videos with certain information for benefit recipients &amp; others."
HB296,583412,"Nutritional chart; require to be displayed prominently in school cafeteria."
HB297,583200,"Health and human services agencies; require to prepare video with nutrition and healthy eating information for benefit recipients."
HB298,583396,"Engineering studies scholarship program; establish."
HB299,583404,"Writing curriculum; require SBE to establish curriculum for the teaching of manuscript handwriting."
HB300,583287,"Writing curriculum; require SBE to establish curriculum for the teaching of cursive writing."
HB301,583265,"Insurance companies; require to offer property and casualty insurance if offered in another state."
HB302,583280,"School nutrition; require school districts to serve low-fat meals and snacks to students diagnosed as overweight."
HB303,583164,"Appropriations; Department of Public Safety for Highway Patrol trooper training class."
HB304,583155,"Appropriation; Recreational Facilities Activity Program Fund administered by the State Department of Education."
HB305,583189,"Medicaid; children under age 18 in foster care are eligible for."
HB306,583142,"Children's services and programs; require all state agencies to provide information relating to such in a list to the Legislature."
HB307,583338,"Public assistance; require fathers of children receiving to participate in DHS Responsible Fatherhood Initiative program."
HB308,583091,"College and Career Readiness Planning Program; create."
HB309,583375,"Right to appeal; include in Victims' Bill of Rights."
HB310,583221,"Controlled substances; felony to bring into state, county or municipal facility."
HB311,591954,"Check cashers; reduce maximum rate of interest that may be charged for cashing checks."
HB312,591702,"Mortgages; establish foreclosure procedures giving borrowers a chance to modify their loans first."
HB313,591828,"Unemployment benefits; remove one-week waiting period."
HB314,592079,"Weapons; clarify state preemption of local ordinances."
HB315,598312,"Mississippi Asthma and Anaphylaxis Child Safety Act; enact."
HB316,598489,"Public drunkenness; revise."
HB317,598395,"State Personnel Board; require to create process for state employees to suggest improvement for state agency operations."
HB318,598443,"Alcoholic beverages; revise definition of qualified resort area under the Local Option Alcoholic Beverage Control Law."
HB319,598440,"Fraud; create procedure to recover false tax claims and other claims."
HB320,598441,"University of Mississippi Medical Center - ACT Center Fund; require annual transfer of funds from State General Fund to."
HB321,598293,"Mathematics and science instruction; enhance through new programs in middle schools."
HB322,598305,"Crimes; make felony for impersonating law enforcement officer."
HB323,598463,"Appropriation; Archives and History for portrait of former Governor William A. Allain."
HB324,598327,"Sex offenders; require to list status on social media."
HB325,598371,"Intersection; direct Mississippi Transportation Commission to make four-way stop at certain in Scott County."
HB326,598446,"Anti-bullying awareness; require school districts to provide personnel with professional development training to detect signs of."
HB327,598354,"Roosevelt State Park; rename Alfreda Lodge as Alfreda-Harris Lodge in honor of Coach Carl E. ""Scutt"" Harris, Sr."
HB328,598455,"Vaccination program for first responders; authorize certain volunteer fire department personnel to participate in."
HB329,598402,"Gaming; increase maximum compensation allowed per bingo session for persons conducting licensed games under Charitable Bingo Law."
HB330,598310,"DFA Bureau of Buildings; require to establish and issue advisory list of best-practices to conserve and promote savings with regard to energy efficiency and facilities management."
HB331,598332,"Wildlife management areas; authorize use of golf carts or club cars on to access hunting areas."
HB332,598303,"Caylee's Law; create."
HB333,598339,"Early voting; enact."
HB334,598459,"Law enforcement officer; create discipline commission to hear complaints."
HB335,598444,"Radar; prohibit use within 1,000 feet of posted point where speed limit is reduced."
HB336,598357,"Whistleblower Law; provide for damages."
HB337,598462,"Certificates of public convenience and necessity for uncertificated areas in public improvement districts; revise notice for."
HB338,598288,"Motor vehicles; establish requirements for leased and rent-to-own vehicle registration, titles and liability insurance."
HB339,598319,"Justice court; provide jurisdiction over property seized for game and fish violations."
HB340,598296,"Chancery court; provide additional chancellor for the 4th Chancery Court District."
HB341,598480,"Youth sports concussions and head injuries; establish procedures for addressing and education requirements."
HB342,598450,"Uniform laws; enact Uniform Foreign-Country Money Judgments Recognition Act."
HB343,598366,"Implied Consent Law; allow sentence for violations to include house arrest at rehab center."
HB344,598363,"Property exempt from seizure under execution or attachment; increase quantity of land included in homestead exemption."
HB345,598345,"Contracts; provide for postnuptial agreements."
HB346,598301,"Income tax; authorize fuel cost adjustment to gross income."
HB347,598329,"Income tax; authorize an adjustment to gross income for higher education tuition, fees and other costs."
HB348,598315,"Income tax; provide credit to contractors for homes constructed in accordance with certain Green standards."
HB349,598405,"Income tax; authorize a credit for certain small businesses that create new jobs."
HB350,598322,"Traffic safety violator course; require in-person classroom instruction for certain minors."
HB351,598297,"State health plan; prohibit false claims."
HB352,598475,"School Violence Prevention Act of 2014; enact to address the crime of cyber-bullying."
HB353,598498,"Sex offenders; revise prohibition against sex offender being near school property."
HB354,598347,"Income tax; provide a credit for certain energy efficiency improvements to property, exempt certain systems for ad valorem tax."
HB355,598465,"Bonds; authorize issuance for construction of stadium on campus of Jackson State University."
HB356,598330,"Appropriation; Mental Health for Hinds County to fund care for incarcerated persons with behavioral health issues."
HB357,598307,"Family dynamics; add to public school curriculum as a required component."
HB358,598348,"Counties; authorize to donate to court collaborative."
HB359,598488,"Inmate Welfare Fund; establish certain rules and regulations for."
HB360,598393,"Division of Workers' Compensation, Office of the Governor; create."
HB361,598445,"Death penalty; prohibit imposition when based solely on circumstantial evidence."
HB362,598403,"Retail businesses; those that accept credit cards for payment shall have cameras to record persons using the cards."
HB363,598324,"Weapons; prohibit discharge near petroleum products."
HB364,598451,"Wireless interactive communication; prohibit use of by a person operating a motor vehicle."
HB365,598433,"Crimes; create for using cell phone without hands-free accessories while driving."
HB366,598340,"Expunction; add embezzlement."
HB367,598328,"Municipal annexation; require election on question for resident qualified electors of territory to be annexed."
HB368,598294,"Youth found to be in possession of drugs, certain; require to attend drug court program."
HB369,598326,"End-of-course subject area tests; prohibit mandatory passing scores as requirement for graduation."
HB370,598422,"DHS; prohibit removal of students from school without first giving notice of removal to custodial parents."
HB371,598479,"Opioid Tamper-Resistance Formulation; prohibit pharmacists from substituting opioid drugs for those incorporating."
HB372,598391,"Juvenile Detention and Alternatives Task Force; extend repealer on."
HB373,598289,"Prison Overcrowding Emergency Powers Act; extend repealer on."
HB374,598355,"Medicaid; extend repealers on various provisions in Medicaid program."
HB375,598485,"Chronic Kidney Disease Task Force; reenact and extend date of repealer on."
HB376,598460,"Mississippi Public Defender Task Force; extend repealer on."
HB377,598491,"Automobile insurance; delete repealer on provisions regarding required payees on insurer's check when paying a claim."
HB378,598436,"Surplus lines insurance; extend repealer on section prescribing nonadmitted policy fee for."
HB379,598481,"State Grand Jury Act; remove repealer on."
HB380,598350,"Economic Development Highway Act; delete repealer on authority of State Board Commission to negotiate sale of bonds issued under."
HB381,598300,"Emerging Crops Fund; extend date of reverter language on provisions authorizing issuance of general obligation bonds for."
HB382,598375,"Agritourism; delete repealer on provisions providing limited liability to person engage in."
HB383,598360,"Psychology, Board of; extend repealer on."
HB384,598334,"Social workers and marriage and family therapists; reenact licensure laws and extend repealer on."
HB385,598425,"MS Forestry Commission; extend repealer on authority to hire law enforcement officers to investigate woods arson."
HB386,598423,"Water wells; delete repealer on licensing exemption for wells constructed for irrigation on driller's farm."
HB387,598417,"Mississippi Major Economic Impact Act; extend reverter on authority of State Bond Commission to negotiate sale of bonds issued."
HB388,598377,"Conditions for state offenders to serve sentences in county jails; delete repealer on."
HB389,598298,"Corrections; delete repealer on intensive supervision program and electronic home detention."
HB390,598435,"State Parole Board; delete repealer on."
