bill_number,bill_id,title
HB136,194682,To better provide for compensation for certain persons injured in the course of employment at the Santa Susana Field Laboratory in California.
HB137,194683,Employment Eligibility Verification and Anti-Identity Theft Act
HB138,194684,To require Federal contractors to participate in the basic pilot program for employment eligibility verification.
HB139,194685,Identification Integrity Act of 2009
HB140,194686,To withhold certain highway funds if a State does not comply with certain requirements in issuing a driver's license or identification card and for other purposes.
HB141,194687,To require those applying for and renewing SCHIP TAA and ATAA benefits to present documentation proving both citizenship and identity in order to receive those benefits.
HB142,194688,Enforce Immigration Law Act of 2009
HB143,194689,To amend the Internal Revenue Code of 1986 to provide for a two-month suspension of employment and income taxes and for other purposes.
HB144,194690,Haitian Protection Act of 2009
HB145,194691,Online Job Training Act of 2009
HB146,194692,Omnibus Public Land Management Act of 2009
HB147,194693,To amend the Internal Revenue Code of 1986 to allow taxpayers to designate a portion of their income tax payment to provide assistance to homeless veterans and for other purposes.
HB148,194694,To prohibit the use of funds to transfer enemy combatants detained by the United States at Naval Station Guantanamo Bay Cuba to the United States Disciplinary Barracks Fort Leavenworth Kansas.
HB149,194695,Presidential Signing Statements Act of 2009
HB150,194696,Illegal Alien Crime Reporting Act of 2009
HB151,194697,Daniel Webster Congressional Clerkship Act of 2009
HB152,194698,Home Heating Fuels Cost Relief Act of 2009
HB153,194699,Worker Savings Account Act of 2009
HB154,194700,Workers Severance Tax Reduction Act of 2009
HB155,194701,Suspension of Federal Income Tax on Unemployment Benefits Act of 2009
HB156,194702,Stop the Congressional Pay Raise Act
HB157,194703,District of Columbia House Voting Rights Act of 2009
HB158,194704,Let the People Decide Clean Campaign Act
HB159,194705,To amend the Internal Revenue Code of 1986 to allow an above-the-line deduction against individual income tax for interest on indebtedness and for State and local sales and excise taxes with respect to the purchase of certain motor vehicles.
HB160,194706,Social Security for Americans Only Act of 2009
HB161,194707,Social Security Beneficiary Tax Reduction Act
HB162,194708,Senior Citizens Tax Elimination Act
HB163,194709,Prescription Drug Affordability Act
HB164,194710,Seniors' Health Care Freedom Act of 2009
HB165,194711,Act Commemorating the LITE
HB166,194712,To authorize the expansion of the Fort Davis National Historic Site in Fort Davis Texas and for other purposes.
HB167,194713,Rio Grande Wild and Scenic River Extension Act of 2009
HB168,194714,HOME Act
HB169,194715,To amend the Great Sand Dunes National Park and Preserve Act of 2000 to explain the purpose and provide for the administration of the Baca National Wildlife Refuge.
HB170,194716,Dominguez-Escalante National Conservation Area and Dominguez Canyon Wilderness Area Act
HB171,194717,Sangre de Cristo National Heritage Area Act
HB172,194718,Arkansas Valley Conduit Act of 2008
HB173,194719,To amend the Internal Revenue Code of 1986 to exempt certain farmland from the estate tax.
HB174,194720,To direct the Secretary of Veterans Affairs to establish a national cemetery for veterans in the southern Colorado region.
HB175,194721,To amend title 40 United States Code to provide additional authority and definitions relating to public utility contracts.
HB176,194722,Anti-hunger Empowerment Act of 2009
HB177,194723,Depleted Uranium Screening and Testing Act
HB178,194724,To authorize the appropriation of funds to be used to recruit hire and train 100000 new classroom paraprofessionals in order to improve educational achievement for children.
HB179,194725,Community AIDS and Hepatitis Prevention Act
HB180,194726,Medicaid Newborn Coverage Act of 2009
HB181,194727,To permit members of the House of Representatives to donate used computer equipment to public elementary and secondary schools designated by the members.
HB182,194728,To provide discretionary authority to an immigration judge to determine that an alien parent of a United States citizen child should not be ordered removed deported or excluded from the United States.
HB183,194729,General Slocum Memorial Study Act
HB184,194730,Clean Vehicles for Cleaner Air Act of 2009
HB185,194731,Sewage Sludge in Food Production Consumer Notification Act
HB186,194732,Glaucoma Screening Act of 2009
HB187,194733,Baseball Diplomacy Act
HB188,194734,Cuba Reconciliation Act
HB189,194735,United States Library Trust Fund Act
HB190,194736,Veterans Health Equity Act of 2009
HB191,194737,Ninth Circuit Court of Appeals Judgeship and Reorganization Act of 2009
HB192,194738,Central Idaho National Forest and Public Land Management Act
HB193,194739,AmeriCare Health Care Act of 2009
HB194,194740,MediKids Health Insurance Act of 2009
HB195,194741,Informed Choice Act
HB196,194742,To provide that no Federal funds may be used for the design renovation construction or rental of any headquarters for the United Nations in any location in the United States unless the President transmits to Congress a certification that the United Nations has adopted internationally-recognized best practices in contracting and procurement.
HB197,194743,National Right-to-Carry Reciprocity Act of 2009
HB198,194744,Health Care Tax Deduction Act of 2009
HB199,194745,Simple Savings Tax Relief Act of 2009
HB200,194746,Helping Families Save Their Homes in Bankruptcy Act of 2009
HB201,194747,Deficit Accountability Act of 2009
HB202,194748,Museum of Ideas Act of 2009
HB203,194749,Medicare Fraud Prevention Act of 2009
HB204,194750,Northern California Ocean and Coastal Protection Act
HB205,194751,Death Tax Repeal Act
HB206,194752,State Defense Force Improvement Act
HB207,194753,To amend the National Guard Youth Challenge Program under title 32 United States Code to exclude nondefense funds made available by other Federal agencies for the Program from the matching requirements of the Program.
HB208,194754,National Guardsmen and Reservists Parity for Patriots Act
HB209,194755,Helping Our Students Communicate Act of 2009
HB210,194756,To direct the Secretary of Veterans Affairs to conduct a study on the acquisition of a parcel of land adjacent to Beaufort National Cemetery Beaufort South Carolina.
HB211,194757,Calling for 2-1-1 Act of 2009
HB212,194758,Bonus Depreciation Extension Act of 2009
HB213,194759,Adoption Tax Relief Guarantee Act of 2009
HB214,194760,To amend the Internal Revenue Code of 1986 to provide a Federal income tax credit for certain home purchases.
HB215,194761,Congressional Pay Reform Act of 2009
HB216,194762,Government Credit Card Abuse Prevention Act of 2009
HB217,194763,To direct the Secretary of Veterans Affairs to acquire a parcel of land adjacent to Beaufort National Cemetery Beaufort South Carolina.
HB218,194764,Living Organ Donor Tax Credit Act of 2009
HB219,194765,Social Security Preservation Act of 2009
HB220,194766,Identity Theft Prevention Act of 2009
HB221,194767,Adoption Information Act
HB222,194768,Northern Neck National Heritage Area Study Act
HB223,194769,Gulf of the Farallones and Cordell Bank National Marine Sanctuaries Boundary Modification and Protection Act
HB224,194770,To provide for the liquidation or reliquidation of certain entries of newspaper printing presses and components thereof.
HB225,194771,Emergency Homeownership and Equity Protection Act
HB226,194772,Broadcaster Freedom Act of 2009
HB227,194773,Sanctity of Human Life Act
HB228,194774,To direct the Secretary of Veterans Affairs to establish a scholarship program for students seeking a degree or certificate in the areas of visual impairment and orientation and mobility.
HB229,194775,To provide for the retention of the name of Mount McKinley.
HB230,194776,Housing Opportunity and Mortgage Equity Act of 2009
HB231,194777,To require certain warning labels to be placed on video games that are given certain ratings due to violent content.
HB232,194778,Greenhouse Gas Registry Act
HB233,194779,Railroad Antitrust Enforcement Act of 2009
HB234,194780,Nevada Cancer Institute Expansion Act
HB235,194781,Social Security Fairness Act of 2009
HB236,194782,Social Security Protection Act of 2009
HB237,194783,Military Retiree Health Care Relief Act of 2009
HB238,194784,Notch Baby Act of 2009
HB239,194785,Securing our Borders and our Data Act of 2009
HB240,194786,Individual AMT Repeal Act of 2009
HB241,194787,To amend title 10 United States Code to require the amounts reimbursed to institutional providers of health care services under the TRICARE program to be the same as amounts reimbursed under Medicare and to require the Secretary of Defense to contract for health care services with at least one teaching hospital in urban areas.
HB242,194788,To direct the Secretary of Labor to revise regulations concerning the recording and reporting of occupational injuries and illnesses under the Occupational Safety and Health Act of 1970.
HB243,194789,Labor Relations First Contract Negotiations Act of 2009
HB244,194790,To provide for the security of critical energy infrastructure.
HB245,194791,Local Emergency Radio Service Preservation Act of 2009
HB246,194792,To amend the Immigration and Nationality Act to exempt elementary and secondary schools from the fee imposed on employers filing petitions with respect to non-immigration workers under the H-1B program.
HB247,194793,Protect Our Veterans Memorials Act of 2009
HB248,194794,Law Enforcement Officers Flag Memorial Act
HB249,194795,Logan's Law
HB250,194796,Neighborhood Rail Accountability Act
HB251,194797,Life Insurance Employee Notification Act
HB252,194798,LIHEAP Equity Act of 2009
HB253,194799,Critical Election Infrastructure Act of 2009
HB254,194800,Weekend Voting Act
HB255,194801,NASA 50th Anniversary Commemorative Coin Act
HB256,194802,David Ray Hate Crimes Prevention Act of 2009
HB257,194803,Child Gun Safety and Gun Access Prevention Act of 2009
HB258,194804,Congressional Lawmaking Authority Protection Act of 2009
HB259,194805,Michael Jon Newkirk Transportation Safety Enhancement Act of 2009
HB260,194806,21st Century Energy Independence Act of 2009
HB261,194807,Chemical Facility Security Improvement Act of 2009
HB262,194808,David Ray Ritcheson Hate Crime Prevention Act
HB263,194809,Contempt of the House of Representatives Subpoena Authority Act of 2009
HB264,194810,Save America Comprehensive Immigration Act of 2009
HB265,194811,Drug Sentencing Reform and Cocaine Kingpin Trafficking Act of 2009
HB266,194812,Cybersecurity Education Enhancement Act of 2009
HB267,194813,Expanding Tax Assistance Act of 2009
HB268,194814,To amend title 10 United States Code to ensure that every military chaplain has the prerogative to close a prayer outside of a religious service according to the dictates of the chaplain's own conscience.
HB269,194815,Fallen Hero Commemoration Act
HB270,194816,TRICARE Continuity of Coverage for National Guard and Reserve Families Act of 2009
HB271,194817,To amend the Internal Revenue Code of 1986 to increase the standard charitable mileage rate for delivery of meals to elderly disabled frail and at risk individuals.
HB272,194818,Freight Rail Infrastructure Capacity Expansion Act of 2009
HB273,194819,To amend the Internal Revenue Code of 1986 to modify the treatment of qualified restaurant property as 15-year property for purposes of the depreciation deduction.
HB274,194820,Solid Waste Interstate Transportation Act of 2009
HB275,194821,To repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities.
HB276,194822,Drug Free Water Act of 2009
HB277,194823,Special Criminal Contempt of Congress Procedures Act of 2009
HB278,194824,OLC Reporting Act of 2009
HB279,194825,Palo Alto Battlefield National Historical Park Boundary Expansion and Redesignation Act of 2009
HB280,194826,Paterson Great Falls National Historical Park Act
HB281,194827,Transparency in Corporate Filings Act
HB282,194828,Delay Congressional Pay Raise Act
HB283,194829,Hopewell Culture National Historical Park Boundary Adjustment Act
HB284,194830,Battle of Camden Study Act
HB285,194831,North Bay Water Reuse Program Act of 2009
HB286,194832,To amend the Dayton Aviation Heritage Preservation Act of 1992 to add sites to the Dayton Aviation Heritage National Historical Park and for other purposes.
HB287,194833,For relief of Enrique Soriano and Areli Soriano.
HB288,194834,Save Our Children: Stop the Violent Predators Against Children DNA Act of 2009
HB289,194835,To authorize the President to posthumously award a gold medal on behalf of the Congress to the seven members of the crew of the space shuttle Columbia in recognition of their outstanding and enduring contributions to the Nation.
HB290,194836,Unemployment Insurance Modernization Act
HB291,194837,Unemployment Supplemental Assistance Act
HB292,194838,Department of Veterans Affairs Energy Sustainability Act of 2009
HB293,194839,Homeless Women Veterans and Homeless Veterans with Children Reintegration Grant Act of 2009
HB294,194840,Veteran-Owned Small Business Promotion Act of 2009
HB295,194841,More Training for Veterans Act of 2009
HB296,194842,Armed Forces Disability Retirement Enhancement Act
HB297,194843,Veteran Vocational Rehabilitation and Employment Subsistence Allowance Improvement Act of 2009
HB298,194844,Improving Children's Doctor Access Act of 2009
HB299,194845,National Digital Television Consumer Education Act
HB300,194846,National Oceanic and Atmospheric Administration Act
HB301,194847,Economic Growth Through Tax Stimulus Act of 2009
HB302,194848,To require the Securities and Exchange Commission to reinstate the uptick rule on short sales of securities.
HB303,194849,Retired Pay Restoration Act
HB304,194850,To award a congressional gold medal to Joseph Barnett Kirsner M.D. Ph.D. in recognition of his many outstanding contributions to the Nation.
HB305,194851,Horse Transportation Safety Act of 2009
HB306,194852,Kidney Disease Educational Benefits Act of 2009
HB307,194853,Christopher and Dana Reeve Paralysis Act
HB308,194854,Hurricane and Tornado Mitigation Investment Act of 2009
HB309,194855,American Heroes' Homeownership Assistance Act of 2009
HB310,194856,HALE Scouts Act
HB311,194857,Spending Reform Act of 2009
HB312,194858,Clean Energy Investment Act of 2009
HB313,194859,Customs Business Fairness Act of 2009
HB314,194860,Federal Criminal Immigration Courts Act of 2009
HB315,194861,Federal Customer Service Enhancement Act
HB316,194862,To amend the Omnibus Parks and Public Lands Management Act of 1996 to authorize the Secretary of the Interior to enter into cooperative agreements with any of the management partners of the Boston Harbor Islands National Recreation Area and for other purposes.
HB317,194863,Adams National Historical Park Boundary Addition Act of 2009
HB318,194864,Cape Cod National Seashore Advisory Commission Reauthorization Act
HB319,194865,Legal Immigrant Children's Health Improvement Act of 2009
HB320,194866,CJ's Home Protection Act of 2009
HB321,194867,SCHIP Plus Act of 2009
HB322,194868,Social Security Earnings Test Repeal Act of 2009
HB323,194869,Comprehensive Insurance Coverage of Childhood Immunization Act of 2009
HB324,194870,Santa Cruz Valley National Heritage Area Act
HB325,194871,Avra/Black Wash Reclamation and Riparian Restoration Project
HB326,194872,Cocopah Lands Act
HB327,194873,National Hurricane Research Initiative Act of 2009
HB328,194874,Washington-Rochambeau Revolutionary Route National Historic Trail Designation Act
HB329,194875,Food Assistance to Improve Reintegration Act of 2009
HB330,194876,MEGA
HB331,194877,To establish the Independent Commission on the 2004 Coup d'Etat in the Republic of Haiti.
HB332,194878,Pursuit of International Education (PIE) Act of 2009
HB333,194879,Disabled Veterans Tax Termination Act
HB334,194880,Iran Diplomatic Accountability Act of 2009
HB335,194881,Iraq Security Agreement Act of 2009
HB336,194882,Peace Stamp for the Peace Corps Act
HB337,194883,To provide for the sale of approximately 25 acres of public land to the Turnabout Ranch Escalante Utah at fair market value.
HB338,194884,Boy Scouts of America Land Transfer Act of 2009
HB339,194885,Digital Television Coupon Improvement Act
HB340,194886,Camp Security National Historic Site Study Act
HB341,194887,To amend the Internal Revenue Code of 1986 to suspend the running of periods of limitation for credit or refund of overpayment of Federal income tax by veterans while their service-connected compensation determinations are pending with the Secretary of Veterans Affairs.
HB342,194888,Heritage Homes Tax Incentive Act of 2009
HB343,194889,Volunteer Firefighter Tax Relief Act of 2009
HB344,194890,To amend the Internal Revenue Code of 1986 to allow a full deduction for meals and lodging in connection with medical care.
HB345,194891,To amend the Internal Revenue Code of 1986 to increase the standard mileage rate for charitable purposes to the standard mileage rate established by the Secretary of the Treasury for business purposes.
HB346,194892,To repeal the provision of law that provides for automatic pay adjustments for Members of Congress.
HB347,194893,To grant the congressional gold medal collectively to the 100th Infantry Battalion and the 442nd Regimental Combat Team United States Army in recognition of their dedicated service during World War II.
HB348,194894,Harry S Truman Birthplace Study Act
HB349,194895,To authorize an additional district judgeship for the district of Nebraska.
HB350,194896,Domestic Energy Impact Statement Act of 2009
HB351,194897,Minute Man National Historical Park Boundary Revision Act
HB352,194898,Tumalo Water Conservation Project Act of 2009
HB353,194899,For the relief of Simeon Simeonov Stela Simeonova Stoyan Simeonov and Vania Simeonova.
HB354,194900,For the relief of Gloria Ayala Cuyuch.
HB355,194901,For the relief of Francisca Lino.
HB356,194902,For the relief of Rebeca Rojas de Guzman.
HB357,194903,For the relief of Jose de Jesus Ibarra Monica Ibarra Rodriguez and Cristina Gamez.
HB358,194904,For the relief of Alemseghed Mussie Tesfamical.
HB359,194905,For the relief of Geert Botzen.
HB360,194906,To authorize the Secretary of the department in which the Coast Guard is operating to issue a certificate of documentation for operation in the coastwise trade for the vessel ZIPPER.
HB361,194907,To amend the Internal Revenue Code of 1986 to provide a 1-year extension of the increased expensing of certain depreciable business assets and the special depreciation allowance for certain business property.
HB362,194908,Rural Hospital Assistance Act of 2009
HB363,194909,United States Broadcasting Reorganization Act of 2009
HB364,194910,Limitation on Nuclear Cooperation with the United Arab Emirates Act of 2009
HB365,194911,Ocean and Coastal Mapping Integration Act
HB366,194912,Ocean Research and Exploration Enhancement Act of 2009
HB367,194913,Integrated Coastal and Ocean Observation System Act of 2009
HB368,194914,Coastal and Estuarine Land Conservation Program Act
HB369,194915,California Desert and Mountain Heritage Act of 2009
HB370,194916,Foreign Service Overseas Pay Equity Act of 2009
HB371,194917,Rancho California Water District Recycled Water Reclamation Facility Act of 2009
HB372,194918,To authorize implementation of the San Joaquin River Restoration Settlement and for other purposes.
HB373,194919,To amend the Immigration and Nationality Act to render inadmissible and deportable certain aliens convicted of drunk driving and for other purposes.
HB374,194920,Lawful Interrogation and Detention Act
HB375,194921,Western Hemisphere Counterterrorism and Nonproliferation Act of 2009
HB376,194922,McGee Creek Project Pipeline and Associated Facilities Conveyance Act
HB377,194923,To make 2 percent across-the-board rescissions in non-defense non-homeland-security discretionary spending for fiscal year 2009.
HB378,194924,To make 1 percent across-the-board rescissions in non-defense non-homeland-security discretionary spending for fiscal year 2009.
HB379,194925,State and Local Sales Tax Deduction Expansion Act of 2009
HB380,194926,Infant Abandonment Prevention Act of 2009
HB381,194927,To make 5 percent across-the-board rescissions in non-defense non-homeland-security discretionary spending for fiscal year 2009.
HB382,194928,Save Our Children: Stop the Predators Against Children DNA Act of 2009
HB383,194929,To authorize the Secretary of the Interior to participate in additional phases of the project to reclaim and reuse water within the service area of the Orange County Water District in California.
HB384,194930,TARP Reform and Accountability Act of 2009
HB385,194931,CAR Act of 2009
HB386,194932,CLASS Act of 2009
HB387,194933,TARP Accountability Act of 2009
HB388,194934,Crane Conservation Act of 2009
HB389,194935,Family Fairness Act of 2009
HB390,194936,College Football Playoff Act of 2009
HB391,194937,To amend the Clean Air Act to provide that greenhouse gases are not subject to the Act and for other purposes.
HB392,194938,Boutique Fuel Reduction Act of 2009
HB393,194939,Federal Sunset Act of 2009
HB394,194940,To amend title 38 United States Code to authorize the Secretary of Veterans Affairs to increase the amount of the Medal of Honor special pension provided under that title by up to $1000.
HB395,194941,Stop the Congressional COLA Act
HB396,194942,Senior Assets Verification Exemption (SAVE) from Capital Gains Tax Act of 2009
HB397,194943,To extend the authorization of the Quinebaug and Shetucket Rivers Valley National Heritage Corridor Act of 1994 and for other purposes.
HB398,194944,Prevention Through Affordable Access Act of 2009
HB399,194945,To direct the Secretary of Labor to make a grant to a public university to establish the Center for the Study of Women and Workplace Policy.
HB400,194946,Protecting Consumers through Proper Forbearance Procedures Act
HB401,194947,River Raisin National Battlefield Act
HB402,194948,"To designate the Department of Veterans Affairs Outpatient Clinic in Knoxville Tennessee as the ""William C. Tallent Department of Veterans Affairs Outpatient Clinic""."
HB403,194949,Homes for Heroes Act of 2009
HB404,194950,National Landscape Conservation System Act
HB405,194951,Lower Colorado River Multi-Species Conservation Program Act
HB406,194952,Alice Paul Women's Suffrage Congressional Gold Medal Act
HB407,194953,To provide for the release of any reversionary interest of the United States in and to certain lands in Reno Nevada.
HB408,194954,Southern Nevada Limited Transition Area Act
HB409,194955,To provide for the conveyance of certain Bureau of Land Management land in the State of Nevada to the Las Vegas Motor Speedway and for other purposes.
HB410,194956,Kalaupapa Memorial Act of 2009
HB411,194957,Great Cats and Rare Canids Act of 2009
HB412,194958,Homeowners Property Tax Relief Act of 2009
HB413,194959,Public Safety Employer-Employee Cooperation Act of 2009
HB414,194960,Camera Phone Predator Alert Act
HB415,194961,Fallen Heroes Flag Act of 2010
HB416,194962,Shirley A. Chisholm United States-Caribbean Educational Exchange Act of 2009
HB417,194963,Next Steps for Haiti Act of 2009
HB418,194964,Safe Access in Fire Emergencies Act of 2009
HB419,194965,Rocky Mountain National Park Wilderness and Indian Peaks Wilderness Expansion Act
HB420,194966,To prohibit the use of Federal funds for a project or program named for an individual then serving as a Member Delegate Resident Commissioner or Senator of the United States Congress.
HB421,194967,Troubled Assets Relief Program Targeted Assets Act of 2009
HB422,194968,To amend the Internal Revenue Code of 1986 to extend the research credit through 2010 and to increase and make permanent the alternative simplified research credit.
