bill_number,bill_id,title
HB46,658000,"AN ACT proposing to amend Section 95 of the Constitution of Kentucky relating to the election of state officers."
HB47,658052,"AN ACT relating to the Public Pension Oversight Board."
HB48,658202,"AN ACT relating to tax credits for airport noise mitigation."
HB49,658201,"AN ACT relating to retirement."
HB50,658268,"AN ACT relating to controlled substances and declaring an emergency."
HB51,658266,"AN ACT relating to Zohydro."
HB52,659069,"AN ACT relating to career readiness."
HB53,659076,"AN ACT relating to substance abuse and declaring an emergency."
HB54,659180,"AN ACT relating to certification of law enforcement personnel and declaring an emergency."
HB55,659157,"AN ACT relating to Kentucky Revised Statutes Chapter 507A."
HB56,659527,"AN ACT relating to animals."
HB57,660008,"AN ACT relating to public procurement."
HB58,660318,"AN ACT relating to DNA."
HB59,660320,"AN ACT related to the interference of the operation of an aircraft."
HB60,660409,"AN ACT relating to driving under the influence."
HB61,660604,"AN ACT relating to controlled substances."
HB62,660858,"AN ACT relating to public agencies."
HB63,661232,"AN ACT relating to public financing for judicial campaigns and making an appropriation therefor."
HB64,661165,"AN ACT relating to child welfare."
HB65,661106,"AN ACT relating to court-ordered outpatient mental health treatment."
HB66,661303,"AN ACT relating to the use of a personal communication device while operating a motor vehicle."
HB67,661413,"AN ACT relating to the Kentucky educational excellence scholarship."
HB68,661731,"AN ACT relating to reckless driving."
HB69,661680,"AN ACT relating to removing barriers to colorectal cancer screening."
HB70,655739,"AN ACT proposing an amendment to Section 145 of the Constitution of Kentucky relating to persons entitled to vote."
HB71,661876,"AN ACT relating to treatment for alcohol and other drug abuse."
HB72,661888,"AN ACT relating to criminal attempted murder."
HB73,661897,"AN ACT relating to strangulation."
HB74,661931,"AN ACT relating to public postsecondary institutions and declaring an emergency."
HB75,662081,"AN ACT relating to teacher leaves of absence."
HB76,662071,"AN ACT relating to securities."
HB77,662070,"AN ACT relating to prohibiting various state and local governmental entities from procuring goods and services from delinquent taxpayers."
HB78,662065,"AN ACT relating to charity auctions."
HB79,662076,"AN ACT relating to voluntary student expression of religious viewpoints in public schools."
HB80,662066,"AN ACT relating to sentencing by juries."
HB81,662078,"AN ACT relating to student assistants."
HB82,662471,"AN ACT relating to the abolition of the death penalty."
HB83,662578,"AN ACT relating to controlled substances."
HB84,662571,"AN ACT relating to nuclear power."
HB85,662622,"AN ACT relating to financial disclosure statements."
HB86,662576,"AN ACT relating to postsecondary education tuition fees."
HB87,662599,"AN ACT relating to scholarships for at-risk children."
HB88,662760,"AN ACT relating to legal representation of indigent criminal defendants."
HB89,662718,"AN ACT relating to legal representation of indigent criminal defendants."
HB90,662674,"AN ACT relating to retail food establishment wine licenses."
HB91,662818,"AN ACT relating to charitable gaming."
HB92,662824,"AN ACT relating to alcohol and drug counseling."
HB93,662865,"AN ACT relating to rare plant protection."
HB94,662841,"AN ACT relating to temporary custody orders."
HB95,662861,"AN ACT relating to emergency protective orders."
HB96,662835,"AN ACT relating to minimum wage."
HB97,663215,"AN ACT relating to controlled substances and declaring an emergency."
HB98,662872,"AN ACT relating to Gold Star Siblings license plates."
HB99,663176,"AN ACT relating to health benefit plans which include a tiered formulary for prescription drugs."
HB100,663161,"AN ACT relating to energy project assessment districts or EPAD."
HB101,663190,"AN ACT relating to an income tax deduction for qualified tuition programs."
HB102,663221,"AN ACT relating to elections."
HB103,663211,"AN ACT relating to eminent domain."
HB104,663205,"AN ACT relating to trusts and estates."
HB105,663253,"AN ACT relating to naloxone and declaring an emergency."
HB106,663287,"AN ACT relating to training for staff in long-term care facilities."
HB107,663235,"AN ACT relating to Medicaid eligibility determinations."
HB108,663244,"AN ACT relating to Kentucky Retirement Systems."
HB109,663281,"AN ACT relating to criminal GPS tracking."
HB110,663273,"AN ACT relating to fees for special license plates."
HB111,663263,"AN ACT relating to tuition waivers for adopted children."
HB112,672442,"AN ACT relating to controlled substances and creating an emergency."
HB113,672398,"AN ACT relating to participant safety at publicly used swimming pools."
HB114,672340,"AN ACT relating to an income tax checkoff for the pediatric cancer research trust fund, and making an appropriation therefor."
HB115,672415,"AN ACT relating to the dates of the Korean conflict."
HB116,672360,"AN ACT relating to retirement benefit spiking."
HB117,672394,"AN ACT relating to financial examinations of insurers."
HB118,672498,"AN ACT relating to tax credits for rehabilitation of certified historic structures."
HB119,672423,"AN ACT relating to administrative regulations."
HB120,672404,"AN ACT relating to preserving the right of Kentuckians to own and use firearms and declaring an emergency."
HB121,672437,"AN ACT relating to court-ordered mental health treatment."
HB122,672327,"AN ACT relating to the Court of Justice."
HB123,672350,"AN ACT relating to driving under the influence."
HB124,672465,"AN ACT relating to crimes and punishments."
HB125,672380,"AN ACT relating to commerce."
HB126,672424,"AN ACT relating to drug court."
HB127,672431,"AN ACT relating to domestic relations."
HB128,672419,"AN ACT relating to civil actions."
HB129,672454,"AN ACT relating to amending the 2014-2016 Executive Branch budget bill regarding school district employees and declaring an emergency."
HB130,672357,"AN ACT relating to the property tax on unmined coal."
HB131,672361,"AN ACT relating to surface mining."
HB132,672402,"AN ACT relating to taxation."
HB133,672462,"AN ACT related to Property Valuation Administration."
HB134,672486,"AN ACT relating to pari-mutuel wagering and declaring an emergency."
HB135,672389,"AN ACT relating to driving under the influence."
HB136,672457,"AN ACT relating to the administration of municipal property taxes."
HB137,672492,"AN ACT relating to locally elected officials."
HB138,672354,"AN ACT relating to peace officers."
HB139,672347,"AN ACT relating to emergency allergy treatment."
HB140,672409,"AN ACT relating to synchronization of prescription refills."
HB141,672365,"AN ACT relating to problem, compulsive, or pathological gambling and making an appropriation therefor."
HB142,672435,"AN ACT relating to maximum class size."
HB143,672352,"AN ACT relating to tuition-free courses for employees of public postsecondary institutions."
HB144,672447,"AN ACT relating to in-home care for elderly and disabled persons."
HB145,672422,"AN ACT prohibiting smoking in public places and places of employment."
HB146,672414,"AN ACT relating to health benefit plans which include a tiered formulary for prescription drugs."
HB147,672328,"AN ACT relating to the Kentucky Historical Society."
HB148,672466,"AN ACT relating to auctioneers."
HB149,672406,"AN ACT relating to the continuing education of real estate licensees."
HB150,672367,"AN ACT relating to elections."
HB151,672477,"AN ACT relating to consolidation of the offices of jailer and sheriff."
HB152,672390,"AN ACT relating to telecommunications."
HB153,672488,"AN ACT relating to solicitation of a person involved in a motor vehicle accident for healthcare services."
HB154,672455,"AN ACT relating to animal fighting."
HB155,672388,"AN ACT relating to sales and use tax."
HB156,672427,"AN ACT relating to firefighters."
HB157,672358,"AN ACT relating to the taxation of drugs used in the production of cattle, sheep, swine, poultry, llamas, alpacas, buffalo, aquatic organisms, cervids, ratite birds, or equine."
HB158,672345,"AN ACT relating to elections."
HB159,672396,"AN ACT relating to emergency medical services."
HB160,672355,"AN ACT relating to local corrections officers."
HB161,672467,"AN ACT relating to taxation."
HB162,672335,"AN ACT relating to expungement."
HB163,672369,"AN ACT relating to reemployment after retirement."
HB164,672359,"AN ACT relating to employment opportunities for veterans."
HB165,672474,"AN ACT relating to Paint horses."
HB166,672403,"AN ACT relating to the transportation of aluminum."
HB167,672489,"AN ACT relating to motor fuels taxes."
HB168,672356,"AN ACT relating to incompatible licenses."
HB169,672393,"AN ACT relating to individual income tax."
HB170,672385,"AN ACT relating to motor vehicle parking."
HB171,672392,"AN ACT relating to emergency air ambulance services."
HB172,672487,"AN ACT relating to underground facility protection."
HB173,672370,"AN ACT relating to mortgage loans."
HB174,672397,"AN ACT relating to charter schools and making an appropriation therefor."
HB175,672480,"AN ACT relating to a tax credit for volunteer firefighters."
HB176,672410,"AN ACT relating to the use of bicycle helmets for persons aged 16 and younger."
HB177,672408,"AN ACT relating to cruelty to animals."
HB178,672440,"AN ACT relating to a tax refund designation for Special Olympics Kentucky."
HB179,672351,"AN ACT relating to the sale of motor vehicles."
HB180,710706,"AN ACT relating to postsecondary financial aid for students with intellectual disabilities."
HB181,710709,"AN ACT relating to reemployment of retired officers."
HB182,710694,"AN ACT relating to mental health."
HB183,710648,"AN ACT relating to elections."
HB184,710785,"AN ACT relating to consumer protection."
HB185,710681,"AN ACT relating to charitable gaming."
HB186,710754,"AN ACT relating to uninsured motor vehicle insurance."
HB187,710864,"AN ACT related to interscholastic athletics."
HB188,710711,"AN ACT relating to unannounced visits in child protective services cases."
HB189,710686,"AN ACT relating to the equitable treatment of manufactured homes."
HB190,710851,"AN ACT relating to 911 emergency services."
HB191,710803,"AN ACT proposing to create a new section of the Constitution of Kentucky and to amend Section 99 of the Constitution of Kentucky relating to the office of Constable."
HB192,710821,"AN ACT relating to voluntary unification of counties."
HB193,710689,"AN ACT relating to a teacher institute regarding financial literacy and economic education."
HB194,710748,"AN ACT relating to the impact of refunds of natural resources severance and processing tax upon distributions from the local government economic assistance fund and declaring an emergency."
HB195,710729,"AN ACT relating to procurement."
HB196,710848,"AN ACT relating to the building trades."
HB197,710781,"AN ACT relating to incarceration."
HB198,710858,"AN ACT relating to distilleries."
HB199,710714,"AN ACT relating to licensing fees and making an appropriation therefor."
HB200,710856,"AN ACT relating to the protection of children in motor vehicles."
HB201,710731,"AN ACT relating to loans secured by a real estate mortgage."
HB202,710710,"AN ACT relating to local transient room tax."
HB203,710691,"AN ACT relating to campaign finance reports."
HB204,710861,"AN ACT relating to superintendent screening committee membership."
HB205,710825,"AN ACT relating to governance of postsecondary education institutions."
HB206,710669,"AN ACT relating to workers' compensation and declaring an emergency."
HB207,710873,"AN ACT relating to insurance requirements for transportation network companies."
HB208,710642,"AN ACT relating to local airport boards."
HB209,710768,"AN ACT relating to special license plates."
HB210,710886,"AN ACT relating to overweight and overdimensional permits."
HB211,710698,"AN ACT relating to elections."
HB212,710751,"AN ACT relating to elections."
HB213,716534,"AN ACT relating to controlled substances and declaring an emergency."
HB214,710872,"AN ACT relating to elections."
HB215,710733,"AN ACT relating to independent district boards of health."
HB216,710717,"AN ACT relating to domestic violence."
HB217,710882,"AN ACT relating to injury or trespass to real property."
HB218,710809,"AN ACT relating to civil rights."
HB219,710860,"AN ACT relating to land bank authorities."
HB220,710791,"AN ACT relating to tangible personal property used in the production of equine."
HB221,710812,"AN ACT relating to county clerks."
HB222,710640,"AN ACT relating to certificates of delinquency."
HB223,710666,"AN ACT relating to chiropractors."
HB224,710668,"AN ACT relating to licensing."
HB225,710801,"AN ACT relating to fire departments."
HB226,710772,"AN ACT relating to sexual offenses."
HB227,710688,"AN ACT relating to sexual offender registration."
HB228,710756,"AN ACT relating to the observance of Memorial Day in public schools."
HB229,710789,"AN ACT relating to economic development."
HB230,710675,"AN ACT relating to expedited partner therapy."
HB231,710703,"AN ACT relating to public health."
HB232,710811,"AN ACT relating to the Craft Academy for Excellence in Science and Mathematics."
HB233,710670,"AN ACT relating to the state primary road system."
HB234,710843,"AN ACT relating to early childhood."
HB235,710847,"AN ACT relating to governance of postsecondary education institutions."
HB236,710846,"AN ACT relating to superintendent screening committee membership."
HB237,710755,"AN ACT relating to eligibility for public assistance."
HB238,710866,"AN ACT relating to photographic identification for welfare recipients."
HB239,710838,"AN ACT relating to licensed professions."
HB240,710757,"AN ACT relating to planning and zoning."
HB241,710653,"AN ACT relating to the Court of Justice."
HB242,710746,"AN ACT relating to stray equine."
HB243,710773,"AN ACT relating to uninsured motor vehicle coverage."
HB244,710769,"AN ACT relating to exemptions from the motor vehicle usage tax."
HB245,710829,"AN ACT relating to maintenance of burial grounds."
HB246,710762,"AN ACT relating to home medical equipment and service providers."
HB247,710704,"AN ACT relating to nursing."
HB248,710726,"AN ACT relating to continuing education on human immunodeficiency virus and acquired immunodeficiency syndrome."
HB249,710870,"AN ACT relating to cardiopulmonary resuscitation training in schools."
HB250,710716,"AN ACT relating to driving under the influence."
HB251,710831,"AN ACT relating to transportation."
HB252,710827,"AN ACT relating to minor users of tanning beds."
HB253,710818,"AN ACT relating to naloxone administration and declaring an emergency."
HB254,710697,"AN ACT relating to the distribution of fuel tax revenues."
HB255,710674,"AN ACT relating to casualty insurance."
HB256,710658,"AN ACT relating to misclassification of employees in the construction industry."
HB257,710837,"AN ACT relating to harassing communications."
HB258,710869,"AN ACT relating to physician assistants."
HB259,710682,"AN ACT relating to unemployment insurance."
HB260,710796,"AN ACT relating to postsecondary student financial assistance."
HB261,710692,"AN ACT relating to small business deferred compensation."
HB262,712322,"AN ACT relating to the staff of the legislative branch of state government."
HB263,712364,"AN ACT relating to child booster seats."
HB264,712342,"AN ACT relating to state employee leave."
HB265,712158,"AN ACT relating to the Kentucky Educational Excellence Scholarship and making an appropriation therefor."
HB266,711983,"AN ACT relating to single-family dwellings."
HB267,712287,"AN ACT relating to certificates for driving."
HB268,712048,"AN ACT relating to Kentucky Educational Excellence Scholarships and declaring an emergency."
HB269,712146,"AN ACT relating to domestic violence."
HB270,712296,"AN ACT relating to the mental health treatment of minors."
HB271,712234,"AN ACT relating to the transportation of aluminum."
HB272,712315,"AN ACT relating to pipeline safety and making an appropriation therefor."
HB273,712127,"AN ACT relating to urban development."
HB274,712060,"AN ACT relating to military affairs."
HB275,712112,"AN ACT relating to military affairs."
HB276,712143,"AN ACT relating to wastewater."
HB277,712151,"AN ACT relating to workers' compensation."
HB278,712175,"AN ACT relating to local controls of firearms, ammunition, and firearms accessories."
HB279,712095,"AN ACT relating to blighted and deteriorated properties."
HB280,712369,"AN ACT relating to eminent domain."
HB281,712333,"AN ACT relating to employment opportunities for veterans."
HB282,712379,"AN ACT relating to the Department of Corrections' farm operations."
HB283,712017,"AN ACT relating to emergency departments and declaring an emergency."
HB284,712016,"AN ACT relating to pretrial release."
HB285,712354,"AN ACT relating to incarceration."
HB286,712250,"AN ACT relating to crimes and punishments."
HB287,712065,"AN ACT relating to Kentucky Retirement Systems board of trustees."
HB288,711987,"AN ACT relating to the first-time homebuyer income tax credit."
HB289,712197,"AN ACT relating to the distribution of fuel tax revenues."
HB290,712265,"AN ACT relating to municipal electric authorities."
HB291,712215,"AN ACT relating to boating under the influence."
HB292,712218,"AN ACT relating to minimum staffing requirements for long-term care facilities."
HB293,712352,"AN ACT relating to unemployment insurance."
HB294,712210,"AN ACT relating to workers compensation."
HB295,712025,"AN ACT relating to improved licensing system process for non-depository financial institutions."
HB296,712162,"AN ACT relating to elections."
HB297,712386,"AN ACT relating to interlocal cooperation agreements."
HB298,712388,"AN ACT authorizing bonds for a postsecondary education capital project, making an appropriation therefor, and declaring an emergency."
HB299,712231,"AN ACT relating to taxation."
HB300,712347,"AN ACT proposing an amendment to Section 226 of the Constitution of Kentucky relating to casino gaming."
HB301,712167,"AN ACT relating to child abuse and neglect prevention, recognition, and reporting training for school personnel."
HB302,712011,"AN ACT relating to the certification of roofers and making an appropriation therefor."
HB303,714022,"AN ACT relating to higher education funding."
HB304,714036,"AN ACT relating to persistent felony offender sentencing."
HB305,714008,"AN ACT relating to crimes and punishments."
HB306,714043,"AN ACT relating to public pension plan reporting."
HB307,714041,"AN ACT relating to sales and use tax."
HB308,714029,"AN ACT relating to public employee incentive pay programs and making an appropriation therefor."
HB309,713998,"AN ACT relating to the recycling of motor vehicles."
HB310,714052,"AN ACT relating to day reporting centers in the adult criminal justice system."
HB311,714018,"AN ACT relating to dogs."
HB312,714033,"AN ACT relating to stray equines and cattle."
HB313,714057,"AN ACT relating to student assessment."
HB314,714045,"AN ACT repealing the certified volunteer firefighter identification program."
HB315,714025,"AN ACT relating to the protection of children in motor vehicles."
HB316,714047,"AN ACT relating to address protection and making an appropriation therefor."
HB317,714046,"AN ACT relating to auctioneers."
HB318,714034,"AN ACT relating to sales of property."
HB319,714070,"AN ACT relating to administrative regulations."
HB320,714056,"AN ACT relating to the Kentucky Driver Manual."
HB321,714051,"AN ACT relating to voter registration records."
HB322,714019,"AN ACT relating to court costs."
HB323,714002,"AN ACT relating to liens on real property."
HB324,714015,"AN ACT relating to the disconnection of utility services."
HB325,714064,"AN ACT relating to utility franchises."
HB326,714024,"AN ACT relating to the protection of Congressional Medal of Honor recipients."
HB327,714020,"AN ACT relating to the rental and occupancy of lots in manufactured home communities."
HB328,714059,"AN ACT relating to the tax credit for entities participating in the Metropolitan College."
HB329,714006,"AN ACT relating to pain management facilities."
HB330,714718,"AN ACT relating to military affairs."
HB331,714761,"AN ACT relating to the limited liability entity tax."
HB332,714892,"AN ACT relating to day reporting centers in the adult criminal justice system."
HB333,714869,"AN ACT relating to peace officers."
HB334,714896,"AN ACT relating to elections."
HB335,714749,"AN ACT relating to expungement."
HB336,714930,"AN ACT relating to forcible entry and detainer actions."
HB337,714923,"AN ACT relating to legal tender."
HB338,714831,"AN ACT relating to the property tax on unmined coal."
HB339,714943,"AN ACT relating to designation of the National Day of the Cowboy."
HB340,714956,"AN ACT relating to the expansion of the film tax credits."
HB341,714900,"AN ACT relating to school safety."
HB342,714828,"AN ACT relating to early fetal death certificates."
HB343,714859,"AN ACT relating to the motor vehicle usage tax."
HB344,714723,"AN ACT relating to local option sales and use taxes."
HB345,714757,"AN ACT relating to sales and use tax on float bed trays."
HB346,714815,"AN ACT relating to reorganization."
HB347,714715,"AN ACT relating to apprenticeships."
HB348,714745,"AN ACT relating to special purpose governmental entities."
HB349,714780,"AN ACT relating to energy efficiency credits."
HB350,714820,"AN ACT relating to booking photographs."
HB351,714800,"AN ACT relating to the Department of Fish and Wildlife Resources."
HB352,714805,"AN ACT relating to academic credit for military experience."
HB353,716410,"AN ACT relating to legislative recommendations from the Judicial Form Retirement System."
HB354,716488,"AN ACT relating to assault in the third degree."
HB355,716418,"AN ACT relating to penalties for traffic offenses."
HB356,716542,"AN ACT relating to sales and use tax incentives."
HB357,716589,"AN ACT authorizing the payment of certain claims against the state which have been duly audited and approved according to law, and have not been paid because of the lapsing or insufficiency of former appropriations against which the claims were chargeable, or the lack of an appropriate procurement document in place, making an appropriation therefor, and declaring an emergency."
HB358,716422,"AN ACT relating to military affairs and declaring an emergency."
HB359,716457,"AN ACT relating to procurement."
HB360,716645,"AN ACT relating to state construction."
HB361,716561,"AN ACT relating to the administration of tax laws and declaring an emergency."
HB362,716515,"AN ACT relating to the amendment of recorded mortgages by affidavit."
HB363,716625,"AN ACT relating to accountancy."
HB364,716569,"AN ACT relating to an income tax checkoff for the Honorable Order of Kentucky Colonels."
HB365,716426,"AN ACT relating to the operation of a motor vehicle by persons under the age of 18."
HB366,716615,"AN ACT relating to firearms marketed to children."
HB367,716633,"AN ACT relating to firearms."
HB368,716503,"AN ACT relating to the Uniform Residential Landlord and Tenant Act."
HB369,716496,"AN ACT relating to expungement."
HB370,716558,"AN ACT relating to traffic regulations."
HB371,716468,"AN ACT relating to radon certification."
HB372,716604,"AN ACT relating to protection of the uses of property."
HB373,716641,"AN ACT relating to elections."
HB374,716430,"AN ACT relating to taxation."
HB375,716573,"AN ACT relating to financial literacy and making an appropriation therefor."
HB376,716453,"AN ACT relating to nonteaching time for teachers."
HB377,716465,"AN ACT relating to medical service providers."
HB378,719270,"AN ACT relating to motor vehicle usage tax."
HB379,716585,"AN ACT relating to civil rights."
HB380,716414,"AN ACT relating to school employees."
HB381,716511,"AN ACT relating to service animals."
HB382,719256,"AN ACT relating to violent offenders."
HB383,719210,"AN ACT relating to communication of mammographic breast density information to patients."
HB384,716476,"AN ACT relating to tax credits to promote quality education in Kentucky."
HB385,716619,"AN ACT relating to boat dock and marina safety."
HB386,716507,"AN ACT relating to oil and gas production and reclamation."
HB387,716554,"AN ACT relating to the Endow Kentucky tax credit."
HB388,716596,"AN ACT relating to driving under the influence of controlled substances."
HB389,716434,"AN ACT relating to the deduction of home mortgage interest."
HB390,716484,"AN ACT relating to disabled parking placards."
HB391,716492,"AN ACT relating to the taxation of dental prosthesis."
HB392,716565,"AN ACT relating to primaries."
HB393,716461,"AN ACT establishing the Pain Capable Unborn Child Protection Act."
HB394,719246,"AN ACT relating to disabled parking placards."
HB395,719287,"AN ACT relating to reorganization."
HB396,719274,"AN ACT relating to agriculture."
HB397,719314,"AN ACT relating to reorganization."
HB398,719228,"AN ACT relating to medical review panels."
HB399,719253,"AN ACT relating to taxation."
HB400,719317,"AN ACT relating to retirement benefits for legislators."
HB401,719291,"AN ACT relating to peace officers."
HB402,719298,"AN ACT relating to reorganization."
HB403,719312,"AN ACT relating to agriculture."
HB404,719305,"AN ACT relating to concealed deadly weapon fees."
HB405,719238,"AN ACT relating to tenancies in real property."
HB406,719226,"AN ACT relating to unemployment insurance for military spouses."
HB407,719319,"AN ACT relating to reorganization."
HB408,719289,"AN ACT relating to reorganization."
HB409,719207,"AN ACT relating to reorganization of the Kentucky Horse Racing Commission."
HB410,719303,"AN ACT relating to distribution of excise taxes on pari-mutuel wagering."
HB411,719249,"AN ACT relating to service in the Armed Forces."
HB412,719241,"AN ACT relating to reorganization."
HB413,719272,"AN ACT relating to reorganization."
HB414,719198,"AN ACT relating to books for preschool children and making an appropriation therefor."
HB415,719235,"AN ACT relating to reorganization."
HB416,719267,"AN ACT relating to energy efficiency."
HB417,719260,"AN ACT relating to the hazardous waste management fund."
HB418,719282,"AN ACT relating to 911 emergency services and making an appropriation therefor."
HB419,719296,"AN ACT relating to an income tax refund check-off for the rape crisis centers in Kentucky and making an appropriation therefor."
HB420,721733,"AN ACT relating to concealed deadly weapon training."
HB421,721710,"AN ACT relating to concealed deadly weapon training."
HB422,721851,"AN ACT relating to public protection."
HB423,721726,"AN ACT relating to small farm wineries."
HB424,721843,"AN ACT relating to public records."
HB425,721847,"AN ACT relating to transportation."
HB426,721730,"AN ACT relating to area development districts."
HB427,721839,"AN ACT relating to internet crimes against children and making an appropriation."
HB428,721702,"AN ACT relating to corrections."
HB429,721718,"AN ACT relating to the Kentucky Child Care Advisory Council."
HB430,721749,"AN ACT relating to public protection."
HB431,721737,"AN ACT relating to the protection of adults and making an appropriation therefor."
HB432,721695,"AN ACT relating to shelter and advocacy center funding and making an appropriation therefor."
HB433,721757,"AN ACT relating to traffic fines."
HB434,721766,"AN ACT relating to surcharges on insurance policies."
HB435,721683,"AN ACT relating to the Kentucky Community and Technical College System and declaring an emergency."
HB436,721706,"AN ACT relating to nonjudicial foreclosure."
HB437,724351,"AN ACT relating to open records."
HB438,724282,"AN ACT relating to the taxation of electronic cigarettes."
HB439,724259,"AN ACT relating to strangulation."
HB440,724376,"AN ACT relating to business entities."
HB441,724295,"AN ACT relating to adoption."
HB442,724380,"AN ACT proposing to amend Sections 99, 124, and 144 of the Constitution of Kentucky relating to a Judge of the County Court."
HB443,724263,"AN ACT relating to public-private partnerships and declaring an emergency."
HB444,724256,"AN ACT relating to retirement benefit calculations."
HB445,724299,"AN ACT relating to workforce investment boards."
HB446,724286,"AN ACT relating to licensing."
HB447,724384,"AN ACT relating to shock probation."
HB448,725872,"AN ACT relating to mining education and training requirements."
HB449,725761,"AN ACT relating to low-performing schools."
HB450,725962,"AN ACT relating to military affairs."
HB451,725996,"AN ACT relating to veterans' affairs."
HB452,725988,"AN ACT relating to the apparently wholesome food tax credit."
HB453,725829,"AN ACT relating to economic development incentives for restaurants and hotels."
HB454,725947,"AN ACT relating to sales and use tax."
HB455,725785,"AN ACT relating to reorganization."
HB456,725891,"AN ACT relating to the Board of Pharmacy."
HB457,725780,"AN ACT relating to licensed activities."
HB458,725792,"AN ACT designating London, Kentucky as the cycling capital of Kentucky."
HB459,725863,"AN ACT relating to farm animals."
HB460,725972,"AN ACT relating to persons with developmental or intellectual disabilities."
HB461,733977,"AN ACT relating to transportation financing."
HB462,725978,"AN ACT relating to radon testing in child-care centers."
HB463,725820,"AN ACT relating to campaign contribution reporting."
HB464,725927,"AN ACT relating to filing by candidates."
HB465,725844,"AN ACT relating to insurance contracting standards for eye health care."
HB466,725755,"AN ACT relating to local property tax exemptions for data centers."
HB467,725924,"AN ACT relating to the placement of illegal gambling devices in business establishments and declaring an emergency."
HB468,725817,"AN ACT relating to the military."
HB469,725936,"AN ACT creating a Kentucky Citizens' Commission on Judicial and Legislative Compensation."
HB470,725765,"AN ACT relating to nonjudicial foreclosures."
HB471,725741,"AN ACT relating to codes of ethics."
HB472,725993,"AN ACT relating to sustainability in state shipping."
HB473,733888,"AN ACT relating to military-connected students."
HB474,733769,"AN ACT relating to motor carriers and declaring an emergency."
HB475,733761,"AN ACT relating to workforce investment boards."
HB476,733913,"AN ACT relating to e-cigarettes."
HB477,734027,"AN ACT relating to welders."
HB478,734005,"AN ACT relating to wages and declaring an emergency."
HB479,734048,"AN ACT relating to labor."
HB480,733988,"AN ACT relating to powersport vehicles."
HB481,733910,"AN ACT relating to Kentucky Retirement System benefits payable to alternate payees."
HB482,733830,"AN ACT relating to reorganization."
HB483,733825,"AN ACT relating to pawnbrokers."
HB484,733969,"AN ACT relating to the new markets tax credit."
HB485,734045,"AN ACT creating the Department for Oversight and Compliance and making an appropriation therefor."
HB486,733779,"AN ACT relating to public protection."
HB487,733828,"AN ACT relating to the use of credit information for the purpose of increasing the premium for an automobile insurance policy."
HB488,733755,"AN ACT relating to volunteer service with an agency participating in Kentucky Retirement Systems."
HB489,734024,"AN ACT relating to sentencing by juries."
HB490,733856,"AN ACT relating to lands of the United States Department of the Interior."
HB491,734037,"AN ACT relating to the consideration of the fair market value of property when determining Medicaid eligibility."
HB492,733891,"AN ACT relating to library taxing districts."
HB493,733996,"AN ACT relating to the Legislators' Retirement Plan."
HB494,733839,"AN ACT relating to the disclosure of public retirement information."
