bill_number,bill_id,title
LB40,214536,"Change a sales tax exemption for health clinics"
LB41,214537,"Change fee, permit and stamp issuance, and possession of game provisions under the Game Law"
LB42,214538,"Update references to the 2009 Uniform Plumbing Code"
LB43,214539,"Change provisions relating to trust deeds"
LB44,214540,"Change provisions relating to power of sale conferred upon a trustee"
LB45,214541,"Change the Engineers and Architects Regulation Act"
LB46,214542,"Define the term ""barber pole"" for purposes of the Barber Act"
LB47,214543,"Include certain third parties as railroad carriers"
LB48,214544,"Adopt the Illegal Immigration Enforcement Act"
LB49,214545,"Provide certain requirements relating to filing of nonconsensual liens"
LB50,214546,"Adopt the Elementary and Secondary Educational Opportunity Act and provide for income tax credits"
LB51,214547,"Require health clinics to have patient transfer agreements"
LB52,214548,"Change motorcycle helmet provisions and require eye protection"
LB53,214549,"Change free transportation provisions relating to learning community students"
LB54,214550,"Change provisions relating to the Community Development Law"
LB55,214551,"Update references to the International Energy Conservation Code"
LB56,214552,"Amend the State Electrical Act and update references to the National Electrical Code"
LB57,214553,"Change the Local Option Municipal Economic Development Act"
LB58,214554,"Provide for a study of dual-enrollment courses and career academies"
LB59,214555,"Change property tax authority of and aid to community colleges"
LB60,214556,"Change provisions relating to compliance checks for sales of alcoholic liquor"
LB61,214557,"Change provisions and penalties relating to unlawful intrusion"
LB62,214558,"Change provisions regarding county officers and prohibit elimination or undue hindrance of a county officer by a county board"
LB63,214559,"Ratify the Interstate Compact on Educational Opportunity for Military Children"
LB64,214560,"Change provisions relating to wildlife in captivity"
LB65,214561,"Change provisions relating to C-BED projects sales tax exemptions"
LB66,214562,"Change provisions relating to DNA collection"
LB66A,359895,"Appropriation Bill"
LB67,214563,"Clarify required use and enforcement provisions regarding seat belts and other occupant protection systems"
LB68,214564,"Permit certified nurse midwives to have clinical privileges"
LB69,290627,"Change provisions relating to use of comparable sales for tax valuation"
LB70,214565,"Change the Surplus Lines Insurance Act"
LB71,214566,"Change the definition of trustee under the Burial Pre-Need Sale Act"
LB72,214567,"Change insurance provisions"
LB73,214568,"Change the Comprehensive Health Insurance Pool Act"
LB74,214569,"Change provisions relating to banks and banking"
LB75,214570,"Change provisions relating to loan brokers, mortgage loan originators, and residential mortgage licensing"
LB76,214571,"Adopt updated federal laws for securities, commodities, and consumer rental purchase agreements"
LB77,214572,"Change debt cancellation contract and debt suspension contract provisions"
LB78,214573,"Define a term in the Public Funds Deposit Security Act"
LB79,214574,"Provide grants for court appointed special advocate programs"
LB80,214575,"Change Nebraska Juvenile Code provisions relating to juvenile care plans"
LB81,214576,"Change city and village powers relating to occupation taxes and motor vehicle registration"
LB82,214577,"Change revenue and taxation provisions to redefine contractor or repairperson and gross receipts to exclude sod as prescribed"
LB83,214578,"Rename and repurpose the Local Civic, Cultural, and Convention Center Financing Act"
LB84,214579,"Adopt the Build Nebraska Act and provide for distribution of sales and use tax revenue for road construction"
LB85,214580,"Adopt the Nebraska Uniform Adult Guardianship and Protective Proceedings Jurisdiction Act"
LB86,214581,"Eliminate the legislative reference library"
LB87,214582,"Change provisions relating to mowing weeds in ditches"
LB88,214583,"Provide signage requirements and duties for the Nebraska State Patrol regarding concealed handguns"
LB89,214584,"Change qualifications of the Superintendent of Law Enforcement and Public Safety"
LB90,214585,"Change provisions relating to secured transactions under Article 9 of the Uniform Commercial Code"
LB90A,310197,"Appropriation Bill"
LB91,214586,"Increase the minimum horsepower of a tractor that is required to be tested"
LB92,214587,"Change caseload provisions for public child welfare service caseworkers"
LB93,214588,"State legislative intent with respect to administrators' salaries within the Division of Children and Family Services of the Department of Health and Human Services"
LB94,214589,"Allow petitioners for adoption of a state ward to read the child's case file"
LB95,214590,"Require accreditation by lead agencies and a moratorium on agencies contracting with the Department of Health and Human Services and change requirements for child-caring agencies"
LB96,214591,"Change state aid to counties"
LB97,214592,"Require Secretary of State to provide uniform guidelines for election workers"
LB98,214593,"Provide powers relating to federal-aid transportation funds"
LB99,214594,"Adopt the Nebraska Film Advantage Act"
LB100,214595,"Change provisions relating to the criminal responsibility of intoxicated persons and the insanity defense"
LB101,214596,"Eliminate daylight savings time"
LB102,214597,"Change provisions relating to vehicle loads"
LB103,214598,"Change instream appropriation provisions"
LB104,214599,"Change certain vehicle weight provisions"
LB105,214600,"Change restrictions on operation of motorboats and personal watercraft"
LB106,214601,"Authorize the use of county sales and use taxes for public safety services as prescribed"
LB107,214602,"Change Grain Sorghum Development, Utilization, and Marketing Board provisions"
LB108,214603,"Change provisions relating to division fences"
LB109,214604,"Eliminate certain registrations under the Agricultural Liming Materials Act"
LB110,214605,"Eliminate soil conditioner registration under the Nebraska Commercial Fertilizer and Soil Conditioner Act"
LB111,214606,"Change membership on mental health boards"
LB112,214607,"Provide exemptions from motor carrier regulations for certain transportation service providers"
LB113,214608,"Prohibit job discrimination based upon credit history"
LB114,214609,"Provide a standard and labeling restrictions for honey"
LB115,214610,"Change limitation of action provisions under the Political Subdivisions Tort Claims Act"
LB116,214611,"Provide for use of Veterans' Aid Income Fund for the state veteran cemetery system"
LB117,214612,"Change publication requirements for constitutional amendments and initiative and referendum measures"
LB118,214613,"Eliminate provisions relating to state aid to natural resources districts"
LB119,214614,"Change provisions relating to state aid to incorporated municipalities"
LB120,214615,"Designate use of certain funds to administer the Risk Management Program"
LB121,214616,"Eliminate provisions relating to the State Fire Marshal from the Volunteer Emergency Responders Recruitment and Retention Act"
LB122,214617,"Rename an educational telecommunications building"
LB123,214618,"Provide for disciplinary actions and policies relating to cyber-bullying"
LB124,214619,"Provide for cultural history information in adoption records"
LB125,214620,"Create the Children's Health Advisory Committee"
LB126,214621,"Adopt the Children's Health and Responsible Corporate Marketing Act that regulates advertising and marketing to children in restaurants, food establishments, and convenience stores, and provides duties for the Department of Agriculture"
LB127,214622,"Change input into determinations and management plans for regulation of water"
LB128,214623,"Change DNA collection provisions"
LB129,214624,"Eliminate the statute of limitation for certain felonies"
LB130,214625,"Provide for adjustment of formula need in calculation of state aid to schools"
LB131,214626,"Change provisions relating to the Cash Reserve Fund"
LB132,214627,"Adopt the Abortion Mandate Opt-Out Act so no abortion coverage is provided by a qualified health plan offered through a health insurance exchange created pursuant to federal law"
LB133,214628,"Require inclusion of sentencing costs in presentence reports"
LB134,214629,"Update references to the Internal Revenue Code"
LB135,214630,"Change remittance requirements for motor vehicle and boat certificate of title fees"
LB136,225553,"Change number of years between appearances before Board of Pardons"
LB137,225554,"Change provisions relating to postconviction relief"
LB138,225555,"Change residency requirements under the Concealed Handgun Permit Act"
LB139,225556,"Change surplus property sale provisions of the County Purchasing Act"
LB140,225557,"Change provisions relating to criminal background checks required for health and human services transportation services"
LB141,225558,"Provide for public records that may be withheld"
LB142,225559,"Change a contribution limitation under the Campaign Finance Limitation Act"
LB143,225560,"Require public education institutions to file certain contracts of employment with the Nebraska Accountability and Disclosure Commission"
LB144,225561,"Require mobile home parks to have shelter and evacuation plans"
LB145,225562,"Provide for school transportation safety committees"
LB146,225563,"Authorize cities and villages to regulate planned unit developments"
LB147,225564,"Change family law provisions relating to court orders, forum, child support, and visitation"
LB148,225565,"Exclude lobbying expenses from the definition of general fund operating expenditures for state aid to education purposes"
LB149,225566,"Adopt the Blind Persons Literacy Rights and Education Act"
LB150,225567,"Require Internet notice of public meetings by state entities"
LB151,225568,"Provide, change, and eliminate powers and duties of the Nebraska Workers' Compensation Court"
LB152,225569,"Provide for a trauma fee schedule for workers' compensation claim reimbursement"
LB153,225570,"Change reimbursement for medical services under the Nebraska Workers' Compensation Act"
LB154,225571,"Change procedures for filling vacancies on natural resources districts boards"
LB155,225572,"Change sealed bid requirements relating to electric generating facility contracts"
LB156,225573,"Change air pollution emission fee provisions"
LB157,225574,"Change guardianship and conservatorship provisions and adopt the Nebraska Uniform Adult Guardianship and Protective Proceedings Jurisdiction Act"
LB157A,241207,"Appropriation Bill"
LB158,225575,"Change driver's license examination and issuance provisions"
LB159,225576,"Authorize bond powers for cities, villages, and counties for nonprofit enterprises"
LB160,225577,"Eliminate a duty of the county assessor relating to information on trusts that own agricultural land"
LB161,225578,"Change provisions relating to recounting votes"
LB162,225579,"Change provisions relating to abstracts of property assessment rolls"
LB163,225580,"Change provisions relating to parking permits and license plates for handicapped or disabled persons and authorize a state electronic application system"
LB163A,251102,"Appropriation Bill"
LB164,225581,"Provide notification requirements before moving buildings or other large objects on a county or township road"
LB165,225582,"Change municipal occupation tax provisions relating to telecommunications companies"
LB166,225583,"Change the Developmental Disabilities Services Act to authorize a private preemployment screening service to conduct criminal background checks as prescribed"
LB167,225584,"Change the Relocation Assistance Act"
LB168,225585,"Provide for voter registration on the Secretary of State's website"
LB169,225586,"Authorize provisional ballots for registered voters changing residence within Nebraska"
LB170,225587,"Change motorcycle safety education provisions"
LB171,225588,"Provide for the establishment of fees paid to the Secretary of State"
LB172,225589,"Create the Commission on Indian and Multicultural Affairs and eliminate the Commission on Latino-Americans and the Commission on Indian Affairs"
LB173,225590,"Prohibit natural resources district board members from running for or holding more than one office"
LB174,225591,"Change provisions relating to certain contributions designated on income tax forms"
LB175,225592,"Provide for transfers from the Campaign Finance Limitation Cash Fund"
LB176,225593,"Authorize the Nebraska Accountability and Disclosure Commission to order violators to pay hearing costs"
LB177,225594,"Change foster care provisions"
LB178,225595,"Change commercial drivers' licenses provisions"
LB178A,263102,"Appropriation Bill"
LB179,225596,"Change pharmacy provisions"
LB180,225597,"Provide for gubernatorial appointment of the Board of Veterinary Medicine and Surgery"
LB181,225598,"Establish a surcharge under the Livestock Brand Act"
LB181A,285916,"Appropriation Bill"
LB182,225599,"Change provisions relating to the issuance of one license plate"
LB183,225600,"Change abandoned motorboat and trailer provisions"
LB184,225601,"Change interest rate provisions under the Nebraska Workers' Compensation Act"
LB185,225602,"Provide for one vehicle license plate"
LB186,225603,"Require nonpartisan ballots for county officers"
LB187,225604,"Change the number of required recall petition signatures"
LB188,225605,"Change requirements for recall petition signatures"
LB189,225606,"Adopt the Criminal Offender Employment Act"
LB190,225607,"Provide for district elections for board members of metropolitan utilities districts"
LB191,225608,"Change provisions relating to sentence reductions"
LB192,225609,"Require school districts to offer instruction in sexual health education"
LB193,225610,"Change cost provisions for proceedings before the Nebraska Liquor Control Commission"
LB194,225611,"Change salary and benefit provisions of members of the Nebraska Liquor Control Commission"
LB195,225612,"Change the number of members of the Legislature to fifty"
LB196,225613,"Change liability insurance and financial responsibility requirements for motor vehicles"
LB197,225614,"Allow breast-feeding as prescribed"
LB198,225615,"Change provisions relating to the purchase or lease of state-owned passenger cars"
LB199,225616,"Require adequate financial support for foster parents to support foster children"
LB200,225617,"Adopt the Nebraska Healthy Food Financing Initiative Act"
LB200A,318349,"Appropriation Bill"
LB201,225618,"Change probation fees"
LB202,225619,"Authorize petitions for recall and resentencing for certain minors sentenced to life imprisonment"
LB203,225620,"Change sentencing requirements with respect to certain minors"
LB204,225621,"Require blood-lead testing prior to school enrollment and parental notification regarding elevated blood-lead levels"
LB204A,312406,"Appropriation Bill"
LB205,225622,"Create the Next Generation Nebraska Commission within the Department of Economic Development"
LB206,225623,"Provide for disposition of abandoned camper units and cabin trailers"
LB207,225624,"Authorize the Game and Parks Commission to convey real property to Sherman County for park purposes"
LB208,225625,"Provide waiver and injunctive relief powers to the Nebraska Power Review Board"
LB209A,416305,"Appropriation Bill"
LB209,225626,"Provide for delayed deductions for refunds from municipal sales and use tax receipts and access to tax returns by certified municipal employees"
LB210,225627,"Change revenue and taxation provisions"
LB210A,291694,"Appropriation Bill"
LB211,225628,"Change sales and use tax provisions"
LB212,225629,"Adopt revisions of federal motor vehicle laws and regulations and change provisions relating to towing and certificates of title"
LB213,225630,"Appropriate funds to the Department of Economic Development for the Heritage Nebraska Main Street Program"
LB214,225631,"Require nonpartisan election of county and city officials"
LB215,225632,"Change state identification card and motor vehicle operator's license provisions"
LB216A,327682,"Appropriation Bill"
LB216,225633,"Provide for special interest motor vehicle plates"
LB217,225634,"Change the Telecommunication Relay System Act"
LB218,225635,"Change provisions relating to personnel exempt from the State Personnel System"
LB219,225636,"Adopt the Health Care Freedom Act"
LB220,225637,"Change appeal procedures of the Public Service Commission"
LB221,225638,"Provide for drug screening of public assistance applicants and recipients"
LB222,225639,"Change scope of practice considerations under the Nebraska Regulation of Health Professions Act"
LB223,225640,"Require insurance coverage for cochlear implants"
LB224,225641,"Change provisions relating to recall of certain political subdivision officials"
LB225,225642,"Change provisions relating to issuance of credentials under the Uniform Credentialing Act"
LB226,225643,"Create the offense of assault with a bodily fluid against a public safety officer"
LB227,225644,"Require the State Energy Office to perform a state energy assessment"
LB228,225645,"Provide for energy audits under the Deferred Building Renewal Act"
LB229,225646,"Change and eliminate provisions relating to the Water Resources Cash Fund and the Nebraska Environmental Trust Fund and provide an additional consideration for grants from the Nebraska Environmental Trust Fund"
LB229A,307684,"Appropriation Bill"
LB230,225647,"Change access to public records"
LB231,225648,"Change provisions relating to issuing a bad check"
LB232,225649,"Change use of force provisions to include protection of an unborn child as prescribed"
LB233,225650,"Decrease the number of members of the Legislature to forty-five"
LB234,225651,"Change provisions relating to county office and service facilities of the Department of Health and Human Services"
LB235,225652,"Change provisions relating to state aid to schools"
LB236,225653,"Change provisions relating to state aid to schools"
LB237,225654,"Provide for creation of a prescription drug monitoring program"
LB238,225655,"Eliminate workers' compensation three-judge review and change certain procedural provisions"
LB239,225656,"Require presentation of government-issued photographic identification to vote in elections"
LB240,225657,"Create the Nebraska Insurance Choices Exchange Task Force"
LB241,225658,"Redefine parts vehicle and require a bill of sale for transfer of a parts vehicle"
LB242,225659,"Change provisions relating to assault, assault on an officer, and offenses by a confined person"
LB243,225660,"Change membership on the Republican River Basin Water Sustainability Task Force"
LB244,225661,"Allow certain signs along scenic byways as prescribed"
LB245,225662,"Provide for release of employee medical records as prescribed under the Nebraska Workers' Compensation Act"
LB246,225663,"Provide Nebraska State Patrol retirement benefits to a spouse who remarries"
LB247,225664,"Adopt the Classrooms First Act"
LB248,225665,"Change provisions relating to burning permits and range-management burning"
LB249,225666,"Provide for waiver of restrictions on alcohol sales near postsecondary campuses"
LB250,225667,"Exempt limousine service from Public Service Commission regulation"
LB251,225668,"Change court fees"
LB252,225669,"Change powers and duties and provide a sales tax exemption relating to Wyuka Cemetery"
LB253,225670,"Eliminate provisions relating to a tax credit for wind energy generating facilities"
LB254,225671,"Provide and change requirements for instruments recorded by the register of deeds"
LB255,225672,"Eliminate investigation and regulation duties of the Public Service Commission relating to railroads"
LB256,225673,"Change State Racing Commission members' terms and permit horseracing licensees to contract to conduct live horseracing for other licensees"
LB257,225674,"Change filing requirements for telecommunications companies"
LB258,225675,"Provide that entry onto land by land surveyor is not criminal trespass"
LB259,225676,"Change provisions relating to railroads"
LB260,225677,"Adopt the Concussion Awareness Act"
LB261,225678,"Provide a direct seller exemption to the Employment Security Law"
LB262,225679,"Eliminate certain labor provisions regarding health and safety"
LB263,225680,"Eliminate the Nebraska Worker Training Board"
LB264,225681,"Provide requirements for acquisition of certain real property by the state"
LB265,225682,"Change Department of Health and Human Services petty cash fund provisions"
LB266,225683,"Change the Open Meetings Act relating to closed sessions"
LB267,225684,"Require application for a waiver to limit the types of beverages which may be purchased with Supplemental Nutrition Assistance Program benefits"
LB268,225685,"Require return to the payee of insufficient funds checks"
LB269,225686,"Change provisions relating to delayed deposit services"
LB270,225687,"Eliminate duties and positions in the Public Counsel's office"
LB271,225688,"Eliminate the office of Legislative Research"
LB272,225689,"Provide for confidentiality and limited access to first-injury reports under the Nebraska Workers' Compensation Act"
LB273,225690,"Change the Tax Equity and Educational Opportunities Support Act to provide for converted contracts and converted contract option students"
LB274,225691,"Change provisions relating to the return of dispensed drugs and devices"
LB275,225692,"Change provisions relating to the offense of escape"
LB276,225693,"Change a penalty from death to life imprisonment without possibility of parole and change other penalties as prescribed"
LB277,225694,"Change the Nebraska Visitors Development Act to provide for the advice of a visitors committee to a county board"
LB278,225695,"Authorize payment to county officers and employees by electronic funds transfer"
LB279,225696,"Change provisions regarding an interest in licensed wholesalers under the Nebraska Liquor Control Act"
LB280,225697,"Adopt the Discretionary Clause Prohibition Act and create an unfair insurance trade practice"
LB281,225698,"Allow consumption of alcohol in chartered limousines and buses"
LB282,225699,"Appropriate funds to the Designated Collection Fund for use by the Commission on Indian Affairs"
LB283,225700,"Change provisions relating to property tax levy limits and provide school boards with tax levy and bond authority relating to energy efficiency projects"
LB284,225701,"Change provisions relating to unlawful picketing of a funeral"
LB285,225702,"Change provisions relating to veterans homes and veterans aid"
LB286,225703,"Change provisions relating to a direct sales shipping license fee under the Nebraska Liquor Control Act"
LB287,225704,"Change provisions relating to summer school and early childhood summer sessions"
LB288,225705,"Adopt the Small Business Regulatory Flexibility Act"
LB289A,297224,"Appropriation Bill"
LB289,225706,"Authorize operation of low-speed vehicles on certain public roads, provide registration fees for vehicles using alternative fuels, and eliminate alternative fuel permits and fees"
LB290,225707,"Change health care information required to be given to a patient upon request"
LB291,225708,"Change periodic payment modification provisions under the Nebraska Workers' Compensation Act"
LB292,225709,"Eliminate per diems for members of the Nebraska Accountability and Disclosure Commission"
LB293,225710,"Change provisions relating to reclaiming of property from a pawnbroker or junk dealer"
LB294,225711,"Prohibit alcohol sales during certain hours to persons who are twenty-one years old"
LB295,225712,"Provide a complaint procedure with the Public Service Commission regarding towing and storage fees"
LB296,225713,"Eliminate oath requirements for filing of a criminal complaint and for verifying information"
LB297,225714,"Change the Local, Civic, Cultural, and Convention Center Act"
LB298,225715,"Change provisions relating to self-protection"
LB299,225716,"Change horseracing provisions to authorize contracts for live race meetings and change licensing requirements"
LB300,225717,"Change provisions relating to the Community Trust"
LB301,225718,"Change provisions for sealing records under the Nebraska Juvenile Code"
LB302,225719,"Provide for a restructuring plan for the court system"
LB303,225720,"Eliminate restriction on investment in certain corporations doing business in Northern Ireland"
LB304,225721,"Provide for treatment of sexually transmitted diseases as prescribed"
LB305A,317876,"Appropriation Bill"
LB305,225722,"Change permitted uses of the Commercial Feed Administration Cash Fund and require the Director of Agriculture to report regarding implementation of a state meat and poultry inspection program"
LB306,225723,"Require certain entities to provide care and shelter to equine animals"
LB307,225724,"Require continued DROP contributions under the Nebraska State Patrol Retirement Act"
LB308,225725,"Provide terms of office for certain municipal officers"
LB309,225726,"Provide for reapportionment of special assessments made by a city of the first class, city of the second class, or village as prescribed"
LB310,225727,"Change provisions relating to protection orders"
LB311,225728,"Change penalties of out-of-state licensees under the Nebraska Liquor Control Act"
LB312,225729,"Adopt the Brain Injury Act to provide ongoing support for veterans with brain injury"
LB313,225730,"Adopt the Tobacco-Free Schools Act and change school accreditation provisions"
LB314,225731,"Provide an exception for wine retailers relating to certain sales practices"
LB315,225732,"Permit organization as a corporation or professional corporation by a designated broker under the Nebraska Real Estate License Act"
LB316,225733,"Change provisions relating to the practice of optometry"
LB317,225734,"Adopt the Nebraska Revised Uniform Unincorporated Nonprofit Association Act"
LB318,225735,"Redefine qualified claimant for homestead exemption purposes"
LB319,225736,"Change reimbursement for homestead exemptions"
LB320,225737,"Change homestead exemption income limitations"
LB321,225738,"Change calculations relating to homestead exemptions"
LB322,225739,"Provide requirements for prescription drug insurance"
LB323,225740,"Change the Nebraska Advantage Act"
LB324,225741,"Require fetal alcohol determination prior to adoption of a state ward"
LB325,225742,"Appropriate funds for behavioral health care in Region 6 as prescribed"
LB326,225743,"Eliminate committees on intergovernmental cooperation"
LB327,225744,"Change motor vehicle fees and distribution of the proceeds"
LB328,225745,"Provide for amendment of hydropower appropriations as prescribed"
LB329,225746,"Update the International Energy Conservation Code and change Nebraska Energy Code provisions"
LB330,225747,"Change requirements for dental hygienists in public health-related settings"
LB331,225748,"Change provisions relating to an educational telecommunications network"
LB332,225749,"Change compensation provisions for the Board of Educational Lands and Funds"
LB333,225750,"Change allocation provisions relating to the Education Innovation Fund"
LB334,225751,"Change and eliminate certain postsecondary education positions and programs"
LB335,225752,"Provide for the waiver of municipal bidding procedures"
LB336,225753,"Authorize outside employment for Nebraska Liquor Control Commission employees"
LB337,225754,"Change timeframes for audits by the Auditor of Public Accounts"
LB338,225755,"Provide preference requirements for state service and personal property contracts"
LB339,225756,"Change Nebraska Juvenile Code predisposition evaluation procedures"
LB340,225757,"Adopt the Hazardous Liquid Pipeline Notification Act"
LB341,225758,"Include benefits under the Nebraska Workers' Compensation Act as income for support payments"
LB342,225759,"Change election hours for drainage districts"
LB343,225760,"Change land surveyor registration requirements"
LB344,225761,"Provide for an interjurisdictional planning commission for counties containing a city of the metropolitan class"
LB345A,313384,"Appropriation Bill"
LB345,225762,"Adopt the Small Business Innovation Act"
LB346,225763,"Authorize contempt powers for Nebraska Workers' Compensation Court"
LB347,225764,"Authorize interest-bearing trust accounts under the Nebraska Real Estate License Act"
LB348,225765,"Change employer liability provisions under the Nebraska Workers' Compensation Act"
LB349,225766,"Change demand for trial by jury provisions"
LB350,225767,"Change medical lien and personal injury damage suit provisions"
LB351,225768,"Change court procedure relating to substitution of parties"
LB352,225769,"Provide airport hazard area dimensions under the Airport Zoning Act"
LB353,225770,"Change provisions relating to towing of vehicles and exemptions from size, weight, and load restrictions"
LB354,225771,"Change funding provisions for the Weight and Measures Act"
LB355,225772,"Provide for an agricultural trade representative and funding intent"
LB356,225773,"Authorize funding for administration of the Beginning Farmer Tax Credit Act"
LB357,225774,"Change and eliminate provisions relating to increases in local option sales tax"
LB358,225775,"Change provisions relating to sales taxation of net metering"
LB359,225776,"Change a renewable energy tax credit"
LB360,225777,"Change provisions governing tax credits for energy generation facilities and property taxation"
LB361,225778,"Set the salary of members of the Tax Equalization and Review Commission"
LB362,225779,"Provide tax incentives for renewable energy projects under the Nebraska Advantage Act"
LB363,225780,"Change provisions relating to the Tax Equalization and Review Commission and property taxes and provide a duty for the Secretary of State"
LB364,225781,"Change provisions relating to calculation of state aid to schools"
LB365,225782,"Change access provisions for voter information and voter registration registers"
LB366,225783,"Change provisions relating to the Nebraska Environmental Trust Board"
LB367,225784,"Change balloting and vacancy provisions for presidential electors"
LB368,225785,"Change nomination provisions for partisan offices"
LB369,225786,"Require state agencies to develop and implement energy conservation plans"
LB370,225787,"Change provisions relating to collection of delinquent real property taxes by sale of real property"
LB371,225788,"Provide for an unfair insurance trade practice relating to public officials"
LB372,225789,"Change provisions relating to postsecondary course and program offerings"
LB373,225790,"Provide for deficit appropriations"
LB374,225791,"Appropriate funds for state government expenses"
LB375,225792,"Appropriate funds for salaries of members of the Legislature"
LB376,225793,"Appropriate funds for salaries of constitutional officers"
LB377,225794,"Appropriate funds for capital construction"
LB378,225795,"Provide for fund transfers and change provisions relating to various funds"
LB379,225796,"Transfer funds from the Cash Reserve Fund"
LB380,225797,"Change and eliminate assessment and distribution of depreciation charges relating to state buildings"
LB381,225798,"Change provisions relating to educational service units, withdraw from the Compact for Education, and eliminate a student achievement coordinator"
LB382,225799,"Change deposit and contribution rates for certain retirement systems and calculation of state aid for schools"
LB382A,317509,"Appropriation Bill"
LB383,225800,"Eliminate state aid for municipalities, counties, and natural resources districts"
LB384,225801,"Change property tax provisions and membership, powers, and duties of the Tax Equalization and Review Commission"
LB384A,315966,"Appropriation Bill"
LB385,225802,"Change and terminate provisions of the Low-Income Home Energy Conservation Act"
LB386,225803,"Provide job training grants for interns"
LB387,225804,"Adopt the Business Innovation Act and eliminate economic development programs"
LB387A,299030,"Appropriation Bill"
LB388,225805,"Adopt the Site and Building Development Act and change provisions relating to the Affordable Housing Trust Fund"
LB388A,317543,"Appropriation Bill"
LB389,225806,"Adopt the Angel Investment Tax Credit Act"
LB389A,297753,"Appropriation Bill"
LB390,225807,"Change provisions relating to jails, community corrections, and the Community Trust"
LB390A,331433,"Appropriation Bill"
LB391,225808,"Prohibit activities relating to aquatic invasive species and create the Nebraska Invasive Species Council"
LB392,225809,"Provide powers and duties relating to aquatic invasive species"
LB393,225810,"Require state agencies to develop plans to use Nebraska biodiesel fuel"
LB394,225811,"Change Dry Bean Commission membership provisions"
LB395,225812,"Change voting provisions for members of the Nebraska Environmental Trust Board"
LB396,225813,"Change bond provisions relating to the deposit and investment of certain county funds"
LB397,225814,"Change and eliminate provisions of the Industrial Relations Act and the State Employees Collective Bargaining Act"
LB397A,331401,"Appropriation Bill"
LB398,225815,"Authorize election commissioners to administer oaths and affirmations and change provisions relating to notaries public"
LB399,225816,"Change the number of signatures needed for nomination petitions"
LB400,225817,"Change property tax levy authority for natural resources districts and exceptions from property tax levy limits"
LB401,225818,"Require assisted-living facilities to provide written information to applicants for admission"
LB402,225819,"Change penalties relating to third-degree assault on a social worker and provide for social worker safety training"
LB403,225820,"Change allocation of the Excellence in Teaching Cash Fund"
LB404,225821,"Change reporting provisions relating to the Department of Economic Development"
LB405,225822,"Authorize hearings by a single commissioner of the Tax Equalization and Review Commission"
LB406,225823,"Provide for reentry licenses under the Medicine and Surgery Practice Act"
LB407,225824,"Change employment provisions, notice requirements, and license restrictions under the Nebraska Liquor Control Act"
LB408,225825,"Change provisions relating to divorce"
LB409,225826,"Provide for the retention of insurance proceeds by a county or municipality to repair or demolish damaged property"
