bill_number,bill_id,title
HB730,219828,"Health insurance; coverage for early intervention services of autism."
HB734,219829,"Income tax, state; public school renovation tax credit."
HB743,227181,"Ballot security; prohibits person from reproducing or copying ballot that has been cast in election."
HB748,219830,"Parental rights; final orders for termination are appealed directly to Court of Appeals."
HB773,219831,"DUI laws of other states; allows analogous state laws to be used as prior DUI convictions."
HB777,219832,"Land use taxation; localities to adopt value assessment & taxation on four classifications of land."
HB778,219833,"Legislative Support Commission; publication of House and Senate voting records."
HB782,219834,"Surplus real property; DGS to inventory all real property owned and update at least annually."
HB784,219835,"Income tax, state; indexing rates, filing thresholds, personal exemptions, and standard deductions."
HB790,219836,"Defacement removal; localities to charge owners of occupied property actual cost."
HB795,219837,"Harvell Dam; exempts part of Appomattox River from fish passageway requirements."
HB808,219838,"State and local transportation planning; provides for coordination with DRPT."
HB822,219839,"Child support, etc.; single petition may be filed in juvenile & domestic relations district court."
HB840,219840,"License plates, special; issuance to members and former members of U.S. Navy."
HB845,219841,"Income tax, state and corporate; tax credit to taxpayers for easements to recreation authority."
HB860,219842,"Income tax, corporate; reduces rate from 6 percent to 5.75 percent."
HB864,219843,"Court-appointed counsel; requires detailed accounting for representation expenses for each charge."
HB867,219844,"Community services boards; removes provision allowing employment of certain persons."
HB876,219845,"Fences along Interstate highways; VDOT to adhere to local policies in installing."
HB881,219846,"Solar energy collection devices; no community association shall prohibit installation or use."
HB905,219847,"Automatic dialing-announcing devices; prohibits calling if subscriber is on Do Not Call Registry."
HB910,219848,"Income tax, state; increases deduction for organ donation."
HB925,219849,"VIEW; screening and assessment for use of illegal substances."
HB926,219850,"Students, nonpublic school; participation in public school interscholastic programs, fees."
HB958,219851,"Check cashers; customer identification required, penalty."
HB971,219852,"Northern Virginia Transportation Authority Sales and Use Tax Fund; established."
HB976,219853,"FOIA; party whom writ is served must be served a copy of petition prior to filing."
HB978,219854,"Statewide uniform grading policy; requires Board of Education to establish."
HB987,219855,"Stormwater regulation; amends current law."
HB995,219856,"Firearms; purchaser may present military identification card or concealed handgun permit."
HB998,219857,"Income tax, corporate; renewable energy products tax credit."
HB1009,219858,"Drug possession case; person placed on probation violating probation shall have no right of appeal."
HB1013,219859,"Virginia Infrastructure in Urban Development Areas Loan Fund; created."
HB1015,219860,"Telecommuting & alternative work schedules; Secretary of Administration shall measure effectiveness."
HB1019,219861,"Public Procurement Act; alternative dispute resolution."
HB1020,219862,"Loitering; locality may prohibit congregating around any public place for purposes of solicitation."
HB1024,219863,"Funeral services; designation of authorized persons to make arrangements."
HB1037,219864,"Clean Energy Manufacturing Incentive Grant Fund; created."
HB1041,219865,"Workforce Council; reduces membership, Executive Committee shall review & recommend grant proposals."
HB1050,219866,"Income tax, state; increases long-term care insurance tax credit."
HB1056,219867,"Animal control officers; clarifies duties and responsibilities."
HB1057,219868,"Qualifications of candidates; evaluate whether a person meets residency requirements."
HB1060,219869,"School boards; any locality in Planning District 8 may establish system of staggered elections."
HB1069,219870,"Adult abuse; mandatory reporting by person employed in emergency department of any hospital."
HB1094,219871,"Health insurance; mandated benefits for colorectal cancer screening."
HB1097,219872,"Health directors, local; Commissioner of Health may appoint non-physician qualified by experience."
HB1119,219873,"Charter schools, public; Board of Education may submit recommendation as to approvl of application."
HB1123,219874,"Second Chance Act; Secretary of Public Safety, et al. to study and make recommendations."
HB1143,219875,"Humane investigators; allows appointment thereof."
HB1144,219876,"Telecommuting; increases target for eligible state employee participation to 40 percent."
HB1156,219877,"Protective orders; minor may petition."
HB1163,219878,"Bottomlands rents and royalties; removes authority of Marine Resources Commission to charge rent."
HB1164,219879,"Schedule IV; adds carisoprodol to list."
HB1165,219880,"Schedule IV; adds tramadol to list."
HB1167,219881,"Schedule II, etc., controlled substances; prescriber to request information about patient."
HB1177,219882,"Southwest Regional Recreation Authority; board to establish ranger police division."
HB1205,227182,"College Building Authority; acquire credit enhancements to secure payment of bonds issued."
HB1207,219883,"Computer trespass; expands crime to include video and image capture hardware or software, penalty."
HB1229,219884,"Higher educational institutions; active duty military students may return without reapplying."
HB1236,219885,"Energy conservation; investor-owned electric utilities, etc., to provide information to customers."
HB1243,219886,"Driver's license applications; DMV to provide electronic means for certain contributions."
HB1259,219887,"Criminal records; shall contain last four digits of person's social security number."
HB1268,219888,"Recreational gill net license; established for owners of piers."
HB1274,219889,"Energy mandates; SCC and JLARC to prepare an assessment of economic impact on customers."
HB1275,219890,"Va. High-Speed Rail Commission; established, replaces Va-North Carolina High Speed Rail Compact."
HB1276,219891,"License plates, special; issuance to members and supporters of Friends of Blue Ridge Parkway, Inc."
HB1281,219892,"Appomattox State Scenic River; increases length of portion thereof designated as scenic river."
HB1312,219893,"License plates, special; issuance to supporters of James River Park System."
HB1313,219894,"Prince William County Metro Rail Improvement District; created."
HB1316,219895,"Residential community programs; DOC to give nonviolent prisoners opportunity to participate."
HB1319,219896,"Carbon dioxide emissions; defers USEPA enforcement of any standards or cap and trade provisions."
HB1323,219897,"Tolls; provided at Monitor Merrimac Memorial Bridge-Tunnel & Hampton Roads Bridge-Tunnel."
HB1326,219898,"Workers' compensation; medical services."
HB1340,219899,"Sewage sludge; localities located in karst region to prohibit application in their boundaries."
HB1341,219900,"Income tax; credit for electric energy facility producing electricity from livestock waste nutrient."
HB1342,219901,"Renewable energy portfolio standard; electric generation facilities fueled by poultry litter, etc."
HB1343,219902,"Ephedrine and pseudoephedrine; Board of Pharmacy to establish program to implement tracking sales."
HB1357,219903,"Carbon dioxide; prohibits Air Polution Control Board and DEQ to restrict emission thereof."
HB1361,219904,"Computer & digital forensic services; exempt from regulation as a private security service business."
HB1367,219905,"Health insurance; coverage for treatment of autism spectrum disorder."
HB1370,227183,"License plates, special; issuance to members and former members of U.S. Navy and U.S. Air Force."
HB1373,219906,"Telephone service; telephone company to provide credit to subscribers affected by any outage."
HB1384,219907,"License tax credit; credit against state license tax liability on certain insurance companies."
HB1385,219908,"Cemetery Board; exemptions from licensure."
HB1397,219909,"Residential energy efficiency standards; exempts certain homes from federal cap & trade legislation."
HB1398,219910,"Carbon dioxide emissions; defers USEPA enforcement of any standards or cap and trade provisions."
HB1399,227184,"Virginia Fraud Against Taxpayers Act; waiver of sovereign immunity."
HB1400,219911,"Elections; qualified registered voter may vote in person from 14 to 3 days before election."
HB1401,219912,"Absentee voting; qualified voters may vote absentee for any reason, special provisions."
HB1402,219913,"Elections; qualified voters may vote absentee in person without providing an excuse or reason."
HB1403,219914,"Eluding police; vehicle driven shall be forfeited and sold by sheriff."
HB1404,219915,"Handheld personal communications devices; prohibits use thereof while operating motor vehicle, etc."
HB1405,219916,"Revocation of law license; petition for reinstatement of law license of members of General Assembly."
HB1406,219917,"Pretrial appeal by State attorney; ruling by juvenile & domestic relations district court, etc."
HB1407,227185,"Underage drinking and driving; punishable as Class 1 misdemeanor."
HB1408,227186,"License plates, special; issuance to those bearing national motto: ""In God We Trust."""
HB1409,219918,"Prayer at public events; governmental agency shall have no authority to regulate, etc."
HB1410,219919,"Income tax, corporate; small business reduced rate."
HB1411,227187,"Reckless handling of firearms; revocation of hunting license."
HB1412,219920,"Vehicles damaged by water; increases threshold for reporting water damage, etc."
HB1413,219921,"Motor fuels tax rate; converts rate of taxation from cents per gallon to a percentage rate."
HB1414,219922,"Campaign finance; contributions from entities, disclosure of controlling individuals."
HB1415,219923,"Campaign finance disclosure reports; reviews."
HB1416,219924,"Instructional spending; expenditures and reports."
HB1417,219925,"Abusive conduct or actions; penalty for engaging in or using."
HB1418,219926,"License plates, special; issuance to those bearing legend: DONT TREAD ON ME."
HB1419,219927,"Human papillomavirus vaccination; eliminates requirement of vaccination for female children."
HB1420,219928,"Immigration laws; State Police to enter into agreement with U.S. Immigration & Customs Enforcement."
HB1421,219929,"Immigration laws, federal; enforcement by State, political subdivisions, or localities."
HB1422,219930,"Homestead exemptions; adds one firearm, not to exceed $3,000 value, to list of exemptions."
HB1423,219931,"Marijuana, synthetic; penalties for possession, intent to sell, distribute, etc."
HB1424,219932,"Wireless telecommunications devices; extends prohibition on use in motor vehicles, etc."
HB1425,219933,"Taxes, local; collection."
HB1426,219934,"Taxicabs; markings and roof signs."
HB1427,219935,"Marijuana, synthetic; penalties for possession, intent to sell, distribute, etc."
HB1428,227188,"Abortion clinics; licensure and regulation."
HB1429,219936,"DUI Personal Responsibility Initiative Fund; created."
HB1430,219937,"Citizenship of arrestee; if accused is not committed to jail, arresting officer to ascertain."
HB1431,219938,"Recordation tax; reduces state tax on deeds of trust."
HB1432,219939,"HOV lanes; use by vehicle with clean special fuel license plates."
HB1433,219940,"School calendar; local school boards responsible for setting & determining opening of school year."
HB1434,219941,"Cannabinoids, synthetic; penalties for transport, possession, sale, or distribution, etc."
HB1435,219942,"American Sign Language; recognition for completed coursework."
HB1436,219943,"Automatic dialing-announcing devices; debt collections."
HB1437,219944,"BPOL tax; localities to decide to impose on business gross receipts or State taxable income."
HB1438,219945,"Goods; those produced or manufactured within State are not subject to federal law, regulation, etc."
HB1439,227189,"Cable television system, etc.; contracts with electric cooperative facilities for pole attachments."
HB1440,219946,"Unborn children; construing the word ""person"" under Virginia law to include."
HB1441,219947,"Motor vehicle title loans, payday loans, and open-end credit plans; caps interest rate."
HB1442,219948,"Hunting; practice of falconry, penalty."
HB1443,219949,"Marijuana; decriminalization of simple possession."
HB1444,219950,"Voluntary admission; eliminates option therefor to training center upon request of person, etc."
HB1445,219951,"Land preservation tax credit; limits maximum amount that any taxpayer may receive."
HB1446,219952,"General district court; extends concurrent jurisdiction."
HB1447,219953,"Income tax, state; research and development expenses tax credit."
HB1448,219954,"Juvenile court deferral and dismissal; cases ineligible for expungement of records."
HB1449,219955,"Methamphetamines; possession of certain substances with intent to manufacture, penalty."
HB1450,219956,"Pressurized gas dusters; prohibits person from selling, etc., in open displays or unlocked cases."
HB1451,219957,"Transient occupancy and food and beverage taxes; adds Madison County to those that may impose."
HB1452,219958,"Transient occupancy tax; adds Counties of Madison, etc., to list of localities that may impose."
HB1453,219959,"Hearings in Supreme Court of Virginia; complaints filed by Judicial Inquiry and Review Commission."
HB1454,219960,"License plates, special; repeals references to those with expired authorizations."
HB1455,219961,"Wiretap devices; supervision and control by sheriff or chief of police."
HB1456,219962,"Certificate of public need; authorization of certain amendment."
HB1457,219963,"Freedom of Information Act; violations and penalties."
HB1458,219964,"Retained asset accounts; disclosures to beneficiaries."
HB1459,219965,"Medical malpractice; increases cap on recovery in actions against health care providers."
HB1460,219966,"Public officials; any person who threatens to kill or injure is guilty of Class 1 misdemeanor."
HB1461,219967,"No trespassing signs; authority for posting on property."
HB1462,219968,"Criminal Injuries Compensation Fund; definition of crime."
HB1463,219969,"Drug charges; expungement of records."
HB1464,219970,"Behavioral Health and Developmental Services, Department of; disposition of unclaimed bodies."
HB1465,219971,"Higher educational institutions; policies prohibitting admission of illegal aliens."
HB1466,219972,"Surgical procedures; registered nurse shall perform circulator duties."
HB1467,219973,"Transient occupancy tax; adds Accomack County to those localities that may impose."
HB1468,219974,"Citizenship or legal presence required for public assistance; verification required."
HB1469,219975,"Reckless driving; failing to stop at a school bus."
HB1470,219976,"Real property tax; membership of boards of equalization."
HB1471,219977,"Homestead and other exemptions; exemption of real or personal property."
HB1472,219978,"License plates, special; fees for certain disabled veterans."
HB1473,219979,"Marijuana, synthetic; penalties for possession, intent to sell, distribute, etc."
HB1474,219980,"Erosion and sediment control; allows public service authorities to file specifications."
HB1475,219981,"Workers' compensation; presumption that certain injuries are work related."
HB1476,219982,"Sexual abuse; limitations period."
HB1477,219983,"Risk management plan; amends to include prison chaplains."
HB1478,227190,"Elections, Director of; Governor shall appoint."
HB1479,219984,"Search warrant affidavit; public availability."
HB1480,219985,"School calendar; opening of school year in City of Roanoke."
HB1481,219986,"Marijuana, synthetic; penalties for possession, intent to sell, distribute, etc."
HB1482,219987,"Driver's license; use of birth registration cards to obtain."
HB1483,219988,"School calendar; certain school divisions granted waiver from regular opening schedule."
HB1484,219989,"Food Standards for Agency Meals; Secretary of Health and Human Resources to develop."
HB1485,219990,"Medical emergency response plan and automated external defibrillator; required in certain buildings."
HB1486,219991,"Nursing homes; investigation of complaints by VDH, in-person interviews of residents."
HB1487,219992,"Criminal sexual assault; venue for trial."
HB1488,219993,"Prisoners; prohibits use of restraints on those who are pregnant, exception."
HB1489,219994,"Handheld personal communications device; texting while driving."
HB1490,219995,"Elections; acquisition of voting equipment by localities."
HB1491,219996,"Highway maintenance funds; requires CTB to allocate funds on basis of achieving level of disparity."
HB1492,219997,"Water well systems providers; definition."
HB1493,219998,"Career and technical education; industry certification is mandatory."
HB1494,219999,"Homestead exemption; increases from $5,000 to $15,000 for every householder."
HB1495,220000,"Erosion & sediment control plans; may charge fee to cover costs associated with certain review, etc."
HB1496,220001,"Providing alcohol to an underage person; person who purchases is guilty of a Class 1 misdemeanor."
HB1497,220002,"Judicial retirement; mandatory retirement."
HB1498,220003,"Plastic bags; use by retailers."
HB1499,220004,"Unlawful detainer, etc.; storage of tenant's property."
HB1500,220005,"Budget Bill. Appropriations for 2010-2012 biennium."
HB1501,220006,"Elections; distribution of mail voter registration application forms."
HB1502,220007,"License plates, special; issuance to members and supporters of Friends of Blue Ridge Parkway, Inc."
HB1503,220008,"General registrar; appointment by electoral board."
HB1504,220009,"Insurance companies; investments in derivative transactions, etc."
HB1505,220010,"Higher Educational Institutions Bond Act of 2011; created."
HB1506,220011,"Foreclosure procedures; assignment of deed of trust."
HB1507,220012,"Primary schedule in 2011; moves primary date to August 23, 2011, in anticipation of redistricting."
HB1508,220013,"Elections; certain prohibitions for local electoral boards."
HB1509,220014,"Employment; prohibits discrimination based on sexual orientation."
HB1510,220015,"Pawnbrokers & precious metals dealers; records required to be maintained, daily electronic reports."
HB1511,220016,"Cold case searchable database; Superintendent of State Police may establish."
HB1512,220017,"Crimes against incapacitated adults; penalty."
HB1513,220018,"Transient occupancy tax; extends sunset date provision for additional tax in Arlington County."
HB1514,220019,"Virginia Disability Commission; clarifies that Commission shall serve as primary forum in State."
HB1515,220020,"Traffic lights; use of a red light activation terminal approved by State Police Superintendent."
HB1516,220021,"Assault and battery; if person commits against ABC agent, guilty of Class 6 felony."
HB1517,220022,"Criminal street gangs; broadens definition."
HB1518,220023,"Economics education and financial literacy; school boards to implement requirements."
HB1519,220024,"Adoption; absence of parental consent."
HB1520,220025,"Driver's licenses; birth certificate issued by state agency sufficient proof of U.S. citizenship."
HB1521,220026,"Water authorities, sewer authorities, etc.; specified as political subdivisions of State."
HB1522,220027,"Water and waste authorities; eminent domain powers."
HB1523,220028,"Sex offenders; prohibiting entry onto school grounds or other property, penalty."
HB1524,220029,"Retail Sales and Use Tax; collection by certain contractors."
HB1525,220030,"Elections; form of ballots to be used in local elections in Loudoun County."
HB1526,220031,"Real property tax appeal; information regarding income and expenses of income-producing property."
HB1527,220032,"Firefighters; exemption from jury service."
HB1528,220033,"Precious metals dealers; required to prepare daily reports."
HB1529,220034,"Pendente lite support orders; payment of debts."
HB1530,220035,"Alcoholic beverage control; banquet licenses for event planners."
HB1531,220036,"Motor fuels tax; increases rate and dedicates additional revenue to transportation system."
HB1532,220037,"Tax administration, local; special commissioner to execute title to real estate in certain cities."
HB1533,220038,"Parole; eligibility for certain inmates otherwise ineligible."
HB1534,220039,"General district court; civil jurisdiction in actions of unlawful entry or detainer."
HB1535,220040,"Licensure or certification by Board of Medicine, etc.; consideration of military experience."
HB1536,220041,"Charter; City of Martinsville."
HB1537,220042,"School calendar; opening of school year in certain school divisions."
HB1538,220043,"Health insurance; multiple employer welfare arrangements."
HB1539,220044,"Tolls on Dulles Toll Road and Dulles Greenway; requires advance approval by local government, etc."
HB1540,220045,"Legislative Services, Division of; clarifies duties."
HB1541,220046,"Agricultural animals; care by owner, penalty."
HB1542,220047,"Income tax, state; renewable energy property and energy audit tax credits."
HB1543,220048,"School calendar; Board of Education may waive requirement that school opens after Labor Day."
HB1544,220049,"Commonwealth Mass Transit Fund; increases percentage of Transportation Trust Fund revenues, etc."
HB1545,220050,"Smoking; prohibition on grounds of public elementary, intermediate, and secondary schools."
HB1546,220051,"Handheld personal communications device; texting while driving."
HB1547,220052,"Income tax, state; nonprofit charitable donations for Energy Star qualified products tax credit."
HB1548,220053,"Parental notification; school board policy violations."
HB1549,220054,"Virginia-grown food products; purchase by state agencies and institutions, etc."
HB1550,220055,"Textbook publishers; Board of Education shall certify publishers."
HB1551,220056,"Parking; regulation of certain vehicles in Hanover County."
HB1552,220057,"Concealed handgun permits; amends language relating to issuance of de facto permits."
HB1553,227191,"Deer, bear or turkey hunting; Board of Game and Inland Fisheries to establish separate licenses."
HB1554,227192,"Accreditation of schools; delayed implementation of certain statutes and regulations."
HB1555,227193,"Minority Business Enterprise, Department of; definition of small business."
HB1556,227194,"Bear hound training; allows training of dogs to hunt bears to occur at night."
HB1557,220058,"Veterans Services, Department of; ratio of department staff to veterans residing in State."
HB1558,220059,"Overweight farm machinery, etc.; prohibits operation on any Interstate Highway System component."
HB1559,220060,"Audiologists; those with doctoral degree shall not be required to pass exam to obtain a license."
HB1560,220061,"Elections; voting procedures and voter identification requirements."
HB1561,220062,"Zoning administrator; appeal of decisions."
HB1562,220063,"Home/electronic incarceration; good conduct credits."
HB1563,220064,"Good conduct credits; failure to comply with order or decree for support."
HB1564,220065,"Lien of keeper of garage; storage charges."
HB1565,220066,"Court records; secure remote access restrictions do not apply to secure access by attorneys, etc."
HB1566,220067,"House and Senate voting records; publication on legislative electronic information system."
HB1567,220068,"Alcoholic beverage control; members of certain private smoking lounges exempt from licensure."
HB1568,220069,"Elections; counting absentee ballots of deceased voters."
HB1569,220070,"Marital debts; equitable distribution."
HB1570,220071,"Court fees; increases from $10 to $14 additional fees that are collected."
HB1571,220072,"Lawyers; client accounts."
HB1572,220073,"ROTC cadets, certain; cadet attending any higher educational institution shall pay in-state tuition."
HB1573,220074,"Castle doctrine; encodes version allowing use of deadly force against an intruder in dwelling."
HB1574,220075,"Mandatory self-identification; failure to identify oneself to law-enforcement officer."
HB1575,220076,"Public schools; antibullying measures."
HB1576,220077,"Bullying; definition, punishment for actions."
HB1577,220078,"Lien and secured creditors; duties."
HB1578,220079,"Fair Housing Law; unlawful discriminatory practice on applications that are for affordable housing."
HB1579,220080,"Sex offender registry; penalties when registrants do not disclose all real property owned in State."
HB1580,220081,"Firefighters, certain; allowed to purchase service-issued helmets or boots at fair market value."
HB1581,220082,"Public Procurement Act; establishment of historically underutilized business zones (HUB zones)."
HB1582,220083,"Virginia Transportation Infrastructure Bank; created."
HB1583,220084,"School breakfast & lunch program; Bd. of Education to ensure nutritional content of food is posted."
HB1584,220085,"Illegal gambling; amends definition."
HB1585,220086,"Child support; court shall make a determination and enter an order containing such determination."
HB1586,220087,"Insurance policies; exemptions of large commercial risks."
HB1587,220088,"Business license incentive program; Cities of Va. Beach & Chesapeake may establish for businesses."
HB1588,220089,"Real property tax assessments; appeals."
HB1589,220090,"DUI ignition interlock; limitations on driver convicted of DUI."
HB1590,220091,"Jurisdictional limits of courts; increases maximum civil limit of general district courts."
HB1591,220092,"DUI breath test certificates; notice is to be provided to clerk of court under certain time frame."
HB1592,220093,"Public procurement; state agencies to put requests for bids, etc., on DGS' website."
HB1593,220094,"Court-ordered disclosure of electronic communication service records; sealing of order."
HB1594,220095,"Virginia Law Officers' Retirement System; adds attorneys for State, etc., as members."
HB1595,220096,"Public Procurement Act; procurement of professional services by local public bodies."
HB1596,220097,"Gang-free zones; expanded to include any school bus stop or public buildings, etc."
HB1597,220098,"Secondhand metal articles; expands requirements imposed on purchasers."
HB1598,220099,"Solar energy collection devices; no community association shall prohibit installation or use."
HB1599,220100,"Enterprise zone incentive grants; policies and procedures for allocation."
HB1600,220101,"Libraries; locality may adopt an ordinance that prohibits firearms, etc., on premises."
HB1601,220102,"Aggravated involuntary manslaughter; punishment when committed by unlicensed driver."
HB1602,220103,"Virginia War of 1812 Heritage Trail; established."
HB1603,220104,"License plates, special; issuance to those marking bicentennial of American War of 1812."
HB1604,220105,"Income tax, corporate; market-based sourcing."
HB1605,220106,"Patient records; falsifying records with intent to defraud is guilty of Class 1 misdemeanor."
HB1606,220107,"Incapacitated adults; abuse and neglect."
HB1607,220108,"Crimes against adults 60 years of age or older; increases criminal penalties."
HB1608,220109,"TANF; establishes Fund, State to support agencies, etc., seeking to assist low-income Virginians."
HB1609,220110,"Public Procurement Act; definition of public body."
HB1610,220111,"Defective Chinese drywall; disclosure of information, real estate tax exemption."
HB1611,220112,"Landlord and tenant laws; service of process may be accomplished by a sheriff, etc."
HB1612,220113,"Patriots Crossing project; requires VDOT to accept for review unsolicited proposal for construction."
HB1613,220114,"Prisoner programs, local; allows workforces to assist with maintaining certain cemeteries."
HB1614,220115,"Prepaid cards; disclosure requirements."
HB1615,220116,"Cemeteries and graves of historic significance; expands an existing program to include."
HB1616,220117,"Assault and battery against family or household member; penalty."
HB1617,220118,"Virginia School for the Deaf, Blind and Multi-Disabled; Governor to convey certain property."
HB1618,220119,"Mopeds; any city by ordinance may prohibit operation on certain highways."
HB1619,220120,"Virginia College Savings Plan; clarifies roles of two advisory committees to Board, annual report."
HB1620,220121,"Virginia National Defense Industrial Authority; increases membership."
HB1621,220122,"Open-space land; expands definition."
HB1622,220123,"Reckless operation of watercraft; includes paddleboards and other self-propelled watercraft."
HB1623,220124,"Wetlands; requirement of individual or general Virginia Water Protection Permit."
HB1624,220125,"Environmental Quality, Department of; powers of Executive Director."
HB1625,220126,"Fumigation facilities; exempted from various state and federal regulations."
HB1626,220127,"Onsite sewage systems; voluntary upgrades."
HB1627,220128,"Common Interest Community Board; annual payment by common interest communities."
HB1628,220129,"Sex Offender and Crimes Against Minors Registry Act; makes procedural changes."
HB1629,220130,"Game and Inland Fisheries, Department of; parking violations on their properties, civil penalty."
HB1630,227177,"Cell phones or other wireless telecommunications devices; prohibited use while driving, exception."
HB1631,220131,"Highway maintenance; payments to cities and towns."
HB1632,220132,"TANF; eligibility of assistance when convicted of drug-related felonies."
HB1633,220133,"Financial exploitation of elderly or vulnerable adults; penalty."
HB1634,220134,"Transient occupancy tax; adds Washington County to those localities authorized to impose."
HB1635,220135,"Virginia ports; requires approval of both Governor & General Assembly before change in ownership."
HB1636,220136,"Intangible personal property tax; classification of certain machinery and tools."
HB1637,227195,"Open container of alcohol; passenger in motor vehicle shall not possess, civil penalty."
