bill_number,bill_id,title
HB258,673565,"DUI; revise penalty for second or subsequent offense of driving with suspended license."
HB259,673320,"Expunction; revise."
HB260,673718,"Restitution; revise for crime victims."
HB261,673174,"Prescription monitoring program; collected data not subject to disclosure in any civil proceedings."
HB262,673303,"Habitual offender; no plea bargaining for violent offenders."
HB263,673541,"Controlled substances; felony to bring into state, county or municipal facility."
HB264,673460,"Expunction; delete requirement that judge make specific findings for denying."
HB265,673487,"Implied Consent Law; allow sentence for violations to include house arrest at rehab center."
HB266,673513,"Employment-at-will doctrine; abolish and create ""Good Faith in Employment Act."""
HB267,673794,"Trains; create duty of operators of to look out for persons and property on railroad tracks."
HB268,673722,"Execution or attachment; revise property exempt from seizure under."
HB269,673631,"Law enforcement officers, firefighters and conservation officers; legal to videotape while on duty."
HB270,673573,"Contracts; provide for postnuptial agreements."
HB271,673358,"Drug or alcohol overdose; immunity for reporting and when seeking health care treatment for."
HB272,673727,"Bad checks; include electronically converted checks and electronic commercial debits."
HB273,673750,"Wireless interactive communication; prohibit use of by a person operating a motor vehicle."
HB274,673233,"DUI; repeal provision that refusal to take breath test is evidence of."
HB275,673697,"Irreconcilable differences; additional ground for divorce."
HB276,673252,"Nursing homes; require to purchase and maintain a minimum amount of liability insurance."
HB277,673551,"Controlled Substances Law; revise forfeiture proceedings."
HB278,673300,"DNA; require from persons arrested for felonies."
HB279,673433,"Marijuana; correctly spell in Uniform Controlled Substances Law."
HB280,673429,"Expungement; include conspiracy."
HB281,673276,"DUI; revise license suspension for test refusal if licensee pleads guilty."
HB282,673378,"Implied consent; toll suspension period during appeals for refusal to submit to chemical test."
HB283,673225,"Death penalty; prohibit imposition when based solely on circumstantial evidence."
HB284,673693,"Drug forfeitures; allow constables to participate in seizure and distribution of assets."
HB285,673337,"MDEQ; assist Mattress Recycling Council in developing statewide Mattress Stewardship Program."
HB286,673468,"Nursing schools and programs; make eligible for funding to increase faculty if increase enrollment proportionately."
HB287,673772,"Nonviolent offenders; authorize reduction of sentences for passage of end-of-course subject area tests by the offenders."
HB288,673522,"Department of Corrections; provide certain educational programs for adult offenders."
HB289,673219,"TANF and Medicaid; require teenage recipients of to participate in programs about birth control, abstinence and parenting."
HB290,673362,"Open meetings law; create civil penalty for disclosing information from executive session of public body."
HB291,673636,"Socially and economically disadvantaged small business concerns; establish program to encourage participation in state contracts."
HB292,673192,"Nutritional chart; require to be displayed prominently in school cafeteria."
HB293,673342,"Weapons; prohibit discharge near petroleum products."
HB294,673755,"Harvest permits; revise vehicles eligible for to include those carrying disposal well waters to."
HB295,673790,"Caylee's Law; create."
HB296,673594,"Sex offenders; require to list status on social media."
HB297,673708,"Gaming; increase maximum compensation allowed per bingo session for persons conducting licensed games under Charitable Bingo Law."
HB298,673443,"Crimes; make felony for impersonating law enforcement officer."
HB299,673582,"Early voting; enact."
HB300,673197,"Death Benefits Trust Fund; create for directors and assistant directors of local emergency management agencies and coroners."
HB301,673280,"General election; change day of to Saturday."
HB302,673786,"Candidates; require payment of delinquent ad valorem taxes in order to be qualified as."
HB303,673209,"Motor vehicles; establish requirements for leased and rent-to-own vehicle registration, titles and liability insurance."
HB304,673776,"Uniform Certificate of Title for Watercraft Act; enact."
HB305,673569,"Economic development financial incentives; require repayment if recipient convicted of certain crimes."
HB306,673284,"Gaming; create Mississippi Lawful Internet Gaming Act of 2015."
HB307,673446,"Nursing education; require community colleges to offer online program for LPNs to obtain associate degree in."
HB308,673246,"Medicaid; redetermination of eligibility for shall be available by mail, and prohibit face-to-face requirement."
HB309,673201,"College and Career Readiness Planning Program; create."
HB310,673668,"Health and human services agencies; require to prepare videos with certain information for benefit recipients and others."
HB311,673526,"""Health Careers Academy""; create for students in Grades 9 through 12."
HB312,673781,"Universities; require to place 33% of bowl game revenue in escrow account to distribute to graduating athletes."
HB313,673395,"Vision 2020: An Education Blueprint for Two Thousand Twenty; create."
HB314,673684,"Body mass index (BMI); require schools to collect for certain students and provide to parents with an explanation."
HB315,673272,"Health Disparities Council; create."
HB316,673674,"Medicaid; expand eligibility under federal health care reform law."
HB317,673688,"Medicaid; children under age 18 in foster care are eligible for."
HB318,673400,"Mississippi Comprehensive Communities of Color Teen Pregnancy Prevention Act; create."
HB319,673312,"Health and human services agencies; require to prepare videos with certain information for benefit recipients &amp; others."
HB320,673354,"Elementary professional school counselors; allocate funds under Mississippi Adequate Education Program for."
HB321,673464,"Children's Resource Commission; create to coordinate and streamline the state's efforts to provide services to children."
HB322,673291,"Littering; increase fine to $500.00 per violation."
HB323,673183,"School buses; require installation of seat belts and cameras on certain."
HB324,673535,"Teacher education program; require instruction in the teaching of phonics."
HB325,673324,"Radar; authorize sheriff to use in counties over 70,000 and impose additional state assessment for violation when used."
HB326,673260,"""Mississippi Save Our Children Act""; create."
HB327,673215,"Appropriation; Health Department to provide funding to federally qualified health centers."
HB328,673763,"Appropriation; Health Department for additional funds for Office of Health Disparity Elimination."
HB329,673648,"Nursing education; unspent TANF funds shall be spent to pay expenses of persons enrolled as part of workforce training."
HB330,673329,"Medicaid; require participation in a medical home and require obese persons to participate in online program on obesity."
HB331,673242,"Crimes; revise expunction of certain convictions."
HB332,673504,"Hotel renovation projects sales tax incentive; authorize for certain projects."
HB333,673419,"Task force to address the disparity of African-American males in the judicial system; create."
HB334,673664,"Appropriation; Department of Public Safety for Highway Patrol trooper training class."
HB335,673370,"Speed limit; increase maximum for interstate highways and certain controlled access highways from 70 mph to 75 mph."
HB336,673745,"State employees; increase salaries 5% during each of next two fiscal years."
HB337,673348,"Employees of community and junior colleges; increase salaries in FY16 and FY17."
HB338,673166,"Employees of state institutions of higher learning; increase salaries in FY16 and FY17."
HB339,673555,"Wild game processors; authorize to cover 50% of processing cost from abandoning individuals after 90 days."
HB340,673256,"Ballot box examination; clarify how candidates shall be served notice of."
HB341,673531,"Circuit clerk; require to use information from Mississippi Department of Vital Records to revise pollbooks."
HB342,673238,"Election registrar; clarify how election commissioners are furnished voter roll."
HB343,673610,"Irregular ballots; authorize county and state executive committees to assess."
HB344,673759,"Uninitialed ballot; prohibit from being counted and add counting of to definition of ""vote fraud."""
HB345,673652,"Voter registration; require registrar to mail card to the address on the voter application."
HB346,673739,"MS Motor Vehicle Safety-Responsibility Law; allow certain exclusions and limitations on liability insurance required under."
HB347,673267,"Drone Prohibition Act; create."
HB348,673366,"Divorce; create 13th ground for noncohabitation."
HB349,673491,"State employees; authorize and encourage to stay at state parks when traveling and staying overnight."
HB350,673617,"Spouse of Armed Forces members; exempt from licensing requirements for hunting and fishing privileges."
HB351,673732,"Firearms license; authorize special licenses for honorably retired law enforcement and corrections officers."
HB352,673704,"Health screening; require annually for Medicaid, CHIP and State Health Plan recipients and participants."
HB353,673391,"Affidavit ballots; authorize casting of to serve as written request for ward or precinct transfer."
HB354,673560,"State executive committee; authorize to order a new election to determine the true will of voters."
HB355,673382,"Voting machines; specify number to be placed in voting precincts."
HB356,673472,"Ballots; allow to be counted in new election under certain conditions."
HB357,673450,"Primary election contest; clarify that such shall not be heard by Mississippi Legislature."
HB358,673598,"Radar; authorize patrol officers of Pearl River Valley Water Supply District to use."
HB359,673802,"Affidavit ballot; clarify information required on."
HB360,673623,"Pollbook; clarify reason for name erasure in by election commissioners."
HB361,673308,"Prekindergarten; require State Department of Education to create ""ABC Program"" to provide instruction via the Internet."
HB362,673229,"Homework; require teachers to incorporate daily and weekly assignments into their curriculum."
HB363,673188,"Food, toiletry items and undergarments; prohibit ban of by the Department of Corrections if subjected to a search."
HB364,673661,"Inmate collect phone calls; require rates to be set at a certain flat rate."
HB365,673438,"Inmate collect phone calls; require rates to be set at a certain flat rate."
HB366,673296,"Writing curriculum; require SBE to establish curriculum for the teaching of cursive writing."
HB367,673627,"Tax exemption; authorize for retail sale of certain electronic devices and school related supplies."
HB368,673413,"Economically Distressed Municipalities Development Act; create."
HB369,673768,"Walnut Grove Correctional Facility; provide certain education be provided to offenders at."
HB370,673205,"Mathematics and science instruction; enhance through new programs in middle schools."
HB371,673517,"""Dream Makers Program""; create as an after-school program for students in Grades 7 and 8."
HB372,673424,"Appropriation; Recreational Facilities Activity Program Fund administered by the State Department of Education."
HB373,673713,"Public assistance; require fathers of children receiving to participate in DHS Responsible Fatherhood Initiative program."
HB374,673640,"Health and human services agencies; require to prepare video with nutrition and healthy eating information for benefit recipients."
HB375,673545,"Hope Program; establish and develop system to re-enroll high school dropouts in programs leading to a high school diploma."
HB376,673409,"School districts; require certain policies if accredited at three lowest levels and alternative curriculum."
HB377,673405,"Medicaid; expand eligibility under federal health care law and under CHIP."
